pIC50,AATS3p,AATS6s,AATS7d,AATSC0c,AETA_beta_s,AETA_eta_L,BCUTc-1l,BCUTd-1l,BCUTs-1h,BCUTs-1l,EState_VSA1,ETA_shape_y,FNSA1,GATS1c,GATS1s,GATS3d,GATS3v,GATS4d,GATS4p,GATS5dv,GATS6c,GATS6d,GATS7c,GATS7v,GATS8s,GGI10,GGI3,GGI4,GGI8,GGI9,JGI2,MATS1c,MATS5s,MAXaasC,MDEC-22,MDEC-23,MINaaCH,Mor08m,Mor10m,Mor12m,Mor23m,Mor24m,PEOE_VSA10,PEOE_VSA3,PEOE_VSA7,PEOE_VSA8,RASA,SaaaC,SdCH2,SdS,SdsCH,Silicos-IT_Log_P,SlogP_VSA1,SlogP_VSA5,SpMax_A,SsCH3,SsCl,SsOH,SssNH,SsssCH,SsssN,SssssC,VE1_A,VSA_EState1,fMF
5.6,1.414631977,2.822239369,3.032258065,0.0129263941,0.6693548387,0.2299945501,-0.4308075987,0.9929434613,8.00191915,1.216250059,0.0,0.3288590604,0.3787920274,1.330948691,0.5398195628,1.0309195,0.9561507326,1.03339666,0.9062819223,1.137550659,0.9549829319,1.179794521,1.249634785,1.091928548,0.6071503257,0.1850851954,2.159722222,1.4,0.2574798438,0.18875,0.0589569161,-0.2809442213,-0.07268920751,0.9029170953,16.15318254,27.80954257,1.352371614,-2.782015546,0.5416512231,1.336815108,-0.6397582985,0.3330300234,16.85062228,4.390415048,68.24726451,35.21191463,0.8736360892,1.807806182,0.0,0.0,0.0,4.18,10.63357721,12.84164325,2.467429019,0.0,6.055886962,0.0,6.852749604,0.5932762928,0.0,0.0,4.444052454,16.35374068,0.5471698113
7.602059991,1.550384998,3.056565657,3.177966102,0.0157189114,0.671875,0.2094889322,-0.408395219,0.9110327857,6.027275724,1.426059173,0.0,0.3223684211,0.4006864785,1.549921615,0.58399396,1.067093515,1.008991876,1.017763158,1.057896818,0.9460721419,1.386814753,1.015119617,1.173414265,0.9729876864,0.7106804804,0.2226303438,1.479166667,1.837777778,0.2590230537,0.211882716,0.06222222222,-0.4797711177,0.0405743607,0.9950428844,15.58646447,26.27830895,1.952928091,-2.697931787,0.6424109054,1.533404289,-0.8322998122,0.2140423837,12.16293986,14.98529578,42.82867707,23.15437369,0.902748663,0.0,0.0,0.0,7.363740218,3.14,10.74258,22.77571198,2.478945707,1.971674587,0.0,0.0,3.386001013,0.0,1.73430713,0.0,4.515688836,0.0,0.5384615385
9.244125144,1.680261638,2.959410669,3.433962264,0.01694058782,0.671875,0.187328697,-0.529344468,0.9779390641,3.513573993,1.197963531,0.0,0.3426724138,0.3937330165,1.433737356,0.8435001875,1.098813159,0.9430902387,1.000103817,1.045175895,0.8854823267,1.021379518,1.085781412,1.105575044,1.066111932,0.6387290264,0.2226303438,1.729166667,2.122777778,0.3361048123,0.2365740741,0.0697167756,-0.4045692856,0.1130505018,0.9465774048,11.99634369,24.65421357,1.527240733,-1.978596498,0.675740539,1.378192258,-1.177887639,0.4302977571,17.7707599,14.18117935,73.23599868,29.3384529,0.9234235618,0.7475331417,0.0,5.63687025,0.0,3.42,10.05365156,5.693927995,2.489279474,3.59163307,0.0,0.0,3.219346813,0.0,0.0,0.0,4.623396865,8.585418375,0.5490196078
7.602059991,1.581865967,2.937830688,3.5,0.01485775373,0.6666666667,0.1925997468,-0.3825238893,0.9938439006,3.063580888,1.43562593,0.0,0.3488372093,0.3870138214,1.53335304,0.8864274692,1.022556161,0.9862933871,1.102820057,0.9828811996,1.118351436,1.400349602,1.091318786,0.6593175512,1.088759054,1.025085047,0.06938271605,1.506944444,1.457222222,0.2683216805,0.145,0.06060606061,-0.5020530234,-0.01117032491,0.9594385393,11.18197485,24.1830971,1.806243,-1.661369744,0.7826813432,1.861036872,-0.7635385099,0.3282003883,5.693927995,15.29317186,43.32193961,22.33098998,0.9190855772,2.038593845,0.0,0.0,0.0,3.87,10.63357721,16.95130748,2.454495545,1.962143731,0.0,0.0,3.433067366,0.0,0.0,0.0,4.663924,0.0,0.6046511628
8.359518563,1.690970878,2.871814018,3.198412698,0.02100375987,0.6764705882,0.1895173383,-0.5282523117,0.9778911978,3.515322348,1.197962774,0.0,0.3558282209,0.3531056945,1.396672208,0.8446466366,1.175477153,0.9300698088,1.124671149,1.07646388,1.07268001,0.8621748198,0.9691033088,0.8503269941,0.9339566087,0.6822241358,0.2556881951,2.166666667,2.353888889,0.3673548123,0.3412654321,0.07407407407,-0.3763507193,-0.09483714712,0.9296044769,10.16328661,24.66428404,1.521560058,-2.057911566,1.324926456,1.826271867,-1.242127856,0.4137534249,12.02124807,14.18117935,61.10326455,35.40481997,0.9172339859,0.7355840945,0.0,5.675572536,0.0,3.48,14.79051451,5.693927995,2.489913525,5.136265821,0.0,0.0,3.214069035,0.0,0.0,0.0,4.718787952,14.045308,0.5090909091
6.467245621,1.607773743,2.778240741,2.666666667,0.01193830755,0.6018518519,0.2354456222,-0.4357069928,0.9113264144,6.027325697,1.134636977,0.0,0.3759590793,0.3713371529,1.272549262,0.7309835647,1.209464271,1.129370037,0.9475420721,0.9249953314,1.199865657,0.7936271538,1.431689952,0.5657889937,1.241118325,1.229334601,0.01234567901,3.270833333,2.140555556,0.5069365709,0.1325,0.09178743961,-0.3696707454,-0.02898209135,1.200079365,8.585206173,23.65338352,1.703751968,-2.73777412,1.33339725,1.066553069,-0.4654811689,0.2572138393,17.51266114,0.0,35.59836479,23.58956544,0.9073960995,0.0,0.0,0.0,0.0,4.85,0.0,43.50994862,2.604253965,8.729592585,0.0,9.723706615,0.0,0.3313869992,0.0,0.1222178918,4.256187809,2.102855253,0.4
6.809668302,1.382418595,2.302449965,3.056603774,0.009058392537,0.6742424242,0.2606811393,-0.4411379767,0.993840093,3.042186159,1.320916122,0.0,0.3270440252,0.2727061868,1.364606192,0.7306354261,1.027151046,0.9306392203,1.064534931,0.9379881138,0.9100288155,1.245928054,1.009969414,1.080261495,0.9874265173,1.271734169,0.1313151719,2.111111111,1.561666667,0.2653533636,0.186257716,0.06172839506,-0.2290304729,0.1390251409,1.172580222,26.45686494,28.36133856,1.996027494,-2.755467321,1.445209756,1.000224257,-0.8221356044,0.3667209029,5.693927995,4.983978521,81.72541116,17.80213589,0.9512785103,2.238454664,0.0,0.0,4.351594149,4.23,0.0,37.07114248,2.54695347,2.029116241,0.0,0.0,0.0,0.0,2.608801233,0.0,4.500490354,4.390614003,0.5079365079
6.032452024,1.544198133,2.912912913,2.854700855,0.008916713954,0.6538461538,0.2125529684,-0.43571226,0.9929418574,8.001918361,1.34384996,0.0,0.3956170704,0.3313003692,1.145341237,0.5201565343,1.073484707,0.8368279625,1.258469125,0.9404051611,0.998946558,1.126650932,1.165152288,1.102617261,1.173520184,0.795021122,0.05366799306,1.944444444,1.778888889,0.2829428068,0.112816358,0.06565656566,-0.2018053137,0.007810350234,1.222343632,12.06427509,27.27428713,1.479324977,-2.231613788,1.431570922,2.029350193,-0.6202275714,0.0399065302,11.51114884,4.390415048,55.66066728,41.14549874,0.8775885076,1.591760572,0.0,0.0,0.0,4.92,0.0,17.80867761,2.55472079,1.983685366,0.0,0.0,0.0,0.0,0.0,0.0,4.386264159,15.7403068,0.5581395349
7.920818754,1.676778225,2.911878759,3.288288288,0.01630182589,0.685483871,0.2126431927,-0.3832821625,0.9925445055,3.057287055,1.280792098,0.0,0.3545966229,0.4736532526,1.5937266,0.8785459077,1.089697145,0.912449656,1.111799493,1.061472477,0.9365731445,1.189180972,0.9250451041,1.144573119,0.9194526895,0.9527377453,0.2275257627,2.041666667,1.908888889,0.3699058327,0.284691358,0.07555555556,-0.5054463891,0.08380175969,0.9260764743,9.857598928,23.997636,1.751846125,-2.39777418,0.2644154599,0.9992724003,-0.5478449174,-0.122460704,12.16293986,14.98529578,37.26522558,17.46698741,0.8930158082,0.0,0.0,0.0,7.317731478,3.99,10.74258,17.21226049,2.479665346,1.962915763,12.42032077,0.0,3.292308883,0.0,1.723342995,0.0,4.592143098,0.0,0.5833333333
8.268411235,1.662991775,3.392554012,3.485148515,0.01392874075,0.6693548387,0.1835014738,-0.4158683423,0.9779546959,8.001919274,1.197963203,5.817220841,0.3552505586,0.4482294523,1.497528439,0.57413995,1.054602488,0.9357955958,1.057574331,0.9989356066,0.9971167103,0.9302326302,1.079192979,1.249747718,1.110628579,0.5808741287,0.1944679114,1.854166667,2.082777778,0.4157375913,0.229382716,0.07555555556,-0.4540102529,-0.03512865759,0.8877294344,11.87733662,24.10551714,1.370377734,-1.553859383,1.305766194,1.545047495,-0.9989689824,0.3964943784,17.83846891,18.5715944,61.10326455,23.65106663,0.9020061052,0.7087588689,0.0,5.499850193,0.0,3.78,5.316788604,5.693927995,2.489906793,1.923404705,0.0,0.0,2.916874213,0.0,0.0,0.0,4.649301453,17.26700934,0.5957446809
8.401209493,1.693122126,2.653568202,3.398230088,0.01121081003,0.65625,0.1954306371,-0.4158683341,0.977918308,3.066011618,1.197962873,0.0,0.3710021322,0.4055930238,1.541169805,0.8876443176,0.990659186,1.051435973,1.144232143,0.9583364193,1.007692178,0.9761341751,0.975283101,1.40907487,1.13686563,1.118603765,0.2026303438,2.416666667,2.113888889,0.3794721592,0.349382716,0.0641025641,-0.449699921,-0.1487069261,1.169179635,9.959216892,24.77369417,1.536151492,-2.067259365,0.9878974265,1.205669329,-1.047999341,0.3728555418,12.02124807,14.18117935,86.07764193,29.3384529,0.9469230273,0.7586471456,0.0,5.69343296,0.0,4.4,5.316788604,16.82083098,2.489724459,6.096673659,0.0,0.0,3.305253842,0.0,0.0,0.0,4.668558331,3.417125798,0.5283018868
5.400116928,1.760102326,2.544323012,3.568181818,0.01432297294,0.6413043478,0.203818077,-0.5293572566,0.9878632576,3.513557841,0.6049924266,0.0,0.3431085044,0.4117047984,1.37293881,0.8643448247,1.035489068,1.022830733,0.8908974378,1.153730118,0.922852176,0.9841041276,1.034428116,1.514560249,1.029874391,1.469512888,0.0947862463,1.263888889,1.224444444,0.1380779164,0.085625,0.06606606607,-0.3837039984,0.03177426915,1.230798317,7.98925394,16.86175326,1.938867874,-1.384526148,0.9187283164,1.148676865,-0.5519041562,0.1152715687,10.75713553,9.499376415,37.25557254,11.12690298,0.9170773176,0.8956705352,0.0,0.0,0.0,4.59,4.736862954,5.563451492,2.484634915,3.752323684,0.0,0.0,0.0,0.0,0.0,0.0,4.048025312,7.036528689,0.5263157895
7.795880017,1.6806945,2.787489712,3.25974026,0.0144085401,0.6666666667,0.2110202323,-0.3822071725,0.9929589145,3.048021971,0.6100524687,0.0,0.338028169,0.4015609797,1.604492138,0.9272979676,1.052013423,0.9308393273,1.13210018,1.18479164,1.289591207,1.052201096,1.348277405,0.8458192204,1.298836642,1.102328902,0.03295582083,1.659722222,1.217777778,0.1809019904,0.078125,0.05847953216,-0.5744572957,-0.2629750835,1.162321796,5.991368287,15.40762866,1.754185169,-2.074700971,0.2441821955,1.070888702,-0.3058481321,0.1323116179,10.69500997,15.29317186,49.05645694,29.3384529,0.884314082,0.0,0.0,0.0,0.0,4.51,10.63357721,22.51475897,2.48472859,4.039644274,0.0,0.0,3.386400699,0.0,0.0,0.0,4.098811002,0.0,0.5641025641
8.385102784,1.673300038,8.475158085,3.610619469,0.02070523451,0.6710526316,0.194717492,-0.4158686826,0.9777273759,8.010506005,1.197950774,29.16688629,0.3343398298,0.5956920686,1.784060853,0.6022361602,0.9296893306,1.055147977,0.9788125561,0.9483069124,0.7895603279,1.045415335,0.8440118123,0.8774263343,1.173811175,0.4285415674,0.4670931538,2.916666667,2.949444444,0.4520030234,0.5775308642,0.07986111111,-0.5629851124,0.01031283828,0.7085705218,9.959216892,24.77369417,0.04403040607,-2.698176093,1.449441362,0.8140269893,-1.614443626,0.6049821018,12.02124807,14.18117935,67.16963161,29.3384529,0.9539409997,0.5442117412,0.0,5.317795205,0.0,5.52,5.316788604,16.82083098,2.492402031,1.79214845,0.0,0.0,2.448587176,0.0,0.0,-9.994971573,5.113762321,82.41799134,0.5283018868
7.585026652,1.675279763,2.842170518,3.302521008,0.01227692022,0.6470588235,0.1836802621,-0.4272851737,0.9113304311,6.027277397,1.194229067,0.0,0.3246492986,0.4285123961,1.314743663,0.5702878682,1.015724816,1.004732835,1.176404448,0.9430279775,1.058356074,1.147352423,1.114114114,0.8422281601,1.048841328,0.8590043444,0.2142658912,2.284722222,1.945,0.4323664651,0.288757716,0.05450733753,-0.3053781813,-0.02786567226,0.9705139174,17.2886037,30.63361268,1.682922378,-2.140492039,0.4678056847,2.100962012,-1.070419864,0.3082651875,10.6824301,0.0,54.95175817,35.53529648,0.9334302616,1.642882533,0.0,5.578765249,0.0,5.36,5.316788604,11.25737949,2.477181776,1.958516657,0.0,0.0,3.192282638,0.0,0.0,0.0,4.590853691,1.804590026,0.5660377358
8.033389013,1.70280329,3.044375157,3.460784314,0.01833869752,0.671875,0.2122861542,-0.4344010557,0.9110327994,6.027292383,0.604984483,0.0,0.3168103448,0.4540996929,1.619596074,0.5662876615,1.041088674,0.988472387,1.080762852,1.2920203,1.077807802,1.32011461,1.047761194,0.911205667,1.176205263,0.7005702466,0.1895724926,1.729166667,1.837777778,0.2711404006,0.269382716,0.05777777778,-0.6052906347,-0.04070932252,0.9903375441,13.39518067,24.90338715,1.746043656,-2.869845335,0.2539588966,1.416112359,-0.5894079099,0.3194019802,17.78197519,14.98529578,42.82867707,24.01174382,0.8595269575,0.0,0.0,0.0,7.430721208,3.4,15.47944295,16.13452668,2.479029471,1.964749993,0.0,0.0,3.383764881,0.0,1.746328559,0.0,4.526849527,4.920269352,0.5714285714
5.903089987,1.74238037,2.76799441,3.372093023,0.01319187032,0.6363636364,0.2005441069,-0.4046588199,0.992941462,4.005253743,0.6049928079,0.0,0.3567073171,0.4391404103,1.631223005,1.162209038,0.9152027027,1.071794263,0.8590909091,1.104296116,1.077305507,1.099100862,1.069811321,1.57202316,1.048943436,1.108593632,0.08244056729,1.263888889,1.184444444,0.1068279164,0.075625,0.06790123457,-0.5424713612,0.06995145715,1.229540417,7.98925394,16.86175326,1.883312319,-1.369508954,0.7204509383,0.9676788122,-0.4607564351,0.05300832847,5.007623697,9.499376415,25.12283841,16.81428926,0.9073440865,0.8919732615,0.0,0.0,0.0,3.84,5.733667477,5.563451492,2.484122564,2.084746438,0.0,0.0,0.0,0.0,0.0,0.0,4.013894017,1.841293462,0.5555555556
6.756961951,1.458525256,2.716049383,2.494623656,0.008049133928,0.6363636364,0.2203151295,-0.4357148898,0.992941462,8.001917602,1.344599701,0.0,0.3719346049,0.3535119203,1.162937413,0.5144796976,1.079545455,0.8827043675,1.329218107,0.9326360002,1.080539119,1.421613151,1.064351852,0.8730170777,1.14808631,1.297616362,0.01234567901,1.569444444,1.419444444,0.1456364953,0.065625,0.06790123457,-0.1918062861,-0.002814254503,1.226772487,10.99723661,21.16131431,1.501782407,-1.742998914,1.003664723,1.226171421,-0.5430223149,-0.03492033894,11.51114884,4.390415048,49.59430021,23.49606389,0.8980356409,0.0,0.0,0.0,0.0,4.49,0.0,17.80867761,2.529904177,1.977020209,0.0,0.0,0.0,0.0,0.0,0.0,3.992545729,15.31312551,0.5263157895
7.3,1.498207809,4.067155067,2.988505747,0.02216603691,0.6696428571,0.177130724,-0.4237101016,0.9728356492,8.00296162,1.402889494,17.54162141,0.3826701376,0.4207352711,1.435669422,0.5907596523,1.066786571,0.9550439611,1.15300477,0.9973481375,0.9415186773,0.6437365528,1.012520753,1.126417538,1.052309654,0.8392043054,0.1934516886,2.222222222,1.408888889,0.2418587805,0.224375,0.06565656566,-0.4391655622,0.1166834985,0.6255686781,9.199015408,22.92697619,1.050127628,-2.597662782,0.90996284,1.708641997,-0.7516337811,-0.0619439651,29.21259952,8.780830095,36.39820241,23.64452491,0.7233075868,1.174354482,0.0,0.0,0.0,2.49,11.05045608,0.0,2.463179155,0.0,0.0,0.0,3.181753118,0.0,0.0,0.0,4.300860603,29.01338893,0.5238095238
6.795880017,1.54407666,2.926455026,2.696428571,0.01672396569,0.66,0.2078171715,-0.4356897963,0.9938451804,6.002808358,1.343837907,0.0,0.3687150838,0.3251090437,1.221432971,0.8730576808,1.105212256,0.8472994572,1.294992433,0.9305575393,1.076403058,1.114590907,1.231441878,0.7769185816,1.208404142,1.159540554,0.01234567901,1.631944444,1.587777778,0.1428571429,0.04125,0.06349206349,-0.3451087007,0.08639322549,1.232866591,14.17941827,26.6775463,1.667853127,-1.875348091,1.034089304,1.394845955,-0.6117493604,0.1481862638,11.44343983,0.0,54.80329715,35.58204725,0.8567804635,1.794073077,0.0,0.0,0.0,3.52,0.0,12.11474962,2.553307464,0.0,0.0,9.971024987,0.0,0.0,0.0,0.0,4.33105758,2.091672336,0.5853658537
7.139661993,1.455619542,3.283639144,3.239316239,0.01826139493,0.6833333333,0.2081978856,-0.3794991276,0.9930113507,8.001919155,1.297044434,0.0,0.3478701826,0.3614551433,1.506769354,0.6114093661,1.029146635,1.004565131,1.107034413,0.9986354361,1.021028037,1.177517264,1.003440367,1.234388443,0.9514910341,1.413461538,0.1895724926,1.729166667,1.797777778,0.2769274376,0.250933642,0.05555555556,-0.4288343427,-0.04063623293,0.9951482204,12.12884096,22.92586712,1.409998403,-2.450030778,1.066066097,1.926847823,-0.908020336,-0.0716939821,17.9801607,14.3667983,31.19885851,29.22074076,0.8234576823,0.0,0.0,0.0,7.562182332,3.13,10.74258,17.21226049,2.483511858,1.774165069,0.0,0.0,6.42444368,-0.0649086011,1.888830126,0.0,4.555745886,14.08994541,0.56
7.055517328,1.594922804,2.511753086,3.045112782,0.009586985303,0.6287878788,0.1996472711,-0.4322499614,0.9779513541,3.042254454,1.193723817,0.0,0.3,0.3852515623,1.333115534,0.8604551277,1.049631764,0.9675182862,1.181147746,1.020001485,1.110387113,1.218158101,1.086432277,0.9936761116,1.009553952,0.8952308297,0.1809019488,1.722222222,2.033888889,0.2885015117,0.348757716,0.05664488017,-0.2821036885,0.01313068563,1.088002972,22.5010088,30.75936659,1.813992266,-2.520913302,1.097971565,1.531711589,-1.145074,0.4534234876,5.693927995,0.0,54.95175817,47.69025515,0.9634091712,2.069766482,0.0,5.560216427,0.0,6.29,5.316788604,12.11474962,2.474740486,1.99558434,0.0,0.0,3.295569203,0.0,0.0,0.0,4.498005413,1.959418462,0.5535714286
7.782516056,1.694861495,2.805503243,3.030769231,0.02132887365,0.6742424242,0.2220834814,-0.5295654778,0.9872001172,3.514939731,0.6049838681,0.0,0.3396226415,0.3384265015,1.435611588,0.8525729584,1.099683219,0.9834105964,1.112139785,1.31437753,1.106518076,1.503401069,0.9311583188,0.8187761365,0.9959406627,0.7071105374,0.2026303438,2.166666667,2.148888889,0.3023904006,0.3740740741,0.05555555556,-0.4242943601,0.0894010859,1.02982929,9.781768621,24.43877474,1.853960323,-2.973848323,0.2536841619,1.320090861,-0.7640507689,0.3899701285,23.53148702,14.98529578,42.82867707,30.07811089,0.8600628176,0.0,0.0,0.0,7.494747653,3.94,20.21630591,16.13452668,2.479345253,5.268518982,0.0,0.0,3.4444161,0.0,1.762033457,0.0,4.587777999,10.77109426,0.5090909091
7.102372909,1.484819103,2.882382382,2.946902655,0.01459830968,0.6759259259,0.221657483,-0.441058727,0.987931948,6.002696927,1.353059441,0.0,0.3350649351,0.3100456851,1.30043801,0.890275112,1.062545692,0.8620849799,1.222453865,0.9027420747,1.107528804,0.9433872987,1.083866224,0.7673070186,1.10744448,0.8199039674,0.06530149985,1.861111111,1.379444444,0.1985701688,0.0931404321,0.06565656566,-0.3109469315,-0.005201873696,1.107802369,18.09991009,25.69979338,1.798185678,-1.755134442,1.111402049,0.8956741028,-0.7502124358,0.2027632544,5.693927995,4.983978521,42.3257615,24.91193343,0.8627008016,2.018777006,0.0,0.0,4.250093418,2.71,0.0,12.11474962,2.544795296,0.0,0.0,9.15088575,0.0,0.0,0.0,0.0,4.40918586,4.112770601,0.5
7.886056648,1.523882004,3.045654565,3.214953271,0.01865184647,0.6810344828,0.209230388,-0.5162590627,0.9938424863,3.510577866,1.434531922,0.0,0.3203883495,0.3949479381,1.479177485,0.8569012904,1.070404807,0.9584601293,1.137894737,1.033097739,0.9143386003,1.199860695,0.9593945414,1.214142928,0.9058522987,0.9823189696,0.1365146414,1.416666667,1.606666667,0.2398904006,0.164691358,0.05797101449,-0.4519285258,0.07028636884,0.9415406489,14.22659736,22.82523952,1.92213901,-2.366273214,0.7629932834,1.684487714,-0.8805438335,0.2719262098,24.51933366,14.98529578,37.26522558,17.46698741,0.8866723896,0.0,0.0,0.0,7.358504747,3.04,10.16265435,17.21226049,2.478793984,1.972652724,0.0,0.0,0.0,0.0,1.733737534,0.0,4.473770881,5.87198166,0.5957446809
7.6,1.595267208,3.332716049,2.93902439,0.01898525196,0.6346153846,0.176788935,-0.3816817224,0.9929407504,8.00191865,1.381899406,0.0,0.3652879784,0.394676401,1.342261376,0.7023968465,1.16548812,1.005754583,1.183948486,0.9925271305,1.141185036,0.8348092918,0.880204461,1.052159668,1.025088238,0.7207976725,0.1404958678,2.1875,1.462222222,0.2302847065,0.184375,0.07046070461,-0.4477815531,-0.09017916287,0.9644558743,11.26959012,25.33152128,1.445297164,-2.308622725,0.9940593919,1.767059098,-0.8289668641,0.2360711924,11.56673267,4.390415048,49.38830668,23.64452491,0.8108683789,1.323246814,0.0,0.0,0.0,4.61,5.316788604,5.563451492,2.432294,1.913615089,0.0,10.18764651,3.269526172,0.0,0.0,0.0,4.545341807,14.17340334,0.5476190476
7.397940009,1.497581915,3.008913765,3.0,0.01876581317,0.6818181818,0.2099694876,-0.3832872774,0.9728874708,7.00827392,1.434073753,0.0,0.347639485,0.3759552592,1.644646751,0.6577656272,1.067178337,0.952347714,1.161331007,1.013297008,0.9498613445,1.005961287,0.9007303728,1.222162933,0.9358385995,0.5113402829,0.2605836139,1.854166667,1.997777778,0.3699058327,0.2540740741,0.0641025641,-0.5664426947,0.05411211629,0.9200813579,11.76696401,25.23371231,1.853900313,-2.864608124,0.589946109,1.343688942,-0.5588379815,0.129478891,12.16293986,14.98529578,37.26522558,24.39072461,0.8525083259,0.0,0.0,0.0,7.310006535,2.38,16.05936861,24.13599769,2.479564954,3.449495526,0.0,0.0,6.199811902,0.0,1.721292652,0.0,4.591571285,0.0,0.5090909091
8.400116928,1.68158777,2.902469136,3.411214953,0.01191697446,0.6612903226,0.1903400822,-0.4158683044,0.977954765,3.06600847,1.197963465,0.0,0.3502202643,0.419490948,1.530777925,0.8625152227,1.007194245,0.9996451684,1.049329483,0.9929957002,1.004810395,1.037860603,1.083496839,1.341131133,1.118731664,0.9689473348,0.1695724926,1.979166667,2.002777778,0.3482221592,0.269382716,0.06666666667,-0.4483522929,-0.004987411384,1.152975931,11.91980475,24.4497476,1.534179106,-1.893286438,0.9532300442,1.191549598,-1.046102252,0.3538339438,12.02124807,14.18117935,73.59045324,29.3384529,0.9447779599,0.7582071395,0.0,5.650160095,0.0,3.88,5.316788604,11.25737949,2.489329897,4.008661771,0.0,0.0,3.264420509,0.0,0.0,0.0,4.617412528,3.405551724,0.56
