sample,strategy,imputation,upstream,rmse_test,best_st_rmse,abs_gain,pct_gain
20,LH,Gaussian,3,1.8688040971755981,1.2324029207229614,-0.6364011764526367,-0.5163905129982216
20,LH,Gaussian,3,1.8688040971755981,1.0552637577056885,-0.8135403394699097,-0.770935544340759
20,LH,Gaussian,3,1.8688040971755981,0.8216739296913147,-1.0471301674842834,-1.274386504970004
20,LH,Gaussian,3,1.8688040971755981,0.7803165316581726,-1.0884875655174255,-1.394930802253272
20,LH,Gaussian,3,1.8688040971755981,0.7637892365455627,-1.1050148606300354,-1.4467536432272272
75,MLP,Gaussian,3,1.550503134727478,0.7446259260177612,-0.8058772087097168,-1.0822577895179204
75,MLP,Gaussian,3,1.550503134727478,0.8081040978431702,-0.7423990368843079,-0.918692330438332
75,MLP,Gaussian,3,1.550503134727478,1.121012568473816,-0.4294905662536621,-0.3831273424867885
75,MLP,Gaussian,3,1.550503134727478,0.9808276295661926,-0.5696755051612854,-0.5808110293683769
75,MLP,Gaussian,3,1.550503134727478,0.9151312112808228,-0.6353719234466553,-0.6942959824934669
75,MLP,Gaussian,3,1.550503134727478,0.9945440292358398,-0.5559591054916382,-0.5590090424843339
75,MLP,Gaussian,3,1.550503134727478,0.9658849835395813,-0.5846181511878967,-0.60526683937616
75,MLP,Gaussian,3,1.550503134727478,0.7905144691467285,-0.7599886655807495,-0.961384889515143
75,MLP,Gaussian,3,1.550503134727478,0.8965246677398682,-0.6539784669876099,-0.7294595347122846
75,MLP,Gaussian,3,1.550503134727478,0.8894436955451965,-0.6610594391822815,-0.7432279777721919
