sample,strategy,imputation,upstream,mean_gain,std_gain,prob_positive,n_runs,mean_rmse,mean_best,profile
75,LH,Pseudo-Feature,4,-0.05426959590517458,0.12449151578013487,0.25833333333333336,120,0.9169472277164459,0.8815765976905823,Unstable
75,LH-E2E,Gaussian,2,-0.18500866189482787,0.14118934696071012,0.08333333333333333,120,1.0306570649147033,0.8815765976905823,Consistent Negative
75,LH-E2E,Gaussian,3,-0.47223452960146267,0.17331676777783334,0.0,120,1.2804707407951355,0.8815765976905823,Consistent Negative
75,LH-E2E,Gaussian,4,-0.44240008121985214,0.16982029373524032,0.0,120,1.2545223355293273,0.8815765976905823,Consistent Negative
75,LH-E2E,Ground Truth,2,0.08100426621634495,0.10852509041062626,0.7916666666666666,120,0.7992932677268982,0.8815765976905823,Unstable
75,LH-E2E,Ground Truth,3,0.16497344049896198,0.09959898845315782,0.9083333333333333,120,0.7262613773345947,0.8815765976905823,Consistent Positive
75,LH-E2E,Ground Truth,4,0.07601082597066951,0.10973542822977903,0.7833333333333333,120,0.8036362946033477,0.8815765976905823,Unstable
75,LH-E2E,Mean,2,-0.14178709598775993,0.13597096249864996,0.125,120,0.9930652618408203,0.8815765976905823,Consistent Negative
75,LH-E2E,Mean,3,-0.19838110006740095,0.14233436165715016,0.08333333333333333,120,1.0422876954078675,0.8815765976905823,Consistent Negative
75,LH-E2E,Mean,4,-0.313247283098575,0.1548340883291272,0.0,120,1.1421921491622924,0.8815765976905823,Consistent Negative
75,LH-E2E,Pseudo-Feature,2,0.10336741055038588,0.10588939854074299,0.8333333333333334,120,0.7798430025577545,0.8815765976905823,Consistent Positive
75,LH-E2E,Pseudo-Feature,3,-0.12615636752702367,0.13818943334578077,0.13333333333333333,120,0.9794704914093018,0.8815765976905823,Consistent Negative
75,LH-E2E,Pseudo-Feature,4,-0.05075153342095644,0.12746873512225942,0.375,120,0.9138874053955078,0.8815765976905823,Unstable
75,MLP,Gaussian,2,-0.348629923797116,0.16305172649636804,0.0,120,1.1729660749435424,0.8815765976905823,Consistent Negative
75,MLP,Gaussian,3,-0.7912723916406832,0.21008985539452651,0.0,120,1.5579527854919433,0.8815765976905823,Consistent Negative
75,MLP,Gaussian,4,-0.7849709059208404,0.20965906454327,0.0,120,1.5524720907211305,0.8815765976905823,Consistent Negative
75,MLP,Ground Truth,2,0.027746676195361693,0.1175782337844912,0.6583333333333333,120,0.8456138670444489,0.8815765976905823,Unstable
75,MLP,Ground Truth,3,0.2597927193479321,0.08680046369027199,1.0,120,0.6437926471233368,0.8815765976905823,Consistent Positive
75,MLP,Ground Truth,4,0.07601082597066951,0.10906021719882589,0.7916666666666666,120,0.8036362946033477,0.8815765976905823,Unstable
75,MLP,Mean,2,-0.7383140836084062,0.20390294448354762,0.0,120,1.5118924856185914,0.8815765976905823,Consistent Negative
75,MLP,Mean,3,-0.5969721045829952,0.1875459192269501,0.0,120,1.3889608025550841,0.8815765976905823,Consistent Negative
75,MLP,Mean,4,-1.038921846773786,0.2392035938176886,0.0,120,1.7733450174331664,0.8815765976905823,Consistent Negative
75,MLP,Pseudo-Feature,2,-0.229921423575039,0.14422611492803153,0.08333333333333333,120,1.0697197794914246,0.8815765976905823,Consistent Negative
75,MLP,Pseudo-Feature,3,-0.24255102618433627,0.1482422038722191,0.075,120,1.0807043313980103,0.8815765976905823,Consistent Negative
75,MLP,Pseudo-Feature,4,-0.041050852339107255,0.12252435151187759,0.38333333333333336,120,0.9054502725601197,0.8815765976905823,Unstable
75,MLP-E2E,Gaussian,2,-0.8986826832595055,0.23378634931975778,0.0,120,1.651372504234314,0.8815765976905823,Consistent Negative
75,MLP-E2E,Gaussian,3,-0.5018117397991966,0.1767451579285258,0.0,120,1.3061954140663148,0.8815765976905823,Consistent Negative
75,MLP-E2E,Gaussian,4,-0.5648499386763938,0.1930144549127772,0.0,120,1.361022663116455,0.8815765976905823,Consistent Negative
75,MLP-E2E,Ground Truth,2,-0.46188871083435734,0.20369232901606923,0.0,120,1.2714725017547608,0.8815765976905823,Consistent Negative
75,MLP-E2E,Ground Truth,3,0.10462090530141657,0.10698777728243944,0.825,120,0.7787527799606323,0.8815765976905823,Consistent Positive
75,MLP-E2E,Ground Truth,4,-0.1640001093303744,0.15717335517466374,0.10833333333333334,120,1.0123849511146545,0.8815765976905823,Consistent Negative
75,MLP-E2E,Mean,2,-0.1584594211644282,0.1373021623531133,0.11666666666666667,120,1.0075659573078155,0.8815765976905823,Consistent Negative
75,MLP-E2E,Mean,3,-0.3510155447933042,0.1627769540384942,0.0,120,1.1750409603118896,0.8815765976905823,Consistent Negative
75,MLP-E2E,Mean,4,-0.3868586045600882,0.16859266356518895,0.0,120,1.2062153339385986,0.8815765976905823,Consistent Negative
75,MLP-E2E,Pseudo-Feature,2,0.10711311265400485,0.10487763443236814,0.8333333333333334,120,0.776585191488266,0.8815765976905823,Consistent Positive
75,MLP-E2E,Pseudo-Feature,3,-0.6207309867345775,0.19450609517443632,0.0,120,1.4096250057220459,0.8815765976905823,Consistent Negative
75,MLP-E2E,Pseudo-Feature,4,-0.0890657066803017,0.13309317104377497,0.2,120,0.9472110211849213,0.8815765976905823,Unstable
