SpDiam_A,AATS3d,AATS2s,AATS3v,AATS1i,AATS2i,AATS3i,AATS4i,ATSC8dv,ATSC1d,ATSC8d,ATSC0i,AATSC0c,MATS1c,MATS2s,MATS7s,GATS1c,GATS2c,GATS5c,GATS7c,GATS8c,GATS2dv,GATS5dv,GATS7dv,GATS8dv,GATS1d,GATS3d,GATS5d,GATS6d,GATS7d,GATS8d,GATS2s,GATS6s,GATS6v,GATS3p,GATS5p,GATS1i,GATS6i,BCUTs-1h,BCUTs-1l,BCUTi-1h,BCUTi-1l,RPCG,Xch-6d,Xc-5d,Xc-3dv,Xc-4dv,AXp-1d,SsCH3,SdCH2,SdsCH,SsssCH,SaaNH,SdsN,SsOH,SssO,SdS,SaaS,SddssS,MINaasC,AETA_alpha,AETA_beta_ns_d,ETA_epsilon_5,ETA_dEpsilon_C,IC2,ZMIC2,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA11,SMR_VSA5,SMR_VSA6,SlogP_VSA2,SlogP_VSA3,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,VSA_EState7,AMID_C,TopoPSA(NO),GGI5,GGI7,GGI8,GGI9,JGI3,TSRW10,TASA,Mor02m,Mor10m,Mor11m,Mor12m,Mor16m,Mor21m,Mor22m,Mor23m,iLOGP,Silicos-IT_Log_P,SpMax_A,VE1_A,AATS8dv,AATS8s,ATSC1dv,ATSC0p,MATS3s,MATS6s,MATS8s,GATS4c,GATS1dv,GATS3s,GATS2v,GATS3v,GATS1p,GATS6p,GATS3i,GATS8i,BCUTc-1h,BCUTd-1l,Xch-5d,Xch-7d,Xc-5dv,Xc-6dv,SdssC,SaasC,SaaaC,SssssC,SsNH2,SssNH,MAXaaCH,AETA_beta_s,AETA_eta_L,AETA_eta_F,IC1,CIC2,ZMIC1,PEOE_VSA9,SlogP_VSA1,SlogP_VSA10,EState_VSA9,VSA_EState3,VSA_EState8,MDEC-33,GGI3,GGI6,JGI2,JGI5,FPSA3,RPCS,Mor03m,Mor06m,Mor08m,Mor13m,XLOGP3,ESOL_Log_S,ESOL_Solubility_(mg/ml),Ali_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml),AATS5d,AATS6i,AATS7s,AATSC0v,ATSC7d,AXp-0d,CIC1,EState_VSA4,EState_VSA5,ETA_dAlpha_B,ETA_dEpsilon_D,GATS1v,GATS2d,GATS2i,GATS3c,GATS3dv,GATS4dv,GATS4i,GATS4s,GATS5i,GATS6dv,GATS7i,GATS7p,JGI4,MLOGP,MOMI-Z,Mor26m,Mor30m,Mor31m,PEOE_VSA4,RNCG,RNCS,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SdO,SlogP_VSA4,SssS,VSA_EState9
5.012270736,3.427350427,2.708173691,216.5678968,143.6624423,148.9090012,150.8696316,161.1126952,-43.13897691,17.09280217,-8.990946129,72.61836251,0.01272129728,-0.3692118452,0.07987292773,0.02218484337,1.264289143,0.7603135168,0.6873872778,0.4976994327,0.9318932369,0.8125442368,1.171203401,0.9586476298,1.005268457,0.7529353234,1.177897904,1.136445747,1.477768814,1.055702967,0.8512115681,0.422989731,0.7155933619,1.176333186,1.153934119,0.6923754683,0.9993835505,1.093767301,6.027325397,1.13463699,14.69232666,10.94021058,0.1733756634,0.6498253634,0.7750304892,1.750682983,0.2041241452,0.4282707615,6.760015931,0.0,0.0,0.3350009448,0.0,0.0,9.687315431,0.0,0.0,0.0,0.0,0.240663987,0.4820512821,0.01923076923,0.7580246914,-0.05828779599,4.266730873,29.96240415,5.106527395,4.681802935,0.0,51.10304694,29.17754317,0.0,33.23387405,0.0,14.88701214,6.544756406,0.0,11.1645023,11.48135754,12.13273414,0.0,1.74949995,61.84,1.587777778,0.6849135488,0.4248000126,0.096875,0.0643115942,78.16200622,531.5125225,19.52432222,1.220001916,0.4766170599,0.8849342834,0.05314855742,-0.2332254692,-0.2253179289,-0.4868170984,2.84,4.33,2.601884439,4.17682568,1.625899281,2.62470024,74.45314622,10.9672375,-0.008758248754,-0.05293269713,-0.06655164956,0.8300813223,0.4676081425,0.6724461363,0.8109354851,1.121122127,0.9311281617,1.171362843,1.243722818,1.04696394,0.3913357868,0.9113269412,0.1466088019,1.198739072,0.489065941,0.1020620726,0.0,5.821160754,0.0,0.1262688177,0.0,0.0,1.954696555,0.6057692308,0.2308798789,0.9794847297,3.415667043,1.287857979,48.72467184,17.3266008,0.0,0.0,5.098681808,24.14712308,7.610515978,10.80808661,2.958333333,0.8989115646,0.08585858586,0.03528395062,0.03705199016,107.1364375,-2.249870182,0.466043642,-2.389147457,-1.314995199,4.41,-5.1,0.00273,-5.43,0.00129,7.34e-05,3.182539683,149.3672499,2.704218107,51.82811543,-21.88773201,0.7105510391,2.138921809,28.92903888,5.693927995,0.01794871795,0.01761633428,0.89126656,1.475889232,1.014985137,0.8167732854,0.926282595,0.987383522,1.019149054,0.6584559343,0.7902267585,1.209288678,1.158731862,1.300013618,0.04533591731,2.99,2243.956395,-0.2597595363,0.2544534463,-0.2145684319,10.36057336,0.3004823133,121.0222678,5.106527395,9.780484743,5.414990469,34.20301562,0.0,16.74610334,0.0,0.0
4.85902328,3.737373737,3.530487805,234.6695175,149.0744103,153.8576693,158.5566781,157.8224854,3.405965495,8.349932096,-4.741059303,109.7514757,0.01371086196,-0.4557487778,0.04579766474,0.07788052116,1.492300585,0.9860741607,1.254858035,1.16562728,0.8646566501,0.842679321,1.03194324,0.9496646743,0.9288235442,0.7086356088,1.022153181,1.122729478,1.087558816,1.152994571,1.068150074,0.5962254378,0.688647459,0.8490930423,0.9240203101,0.9746471782,1.028423925,0.8358369337,8.001919364,1.197963628,17.42477364,10.31321824,0.09296755541,0.5680413817,0.3928227826,0.861516116,0.0,0.430390951,1.929128407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.527711115,0.0,0.0,-0.3470240691,0.4812596006,0.03225806452,0.8181547619,-0.1173073674,4.761307734,30.74707046,5.316788604,4.983978521,18.5715944,12.13273414,67.16963161,10.75961411,6.9237372,5.316788604,34.47495837,0.0,0.0,5.817220841,22.14092838,21.32993497,5.172172783,1.487830041,72.93,0.9725,0.6137329932,0.3482221592,0.269382716,0.04123263889,82.91363859,593.5158419,25.75921783,0.828802466,0.9560886478,1.521057397,0.2122179927,-0.1772817017,-0.117160669,-1.077738551,3.44,3.78,2.489329897,4.617412528,5.353333333,3.008703704,57.73084855,12.68241269,-0.119897591,-0.04351163641,-0.003994430218,0.9065847843,0.4495960808,1.053952959,0.8611268577,0.9521990572,0.7799801476,0.9708731696,0.9870674232,0.9825488431,0.4102554451,0.977954765,0.2140761751,0.9233763125,0.1048899075,0.0,0.3141749076,4.221252398,0.7165404728,0.0,0.0,3.024420509,1.936014589,0.6693548387,0.1834415511,1.167496067,3.675785394,0.7932811173,55.43424442,5.693927995,5.316788604,10.07780132,17.31655525,12.18066168,1.929128407,9.242644364,1.979166667,0.736462585,0.06666666667,0.02114130435,0.03978562556,73.69007408,-3.882719123,1.327661445,-2.016407447,-1.421660517,3.68,-5.11,0.00332,-5.58,0.00114,9.18e-06,3.683673469,159.5690393,3.206515096,46.69882692,-9.64825713,0.6894086529,1.878803458,22.51475897,18.46005421,0.01874039939,0.01671466974,0.7895953803,1.096944877,1.134441752,1.18804132,1.096762073,0.9480555277,0.9890180867,0.7673917102,1.024310896,1.040039487,0.8864455415,1.225091722,0.04353864734,3.4,2454.161904,-0.1904989408,0.2679812107,-0.1323694718,10.19736362,0.1553439994,19.00411523,4.390415048,29.36252149,0.0,22.51475897,0.0,12.74095804,0.0,0.0
5.007866759,3.2875,2.560035842,191.49713,147.1801679,157.4329705,159.7729878,158.1152527,3.876953125,15.42578125,2.0078125,101.2062216,0.01272969071,-0.1742732839,0.02895695142,-0.1166428946,1.225738034,1.626867181,1.180460067,0.9043788679,0.8450763095,1.058571768,0.9860769861,1.041648453,0.9189795856,0.625722104,1.128933566,1.06993007,1.208714363,0.9459865288,0.7886557887,0.9547128547,1.330742171,0.9899352072,0.8921409635,0.8406741486,1.418451765,0.9982083963,3.510572827,1.343850105,14.69238813,10.92970798,0.05185672424,0.674685838,0.3957624643,0.9913683937,0.0,0.4297218675,2.182491987,0.0,0.0,0.0,0.0,0.0,0.0,6.119604398,0.0,0.0,0.0,0.8717240833,0.4774509804,0.01470588235,0.7931372549,-0.067131178,4.633969969,34.99906791,9.636772685,19.54966971,0.0,6.066367068,55.78460206,0.0,19.38639965,46.37833598,75.92659722,12.96557803,0.0,0.0,6.606881965,0.0,5.894339516,1.669794462,59.31,1.097777778,0.3854166667,0.3313177123,0.188757716,0.03421717172,86.68987371,725.2131206,27.00613119,1.94067192,0.6626178697,1.250292826,0.277698616,-0.3553977336,-0.115002038,-0.6622731412,4.09,3.77,2.553529065,4.407593632,2.524691358,2.157921811,90.30175781,14.4225229,0.01359130157,-0.09873475847,-0.03167553013,0.6766622902,0.5344158388,1.030776303,0.860581164,0.9268628333,1.137093475,0.9659351692,0.8822069875,1.009442669,0.4060866659,0.9939076817,0.1964185503,1.041748953,0.130682846,0.0,0.0,6.380340412,2.063253638,0.0,0.0,0.0,2.142924383,0.6838235294,0.2438745908,0.9692724115,3.364310346,1.366030031,58.70190421,11.21062871,4.736862954,0.0,9.835544762,6.071965912,7.07555044,11.16762853,1.881944444,0.6067120181,0.06060606061,0.0196031746,0.03979708717,116.1655914,-4.6486446,2.174104065,-3.072592389,-1.902023357,2.94,-4.57,0.0122,-3.85,0.0646,7.3e-06,3.077380952,159.0643186,2.359577369,50.75550397,-10.01953125,0.6737412396,2.635689654,85.71392593,11.25737949,0.02254901961,0.0,1.004190261,1.108504399,1.11180144,1.185289653,1.046560197,0.8091728092,1.061158864,0.8305884234,0.9731085432,1.254205254,1.074554939,1.18374603,0.03480769231,1.74,2459.311533,-0.1649511269,0.1900830672,-0.03138561207,5.098681808,0.2108306089,42.0524619,4.736862954,29.54826125,0.0,28.26427081,0.0,0.0,0.0,2.182491987
4.879024159,3.610619469,3.413614164,224.3668067,146.2974315,149.8965501,156.8978237,158.005839,-69.10650888,11.13609467,-7.26035503,88.27294219,0.01649094823,-0.5838248969,0.1495371301,0.1741626069,1.589265426,0.8606313281,1.145732828,0.636261338,1.126941987,0.8279220779,1.030828291,1.008010963,1.088805135,0.6852788529,1.004370286,1.05080317,1.017168323,1.141719546,1.00110302,0.5122249678,1.098572094,0.9118152608,0.9537442096,1.009684959,1.129808772,0.9800491052,7.008276683,1.400923906,14.55773681,10.94899558,0.09910670533,0.4971938746,0.441638319,0.8448670042,0.0,0.4323245357,1.954092879,0.0,0.0,0.0,3.423603867,0.0,0.0,0.0,0.0,0.0,0.0,0.4708794057,0.4760416667,0.0,0.7561904762,-0.08264069264,4.684889039,31.35595088,10.717646,14.76249423,9.967957042,18.19910121,61.01812524,0.0,13.34455882,0.0,30.82707233,6.420821623,5.907179729,0.0,11.98427311,18.32957771,2.25764543,1.648344574,110.44,0.9519444444,0.4462514172,0.3754251701,0.353125,0.03989651416,82.20630352,581.3440018,33.13182658,1.136184898,0.8250443422,2.000184237,0.3079774549,-0.2171980545,-0.1248149334,-0.9230841149,2.49,4.97,2.479390399,4.67741432,4.87826087,3.011111111,61.0591716,11.42694965,-0.07858916828,-0.1661838947,-0.143992458,1.047538686,0.4643324043,0.9892467586,0.9170460431,0.9678428972,0.8766686463,0.868814539,1.015801031,0.9387813281,0.4119788971,0.9729366222,0.09622504486,0.7989048138,0.0808551339,0.0,-0.453141794,6.094750137,1.622562232,0.0,5.431830614,0.0,1.968286336,0.65625,0.183334878,1.173437597,3.542887539,1.015550679,62.22753221,28.11518542,5.733667477,0.0,15.70162452,0.0,1.954092879,13.50500446,2.034722222,0.8172789116,0.06100217865,0.01983217593,0.04460211299,89.62459634,-3.590685883,0.01138996173,-2.463374475,-1.700720737,2.91,-4.57,0.0112,-4.89,0.00541,9.86e-08,3.47826087,160.2658384,3.041902072,48.40089436,-6.792899408,0.6899617195,2.157552179,50.8908974,0.0,0.02395833333,0.04276785714,0.8025638666,1.139514426,1.225562482,1.020941824,1.117516499,1.04869302,1.109818503,0.9676734507,1.140425706,1.097285477,0.9025105936,0.9119715344,0.0396875,1.33,2108.434666,-0.2856680824,0.1722474013,-0.2417176644,0.0,0.1459812191,124.2687463,4.794537184,24.9198926,5.733667477,22.77571198,11.55000423,6.9237372,0.0,0.0
4.848613101,3.666666667,3.318990559,234.0424671,146.638395,152.1513151,154.5215311,155.860498,-34.35147392,9.257392753,-5.022074136,90.4192685,0.0183251519,-0.6073493088,0.1205217592,0.03600768055,1.621342601,0.8516214679,0.857722168,1.230134059,0.6937904533,0.8696736645,0.9992378577,0.9708833922,1.018211471,0.6623486342,1.058296752,1.144337138,1.09932443,1.193552239,1.088576349,0.48491251,1.105842769,0.9177558315,0.9811714161,1.124921624,1.150355583,0.9275517081,6.027292383,0.604984483,14.63948298,10.31162838,0.1169798303,0.5805272079,0.2749716524,0.9242705142,0.0,0.4358612357,1.96811182,0.0,7.447979295,0.0,0.0,4.219889271,0.0,4.831347783,0.0,1.56348941,0.0,0.5176817733,0.4833333333,0.03125,0.804040404,-0.102804161,4.894623874,29.67963356,10.05365156,4.983978521,14.98529578,35.61190719,42.82867707,5.13155848,13.46849361,5.316788604,21.31540493,6.544756406,0.0,0.0,12.29426824,34.73371419,9.910335271,1.509738114,100.53,0.8127777778,0.5755385488,0.2590230537,0.211882716,0.03081597222,83.87865098,605.861791,29.00652177,-0.03787055683,0.9773429474,1.269469573,0.2293197516,0.03004768364,-0.320197582,-0.5899337688,0.0,3.4,2.478945707,4.515688836,4.913461538,2.949163105,57.13605442,12.91990639,-0.04343329749,-0.1814411939,-0.009548465603,1.003288518,0.482965531,0.6755036392,0.8472927869,0.988472387,0.8664787891,1.096530471,1.017383643,0.9290011136,0.4629522313,0.9110327857,0.2140761751,0.8666591913,0.1146045727,0.0,0.9906123051,5.923431206,0.0,0.0,0.0,3.398538045,1.985492358,0.671875,0.2122861542,1.025183581,3.881085338,0.7200859697,53.01509167,10.57107519,15.47944295,5.13155848,14.98273303,14.5504966,2.554008745,8.797257867,1.479166667,0.6123809524,0.06222222222,0.0180617284,0.04896865863,222.3405821,-4.150028188,0.9371990656,-2.771538024,-1.216640198,3.89,-5.01,0.00427,-6.0,0.000444,0.000165,3.549019608,157.8766556,2.88867284,47.15332685,-12.29987505,0.6848636974,1.733624506,44.39282129,6.338535363,0.01666666667,0.01575126263,0.8033035994,1.10475856,1.043834294,0.9985322143,1.032910691,0.9956811936,1.161386167,0.7901805768,1.086762893,1.140859215,1.167280994,1.467177148,0.04083950617,2.06,1993.885075,-0.3039231932,0.3253165099,0.1536828412,5.425791397,0.1555886582,122.1839254,4.736862954,20.40266096,4.992404733,23.39264948,0.0,24.60668602,0.0,0.0
4.84116039,3.838235294,3.486588771,266.9277236,144.6031258,145.5900505,151.4412212,155.6142638,-12.36966749,4.661157025,-5.578512397,55.13834285,0.02970790271,-0.5204572624,-0.01210944452,-0.1282772725,1.371180885,0.6309417285,1.431325956,1.246120719,0.5989521426,0.8848998991,1.174688725,1.146230651,1.059382542,0.7626666667,1.066352941,0.9510175439,0.9826666667,1.065513514,1.408,0.632382985,0.6938847962,0.8427946122,0.9305263685,0.938479711,0.8901001447,1.02582466,6.003871347,0.604990524,14.6944481,10.31197242,0.1451746004,0.5193594016,0.4118661866,1.017758419,0.0,0.4262237182,0.0,0.0,0.0,0.0,0.0,0.0,19.32053784,0.0,0.0,1.377101101,0.0,-0.04007201646,0.5053571429,0.08333333333,0.8373626374,-0.1518098922,4.331976695,37.0193354,10.21305479,0.0,9.499376415,34.53866566,30.33183534,0.0,0.0,0.0,24.81111301,0.0,0.0,11.49902367,26.26351904,28.91134267,1.71354905,1.412106674,70.65,1.132777778,0.4844104308,0.1728395062,0.1625,0.05957602339,75.00835336,443.6601086,21.59854889,0.2389899888,0.9441320854,1.666393126,1.160903198,-0.1499538868,-0.5682670414,-0.4758484065,3.05,4.34,2.499718172,4.249168262,6.436781609,3.213566056,11.87994422,10.4043507,-0.09274181873,0.1203590285,0.04701120425,0.7678550092,0.6551820499,1.030562063,0.7867307198,1.000328989,0.5877404453,0.9542248666,1.039686942,0.754209804,0.4245956303,0.992888764,0.1924500897,0.9039451225,0.1556646061,0.0,0.0,3.644153847,0.6652700617,0.0,0.0,0.0,1.815131102,0.65625,0.1949327965,1.002215538,3.615265045,0.7124174244,50.3143502,16.91340488,0.0,0.0,23.20187978,25.61331097,0.0,9.158745986,2.263888889,0.3313378685,0.07777777778,0.04045634921,0.03673025514,20.10768152,-4.379420551,2.726861036,-1.643032656,-0.6400562755,4.72,-5.64,0.00086,-6.53,0.000113,0.000346,3.543859649,160.0871451,3.26404182,44.58782129,-3.239669421,0.7018571043,1.429129075,10.57107519,23.46952001,0.0,0.04478021978,0.595764346,1.056,1.268906764,0.9758075467,1.00091472,0.9233294431,1.203585447,0.7899886554,1.079373917,1.167381041,0.9244067657,1.283689542,0.0402020202,2.93,668.3132118,-0.5719994285,0.2832929355,-0.1187693422,5.098681808,0.2515016012,143.7583458,10.21305479,14.59805822,0.0,33.32747834,0.0,0.0,0.0,0.0
5.014176947,3.778688525,3.078654971,223.9463636,143.157357,147.9740502,155.3535475,153.7786958,0.8402366864,10.95747041,1.475591716,86.32477788,0.01231527101,-0.2810992081,0.01962408227,0.0329606264,1.20619869,1.131543245,0.9545825876,0.8061246274,0.9372936314,0.8049355488,1.024282077,0.9794043377,1.01954477,0.5925951391,1.114572068,1.276751729,1.141969664,1.033347598,0.8790274623,0.5444007194,0.5827639938,1.07283888,0.8604696067,1.033171828,1.040268053,1.012622632,6.027277092,1.343837243,14.69237207,10.9296614,0.0643116103,0.674685838,0.3957624643,0.7610224281,0.0,0.4288725693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.095464296,0.0,0.0,0.0,0.6013534596,0.4797979798,0.01515151515,0.7838383838,-0.07344465252,4.62248303,33.5458927,4.736862954,14.64975998,0.0,6.066367068,79.06876542,0.0,19.38639965,0.0,19.74844179,12.96557803,0.0,0.0,17.06247516,30.46231185,5.72827372,1.73796933,76.62,0.9380555556,0.4618055556,0.2534643487,0.249691358,0.03421717172,85.64000148,599.3146369,18.21230984,1.59271099,0.1337232352,2.008634896,0.1476941579,-0.3163604414,-0.2486476723,-0.6096982865,3.63,5.06,2.554836249,4.485121551,3.791044776,2.620646766,63.70414201,11.52152794,0.01640262933,0.01234215064,0.0360926005,1.176519501,0.4377221532,0.7502323662,0.9133850057,0.8596552421,0.9019222699,1.063636821,0.9154025476,0.9454402929,0.4110586727,0.9113411747,0.1964185503,1.017341185,0.130682846,0.0,0.0,7.193373725,1.896409603,0.0,0.0,0.0,2.052022342,0.6515151515,0.1965683472,1.157420226,3.499975744,1.077956689,61.04115426,22.84330152,4.736862954,0.0,15.09743632,14.95002287,0.9218617148,13.02748845,1.881944444,0.7160544218,0.05761316872,0.01617337165,0.03776024908,52.89510878,-4.980269388,0.5063053201,-3.362104407,-1.316904174,4.36,-5.59,0.0011,-5.68,0.000888,1.55e-07,3.948275862,153.9652992,2.62816092,48.41107316,-9.906434911,0.6727301626,2.200463974,52.80408356,5.693927995,0.0202020202,0.0,0.8076665837,1.002853312,1.157888175,1.241935731,1.105456922,1.17391835,0.9849278604,1.08618282,1.123369896,1.062941868,0.9843874848,1.099882507,0.03641509434,2.53,3042.258681,-0.3436314245,0.5739360892,-0.3109475576,10.36057336,0.2303232499,63.97381747,4.736862954,19.74844179,0.0,40.08300395,0.0,11.33111287,0.0,0.0
4.822546319,3.720588235,3.019962458,258.5682869,145.5755682,146.6341915,152.0973202,156.5923552,-16.8492104,4.983471074,-4.816345271,58.11102737,0.01448261576,-0.5526897356,-0.03911675152,-0.04575885976,1.613884563,0.7532763641,1.163599036,1.001591411,0.9198040139,0.9518389739,1.125654872,1.304638575,1.150182055,0.7436619718,0.9733222867,1.041126761,0.9450704225,1.258504875,1.282175814,0.8050139277,1.446345994,0.9049618747,0.9423906188,0.9985518185,0.8967034247,1.007647459,4.005253878,0.6049906405,14.69445994,10.31197256,0.1398715266,0.5346513532,0.3309330933,0.9860626919,0.0,0.4268214149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.472056406,0.0,0.5745920909,0.5157349896,0.0652173913,0.7975238095,-0.1186085782,4.267076409,34.80616962,5.733667477,0.0,9.499376415,46.6713998,30.33183534,0.0,0.0,5.733667477,14.59805822,0.0,0.0,0.0,15.7326529,16.64813203,1.882866889,1.47014445,56.21,0.8305555556,0.3689413265,0.1562106324,0.095625,0.05218253968,73.71763638,508.9784597,20.83398635,0.1068867063,1.264513342,0.4162296359,0.6504371691,-0.3754913523,-0.1473865427,-0.5415171661,2.94,4.59,2.492910199,4.14043611,4.942528736,2.544983681,22.27327143,10.32890489,-0.06466697982,-0.2041831647,-0.00656489203,0.9254231853,0.6122834445,1.033911563,0.7874453459,1.010788212,0.5990580604,0.9787017835,1.034244176,0.8673873143,0.4149918842,0.992923626,0.1924500897,0.8672331999,0.1399133806,0.0,0.0,5.332395758,0.7948529227,0.0,5.821390894,0.0,1.971998386,0.652173913,0.197465579,0.9551133986,3.479197621,0.7773177107,49.91343051,16.91340488,5.733667477,5.687386275,28.93554726,6.530858051,0.0,7.451603328,1.826388889,0.3992290249,0.0701754386,0.03076131687,0.03507427885,57.42381062,-4.303876225,3.064708276,-2.196777473,0.1066236682,4.75,-5.58,0.000942,-6.25,0.000201,5.2e-05,3.636363636,161.0993913,2.614065633,47.67707985,-5.396694215,0.6945359572,1.565196499,26.7893276,11.33678588,0.0,0.04326293996,0.6179173328,1.043736101,1.231821639,0.9763804483,0.9724236721,0.9214220784,1.166031585,0.9806987686,1.109924108,1.329238321,0.8384309987,1.015087595,0.04318518519,3.76,639.6217811,-0.4402465805,0.3841295502,-0.1458630754,5.098681808,0.2624090304,82.90967776,0.0,14.59805822,0.0,21.82845468,0.0,0.0,0.0,0.0
4.90972599,4.03030303,3.292217813,251.2377639,145.965132,149.047804,153.2484731,151.2583652,-16.0684624,7.887052342,2.383838384,63.12707093,0.01721664399,-0.6162560328,-0.08018186339,0.1385377579,1.598124771,0.7323143798,0.8656546094,0.9487835419,1.153242735,0.8588757273,1.095056458,0.9832210177,1.172083211,0.5603543743,1.11627907,1.308867876,1.256706501,0.9745293466,0.7335548173,0.8899131241,1.19246746,1.163002448,0.9496842572,1.358471851,1.04927032,1.175071775,4.005275089,0.6050173749,14.55715115,10.31162304,0.1075765583,0.4607729437,0.3027494302,0.6259959811,0.0,0.4330599936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.448243575,0.0,0.5180607521,0.4924242424,0.02272727273,0.7611111111,-0.09925925926,4.104407755,31.8952241,5.733667477,4.983978521,14.95193556,17.40315295,30.33183534,10.7787357,0.0,5.733667477,19.93591408,0.0,0.0,0.0,10.7787357,18.59053071,5.239533888,1.546489418,77.58,0.6880555556,0.1770833333,0.07306626354,0.0225,0.04206349206,70.43257471,417.203234,14.649564,-0.04925927465,0.7052185065,1.683119366,0.7448700385,0.1190316568,-0.4680948439,-0.5220689081,1.78,3.79,2.484898405,4.193045613,2.563636364,2.648484848,23.59014386,9.354853923,0.03645286466,-0.01463977084,-0.1405237667,0.9200162008,0.5500537162,0.8077535459,0.8279794913,0.8489371073,0.7308412795,1.221916089,0.9608705829,0.8657461099,0.4071404182,0.9938487239,0.09622504486,0.5945846788,0.1281276805,0.0,0.0,4.118346561,1.684975382,0.0,5.946547934,0.0,2.002756992,0.6704545455,0.1818084169,1.012352599,3.141546013,0.9399863639,49.33270697,10.57107519,5.733667477,5.13155848,5.733667477,1.495682162,0.0,9.333258269,1.472222222,0.3780498866,0.06349206349,0.0202369281,0.04960546973,73.56471687,-3.908399114,0.5953232508,-2.105002186,-0.7631579344,2.43,-3.84,0.0443,-4.3,0.0155,9.35e-05,3.784615385,157.2887678,3.248089359,47.44714678,-3.917355372,0.6791339464,1.902848107,27.21467889,11.33678588,0.007575757576,0.04191919192,0.7039576171,0.8614143332,1.034153907,0.9314282253,0.9504834456,1.145766188,1.086525698,0.9483449269,1.192487387,1.081071058,0.9395990229,1.069765646,0.03416666667,1.2,1504.871383,-0.2133608812,0.2743190852,0.1861286537,0.0,0.2232543014,93.33019488,0.0,19.93591408,0.0,21.82845468,0.0,0.0,0.0,0.0
4.818141123,3.128787879,2.752427184,188.1271809,146.328402,153.6895128,158.662316,157.406043,-16.9630102,9.225765306,-1.115752551,89.44916006,0.01368819019,-0.2344338595,-0.009629217301,0.009595526771,1.229940193,1.431103293,1.276997207,0.8702972969,0.8516566827,1.015441685,0.9853747715,0.9880307682,0.9685859484,0.6750053453,1.212315587,0.859623266,1.070130425,1.118278529,0.8971876821,0.9807370472,1.039781894,0.8882991712,0.9325577503,0.9110372455,1.228002724,0.8467504109,3.510571743,1.338814635,14.69086471,10.9487795,0.08645485876,0.5068735754,0.2749716524,0.6499918594,0.0,0.4390087423,0.0,0.0,0.0,0.0,2.971327032,0.0,0.0,5.924736155,0.0,0.0,0.0,0.8328706323,0.4784946237,0.01612903226,0.7739583333,-0.06476579521,4.770942422,29.3787587,4.736862954,19.96654858,0.0,6.066367068,80.0255441,0.0,12.84164325,26.24115118,51.30638157,0.0,0.0,0.0,0.0,6.196843572,8.132112165,1.6890401,66.93,0.8302777778,0.2830569728,0.2061287478,0.138742284,0.0247790404,82.1054695,650.5746866,28.77571467,1.776673561,0.8270864052,1.232350314,0.1527864051,-0.4334069826,-0.1789712675,-0.764341013,3.43,5.03,2.434977084,4.410912534,3.311926606,2.418450561,60.08163265,12.72897963,0.08619328053,0.04626458178,-0.04884313498,0.8443822756,0.5654174284,0.9208240258,0.9551000222,0.9511299171,1.036024357,0.8580676032,0.9115843519,1.137339254,0.3918051442,1.734391235,0.2621886975,0.5660912809,0.0761440227,0.0,0.0,6.582305014,0.0,0.0,0.0,0.0,2.08385978,0.6532258065,0.2246163215,0.9854264545,3.484529921,1.0364125,55.83040606,11.38785599,4.736862954,0.0,4.736862954,7.377293574,4.115641778,6.807079415,1.090277778,0.4251247166,0.06146572104,0.01976851852,0.04373302332,306.3704624,-4.205435538,1.29906056,-2.197095679,-1.629130332,3.56,-4.72,0.00782,-4.65,0.00919,4.64e-07,2.893129771,160.6475041,2.52148847,50.80212444,-7.017219388,0.6736212297,2.322825001,52.67328866,25.93115606,0.02150537634,0.01528897849,0.933723873,1.160440163,1.143856476,1.045286639,1.029098111,0.8424074497,1.092179781,0.8602948448,1.004064577,1.065143205,1.070567352,1.108286793,0.02094315245,1.83,1574.137085,-0.1573318009,0.2625161789,-0.2278047433,5.098681808,0.2247783093,64.89923255,4.736862954,25.06523039,0.0,39.52165029,0.0,0.0,0.0,0.0
