pIC50,AATS8dv,AETA_beta_s,AETA_eta_F,AETA_eta_L,ATSC0i,ATSC0p,ATSC8d,AXp-1d,Ali_Solubility_(mg/ml),BCUTc-1h,BCUTd-1l,BCUTs-1h,ESOL_Log_S,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,FPSA3,GATS1p,GATS3v,GATS4c,GATS5dv,GATS6d,GATS6i,GATS7d,GGI3,GGI5,GGI8,GGI9,IC2,JGI2,JGI5,MATS1c,MATS2s,MATS3s,MDEC-33,Mor06m,Mor08m,Mor11m,Mor16m,Mor23m,PEOE_VSA2,RPCS,SaaaC,SaasC,SdS,Silicos-IT_Log_P,Silicos-IT_Solubility_(mg/ml),SlogP_VSA1,SpMax_A,SsOH,SssNH,SssssC,VE1_A,VSA_EState3,VSA_EState7,XLOGP3,Xc-5d,Xch-5d,Xch-7d,ZMIC1
6.189767482,2.28125,0.6477272727,0.9595762439,0.1978735067,59.37314014,8.427742936,-3.80788897,0.4345801857,0.1,0.3896382671,0.9879813945,3.513557274,-3.87,0.0,0.0,0.0,13.30664111,9.835544762,0.04498476611,0.9732701371,0.8982076281,0.8310578794,1.040133297,1.075894837,1.004907652,0.8874009108,1.381944444,0.6605555556,0.1441326531,0.05469135802,4.37824019,0.06349206349,0.02001683502,-0.2117518127,-0.1157561682,0.02043064479,6.534047078,0.3443662386,-1.587926779,0.5055820387,0.4498160765,-0.740441615,9.665781456,78.45698635,0.0,6.033706381,0.0,3.2,0.000806,4.736862954,2.527684553,0.0,0.0,0.0,3.951139256,4.740355174,6.045632847,2.96,0.2823601614,0.1964185503,0.7413965075,43.55474436
7.0,4.516609393,0.6693548387,1.008999799,0.2300787639,107.859061,12.74293232,-4.326094696,0.432942848,0.00674,0.4251053767,0.9929434613,8.001919149,-5.05,0.0,5.817220841,22.19791885,24.52642128,16.6996217,0.03824373508,0.9155283135,0.9727023369,0.8569243788,1.127243629,1.080201477,1.007854241,1.162243858,2.131944444,0.7052777778,0.2439058957,0.2025,4.916230832,0.05442176871,0.0160290404,-0.2749013998,0.03540395683,0.03297756679,8.945055957,3.123976389,-3.145420253,1.589481564,0.0316464718,-0.8006874655,14.64975998,120.5985347,1.650770798,2.597470466,0.0,4.18,6.55e-07,10.63357721,2.450829886,0.0,6.785258101,0.0,4.557563262,12.0372115,7.733259611,3.7,0.3003491901,0.09622504486,0.7915545072,46.41952909
6.790484985,2.015384615,0.6538461538,0.9876545199,0.2119902115,77.19567328,10.58835706,-15.54594839,0.4280977518,0.00489,0.4025512219,0.9893395914,3.046653978,-4.73,0.0,5.414990469,0.0,12.39368714,4.983978521,0.03384090071,1.023763251,1.140699459,1.554265317,1.080948831,1.456853876,1.08271177,1.101258312,1.465277778,1.104444444,0.3527336861,0.156875,4.245038319,0.07751937984,0.02906432749,-0.5004129183,0.2651067204,-0.05504335624,9.398776366,0.843889786,-2.011281618,0.4447490058,0.2213948411,-0.8496291209,14.95193556,54.04905813,1.728260385,5.627340764,0.0,5.2,1.4e-06,0.0,2.497512609,0.0,0.0,-0.08980268959,4.437620321,0.0,3.413314497,3.74,0.7079843543,0.09622504486,0.773908719,48.98792224
7.6,6.073529412,0.6696428571,1.165351235,0.1772239607,115.2841378,9.206771346,3.181405896,0.4352001174,0.0816,0.4308997516,0.9728356617,8.002961619,-3.66,17.54162141,17.80213589,22.40817398,30.59278835,5.733667477,0.04760444192,0.8962714845,0.98311287,0.7721866777,0.9935791218,1.002010157,0.9878453589,0.9725719424,2.194444444,0.8094444444,0.2431342908,0.210316358,4.832560875,0.06060606061,0.02075498575,-0.4354855026,0.04180016019,-0.1871645975,8.945055957,1.359897586,-2.279288312,0.3503479212,0.5301394183,-0.8186525216,19.44429716,63.44103269,1.121067445,0.4643126421,0.0,2.49,4.59e-05,11.05045608,2.447549256,0.0,3.16958853,0.0,4.422793308,7.490502607,4.701148846,1.97,0.3003491901,0.09622504486,0.7193857236,44.19509147
7.698970004,2.941176471,0.6739130435,0.9261629738,0.2047969837,67.03703341,10.24966062,-5.956790123,0.4343394744,0.0194,0.3947112179,0.9938462057,3.048003442,-4.0,0.0,0.0,5.835619786,23.73047302,0.0,0.03960091844,0.8116398696,0.9142544134,1.272129914,1.215827285,1.255625563,0.8624864651,1.311173975,1.159722222,0.5902777778,0.1360701688,0.07625771605,4.551462154,0.05555555556,0.01844618056,-0.5674684133,0.1086914583,-0.1918716891,7.478012285,2.843927848,-1.952125455,0.3110147095,0.3605592316,-0.7785318988,4.983978521,62.860082,0.0,4.60167115,0.0,4.01,5.32e-05,10.63357721,2.450618565,0.0,3.349606718,0.0,4.190498528,10.82399463,4.261869069,2.91,0.2194160968,0.1178511302,0.4933994429,41.1097757
7.590066877,4.584097859,0.6640625,1.01699684,0.2179363445,92.45596396,13.56880932,-4.282199154,0.4323245357,0.00427,0.4064642962,0.972936617,7.00827662,-4.3,5.907179729,0.0,12.1082079,28.47843254,10.717646,0.04813019629,0.8155005584,1.006611013,1.004024422,0.9885072594,1.088348271,1.003844652,1.090964493,1.729166667,0.9030555556,0.3084057697,0.211882716,4.902146665,0.0697167756,0.0205239899,-0.6302646196,0.1324729269,-0.05397991054,9.905992134,1.265419788,-2.442619558,1.158076518,0.5252566033,-0.7717788264,9.778515705,92.16356724,0.0,5.825396003,0.0,3.04,0.000288,16.47624748,2.478998053,0.0,3.385412887,0.0,4.531737251,5.905390308,8.212963268,2.74,0.441638319,0.2140761751,0.8558461486,52.50129632
8.48148606,5.87037037,0.6785714286,1.219678485,0.1881080167,156.4491924,13.97064726,-5.303344867,0.4294393512,6.38e-05,0.6306894568,0.9778299933,8.00739318,-6.0,6.362358859,10.86194872,22.72241949,16.90908504,12.21787344,0.03506827481,0.8432903872,0.9864553424,0.931428181,1.055717632,0.9774692278,0.8269007663,1.065712978,2.229166667,1.118333333,0.4348702444,0.3165740741,4.887344949,0.06627680312,0.02110062893,-0.6536291568,0.6036731526,-0.01486649142,8.909425461,2.040648062,-2.184634642,1.052793975,0.6946878066,-1.605944026,4.983978521,1.116188182,0.6669152278,3.858196548,5.516129509,3.97,5.57e-06,10.05365156,2.489372579,0.0,2.976840435,-4.758526534,4.663815541,11.98130094,0.2665202855,4.76,0.3928227826,0.2140761751,0.8989685443,60.14458531
7.657577319,5.032258065,0.6397058824,1.225832161,0.179459215,91.64075312,11.84933335,0.1234567901,0.4364434561,0.00111,0.4143829928,0.9113304311,7.008273932,-5.23,0.0,12.45193614,16.94476576,35.14411478,10.36057336,0.03766325524,0.8988896109,0.9855938316,0.9423160517,1.106768635,1.120611702,1.063908435,1.107031655,2.284722222,1.111666667,0.4323664651,0.288757716,4.759064585,0.05450733753,0.02223333333,-0.3691494043,0.02775912726,-0.1274503808,10.21799068,2.087019433,-2.518367903,0.2873471083,0.2680654904,-0.8249018884,19.44429716,60.71308242,1.929508048,5.218831038,0.0,4.48,9.93e-08,5.316788604,2.477181776,0.0,2.831912268,0.0,4.590853691,17.65010495,3.634142302,3.88,0.2749716524,0.09622504486,0.8097178565,62.4631437
8.548213564,4.915555556,0.6693548387,1.149699898,0.1867741161,86.70222862,13.02374769,-6.400633771,0.430872001,0.000334,0.4090716456,0.9779546959,3.066006625,-5.55,0.0,0.0,15.82245647,15.2635679,28.91749514,0.03777012702,0.7256490083,0.9293751307,1.090028368,1.004651851,1.079192979,0.9258480503,1.129139511,1.854166667,1.028055556,0.4157375913,0.229382716,4.702693107,0.07555555556,0.02187352246,-0.4572122123,0.07899585575,-0.07467250642,9.707599066,0.3226135707,-2.194956531,1.203734206,0.5832354684,-0.7275748455,4.983978521,51.32102269,0.7408984465,5.493595368,5.607874885,4.0,4.55e-06,5.316788604,2.489906793,0.0,3.159929768,0.0,4.649301453,13.05776442,5.268556292,4.21,0.5106739128,0.2140761751,0.9233763125,56.37970635
6.2,4.672131148,0.6354166667,1.080176258,0.1709410777,62.46764447,8.858345261,-0.8284023669,0.4373949292,0.00109,0.4149287333,0.9938724285,6.002807773,-5.11,0.0,5.749511833,5.386224214,24.52642128,0.0,0.04640514963,0.8166995854,0.9549870422,0.7885458936,1.16427588,0.930510167,1.014867223,0.8956486704,1.6875,0.5833333333,0.1809019904,0.085625,3.899408685,0.06006006006,0.01944444444,-0.4448537678,-0.02892808684,-0.06976049983,7.259024008,2.093372927,-2.069038732,0.3039448977,-0.05117055834,-0.7471076458,9.967957042,112.7616894,1.454085483,3.870485185,0.0,3.7,4.73e-06,5.316788604,2.427611449,10.17030951,3.357896589,0.0,4.188333736,14.2347555,3.49732946,4.52,0.2730118646,0.0,0.4569100218,57.60172935
8.033389013,4.517133956,0.6612903226,1.015557798,0.2145569101,91.41802687,13.38619907,-5.5012,0.4340286995,0.000768,0.3997723914,0.9113366495,6.027276297,-4.82,0.0,6.165775612,12.1082079,23.74168831,15.2298486,0.04667855868,0.8273088911,1.017468009,1.042867244,1.052115352,1.054408677,0.9489375119,1.244650643,1.729166667,0.7294444444,0.2711404006,0.269382716,4.98875844,0.0589569161,0.01657828283,-0.4581291007,-0.02481871828,-0.01841099456,9.113837606,1.649009064,-2.791245547,0.4755866073,0.5650146313,-0.4318516379,15.41868244,298.8885757,0.0,6.151958635,0.0,3.87,8.51e-05,10.74258,2.479015615,0.0,6.539359984,0.0,4.520309251,15.29881255,7.872209116,3.59,0.2749716524,0.2140761751,0.8666591913,47.55579436
5.417936637,4.155844156,0.6979166667,1.045968362,0.1904836376,62.43560312,8.220780949,-3.850415512,0.4301553163,0.172,0.492444945,0.9729436343,7.00827491,-3.25,5.907179729,12.4868703,23.01735616,10.76394322,15.20739338,0.05543580538,1.032917232,0.9663289302,0.867832243,0.8969234096,1.201298701,0.8583123023,1.155679763,1.479166667,0.83,0.2524644117,0.120632716,4.504120605,0.07407407407,0.02441176471,-0.5437894286,0.1304179118,-0.02700803654,8.106047675,0.2640580435,-1.930380805,0.6025702551,0.3446451667,-0.6276550115,9.361636832,89.64680566,0.0,4.317240646,0.0,1.99,0.00535,15.20739338,2.48420259,0.0,0.0,0.0,4.366523009,0.0,1.596443689,1.72,0.441638319,0.2140761751,0.7973892596,40.54206835
7.318758763,4.711864407,0.6354166667,1.072182009,0.1723326249,85.2828526,8.321909885,-0.6990504018,0.4373949292,0.0336,0.3903537889,0.9938435771,8.001918079,-4.3,0.0,5.817220841,0.0,24.52642128,0.0,0.04501175875,0.835603608,0.960059429,0.8092087057,0.9879752431,1.011133603,0.7821487931,0.9417420814,0.9930555556,0.66,0.1645408163,0.06655864198,4.438390527,0.07207207207,0.02,-0.254495542,-0.02581789209,-0.05267625989,6.807079415,1.22535521,-1.590183518,0.2710355132,0.506919913,-0.8292339329,15.06663885,215.6839028,0.0,4.877703305,0.0,4.88,1.58e-06,0.0,2.434221777,0.0,0.0,0.0,4.302585104,7.221352865,5.320734706,3.16,0.2749716524,0.1178511302,0.5183302655,51.92059549
7.920818754,3.576576577,0.6640625,1.008652749,0.2176551115,90.39180594,12.8519211,-0.8984302862,0.4407029439,0.0477,0.3922887091,1.734391199,3.511592327,-4.26,0.0,0.0,6.606881965,6.196843572,9.473725908,0.04762865395,1.081461232,0.9326848435,0.7192558466,0.9350690234,1.075867141,0.8323483099,1.133682431,1.055555556,0.8405555556,0.2091364324,0.154683642,4.66966611,0.06018518519,0.01954780362,-0.2306819413,-0.1324211295,-0.01413077618,6.807079415,2.254027002,-2.772017007,0.7182672636,0.269895088,-0.7893227442,19.96654858,345.6728331,0.0,6.494769123,0.0,4.61,9.06e-07,4.736862954,2.434970856,0.0,0.0,0.0,4.409315887,7.372103262,5.497512117,2.7,0.2749716524,0.1178511302,0.5660912809,57.50377507
6.468521083,4.46728972,0.6666666667,1.035711674,0.2176646508,80.33790092,13.36759567,-11.52256944,0.4299566129,0.000343,0.4923995778,0.9729256188,7.008276203,-4.94,5.907179729,6.792942306,17.13736782,23.46952001,25.17535043,0.05159556022,0.8359406241,0.9462658541,1.037248282,0.9050781394,1.274280409,1.036432143,1.116258613,1.701388889,1.118333333,0.4306264172,0.284066358,4.727436262,0.07709750567,0.02662698413,-0.5825456676,0.1299780216,-0.01747574688,13.86918007,1.236209308,-2.584315429,0.6706587931,0.8735272517,-0.882198599,4.794537184,100.4216409,0.0,7.828221058,0.0,5.58,7.9e-06,15.20739338,2.501030012,0.0,0.0,0.0,4.686156221,2.893670879,0.8628142772,3.64,0.5249716524,0.3319273053,0.948466846,47.97125364
5.284498055,1.625899281,0.6057692308,0.9794847297,0.2308798789,72.61836251,10.9672375,-8.990946129,0.4282707615,0.00129,0.3913357868,0.9113269412,6.027325397,-5.1,0.0,11.1645023,11.48135754,12.13273414,5.098681808,0.03705199016,0.9311281617,1.121122127,0.8300813223,1.171203401,1.477768814,1.093767301,1.055702967,2.958333333,1.587777778,0.4248000126,0.096875,4.266730873,0.08585858586,0.03528395062,-0.3692118452,0.07987292773,-0.008758248754,10.80808661,0.466043642,-2.389147457,0.4766170599,0.05314855742,-0.4868170984,4.681802935,107.1364375,0.0,5.821160754,0.0,4.33,7.34e-05,0.0,2.601884439,9.687315431,0.0,0.1262688177,4.17682568,24.14712308,0.0,4.41,0.7750304892,0.1466088019,1.198739072,48.72467184
8.353596274,5.353333333,0.6693548387,1.167496067,0.1834415511,109.7514757,12.68241269,-4.741059303,0.430390951,0.00114,0.4102554451,0.977954765,8.001919364,-5.11,0.0,5.817220841,22.14092838,21.32993497,17.31655525,0.03978562556,0.7799801476,0.9521990572,0.9065847843,1.03194324,1.087558816,0.8358369337,1.152994571,1.979166667,0.9725,0.3482221592,0.269382716,4.761307734,0.06666666667,0.02114130435,-0.4557487778,0.04579766474,-0.119897591,9.242644364,1.327661445,-2.016407447,0.9560886478,0.2122179927,-1.077738551,4.983978521,73.69007408,0.7165404728,4.221252398,5.527711115,3.78,9.18e-06,5.316788604,2.489329897,0.0,3.024420509,0.0,4.617412528,12.18066168,5.172172783,3.68,0.3928227826,0.2140761751,0.9233763125,55.43424442
7.0,2.524691358,0.6838235294,0.9692724115,0.2438745908,101.2062216,14.4225229,2.0078125,0.4297218675,0.0646,0.4060866659,0.9939076817,3.510572827,-4.57,0.0,0.0,6.606881965,0.0,9.835544762,0.03979708717,1.137093475,0.9268628333,0.6766622902,0.9860769861,1.208714363,0.9982083963,0.9459865288,1.881944444,1.097777778,0.3313177123,0.188757716,4.633969969,0.06060606061,0.0196031746,-0.1742732839,0.02895695142,0.01359130157,11.16762853,2.174104065,-3.072592389,0.6626178697,0.277698616,-0.6622731412,19.54966971,116.1655914,2.063253638,6.380340412,0.0,3.77,7.3e-06,4.736862954,2.553529065,0.0,0.0,0.0,4.407593632,6.071965912,5.894339516,2.94,0.3957624643,0.1964185503,1.041748953,58.70190421
5.585026652,4.87826087,0.65625,1.173437597,0.183334878,88.27294219,11.42694965,-7.26035503,0.4323245357,0.00541,0.4119788971,0.9729366222,7.008276683,-4.57,5.907179729,0.0,11.98427311,18.32957771,15.70162452,0.04460211299,0.8766686463,0.9678428972,1.047538686,1.030828291,1.017168323,0.9800491052,1.141719546,2.034722222,0.9519444444,0.3754251701,0.353125,4.684889039,0.06100217865,0.01983217593,-0.5838248969,0.1495371301,-0.07858916828,13.50500446,0.01138996173,-2.463374475,0.8250443422,0.3079774549,-0.9230841149,14.76249423,89.62459634,1.622562232,6.094750137,0.0,4.97,9.86e-08,5.733667477,2.479390399,0.0,0.0,0.0,4.67741432,0.0,2.25764543,2.91,0.441638319,0.09622504486,0.7989048138,62.22753221
7.511449283,4.913461538,0.671875,1.025183581,0.2122861542,90.4192685,12.91990639,-5.022074136,0.4358612357,0.000444,0.4629522313,0.9110327857,6.027292383,-5.01,0.0,0.0,12.29426824,34.73371419,14.98273303,0.04896865863,0.8664787891,0.988472387,1.003288518,0.9992378577,1.09932443,0.9275517081,1.193552239,1.479166667,0.8127777778,0.2590230537,0.211882716,4.894623874,0.06222222222,0.0180617284,-0.6073493088,0.1205217592,-0.04343329749,8.797257867,0.9371990656,-2.771538024,0.9773429474,0.2293197516,-0.5899337688,4.983978521,222.3405821,0.0,5.923431206,0.0,3.4,0.000165,15.47944295,2.478945707,0.0,3.398538045,0.0,4.515688836,14.5504966,9.910335271,3.89,0.2749716524,0.2140761751,0.8666591913,53.01509167
5.931814138,6.436781609,0.65625,1.002215538,0.1949327965,55.13834285,10.4043507,-5.578512397,0.4262237182,0.000113,0.4245956303,0.992888764,6.003871347,-5.64,0.0,11.49902367,26.26351904,28.91134267,23.20187978,0.03673025514,0.5877404453,1.000328989,0.7678550092,1.174688725,0.9826666667,1.02582466,1.065513514,2.263888889,1.132777778,0.1728395062,0.1625,4.331976695,0.07777777778,0.04045634921,-0.5204572624,-0.01210944452,-0.09274181873,9.158745986,2.726861036,-1.643032656,0.9441320854,1.160903198,-0.4758484065,0.0,20.10768152,0.6652700617,3.644153847,0.0,4.34,0.000346,0.0,2.499718172,19.32053784,0.0,0.0,4.249168262,25.61331097,1.71354905,4.72,0.4118661866,0.1924500897,0.9039451225,50.3143502
5.920818754,3.791044776,0.6515151515,1.157420226,0.1965683472,86.32477788,11.52152794,1.475591716,0.4288725693,0.000888,0.4110586727,0.9113411747,6.027277092,-5.59,0.0,0.0,17.06247516,30.46231185,15.09743632,0.03776024908,0.9019222699,0.8596552421,1.176519501,1.024282077,1.141969664,1.012622632,1.033347598,1.881944444,0.9380555556,0.2534643487,0.249691358,4.62248303,0.05761316872,0.01617337165,-0.2810992081,0.01962408227,0.01640262933,13.02748845,0.5063053201,-3.362104407,0.1337232352,0.1476941579,-0.6096982865,14.64975998,52.89510878,1.896409603,7.193373725,0.0,5.06,1.55e-07,4.736862954,2.554836249,0.0,0.0,0.0,4.485121551,14.95002287,5.72827372,4.36,0.3957624643,0.1964185503,1.017341185,61.04115426
7.721246399,4.942528736,0.652173913,0.9551133986,0.197465579,58.11102737,10.32890489,-4.816345271,0.4268214149,0.000201,0.4149918842,0.992923626,4.005253878,-5.58,0.0,0.0,15.7326529,16.64813203,28.93554726,0.03507427885,0.5990580604,1.010788212,0.9254231853,1.125654872,0.9450704225,1.007647459,1.258504875,1.826388889,0.8305555556,0.1562106324,0.095625,4.267076409,0.0701754386,0.03076131687,-0.5526897356,-0.03911675152,-0.06466697982,7.451603328,3.064708276,-2.196777473,1.264513342,0.6504371691,-0.5415171661,0.0,57.42381062,0.7948529227,5.332395758,0.0,4.59,5.2e-05,5.733667477,2.492910199,0.0,0.0,0.0,4.14043611,6.530858051,1.882866889,4.75,0.3309330933,0.1924500897,0.8672331999,49.91343051
5.100015437,2.563636364,0.6704545455,1.012352599,0.1818084169,63.12707093,9.354853923,2.383838384,0.4330599936,0.0155,0.4071404182,0.9938487239,4.005275089,-3.84,0.0,0.0,10.7787357,18.59053071,5.733667477,0.04960546973,0.7308412795,0.8489371073,0.9200162008,1.095056458,1.256706501,1.175071775,0.9745293466,1.472222222,0.6880555556,0.07306626354,0.0225,4.104407755,0.06349206349,0.0202369281,-0.6162560328,-0.08018186339,0.03645286466,9.333258269,0.5953232508,-2.105002186,0.7052185065,0.7448700385,-0.5220689081,4.983978521,73.56471687,1.684975382,4.118346561,0.0,3.79,9.35e-05,5.733667477,2.484898405,0.0,0.0,0.0,4.193045613,1.495682162,5.239533888,2.43,0.3027494302,0.09622504486,0.5945846788,49.33270697
7.397940009,3.311926606,0.6532258065,0.9854264545,0.2246163215,89.44916006,12.72897963,-1.115752551,0.4390087423,0.00919,0.3918051442,1.734391235,3.510571743,-4.72,0.0,0.0,0.0,6.196843572,4.736862954,0.04373302332,1.036024357,0.9511299171,0.8443822756,0.9853747715,1.070130425,0.8467504109,1.118278529,1.090277778,0.8302777778,0.2061287478,0.138742284,4.770942422,0.06146572104,0.01976851852,-0.2344338595,-0.009629217301,0.08619328053,6.807079415,1.29906056,-2.197095679,0.8270864052,0.1527864051,-0.764341013,19.96654858,306.3704624,0.0,6.582305014,0.0,5.03,4.64e-07,4.736862954,2.434977084,0.0,0.0,0.0,4.410912534,7.377293574,8.132112165,3.56,0.2749716524,0.2621886975,0.5660912809,55.83040606
7.966576245,5.231404959,0.6818181818,1.120791221,0.2056796817,114.0013341,11.61110254,-2.228052126,0.4317396456,0.0594,0.4183733827,0.9728800211,8.001920628,-3.62,11.72440057,11.85970361,40.70178265,30.60400364,10.717646,0.05420381674,0.9279479968,1.017631264,1.089153567,0.958151992,0.9828429933,1.097870355,1.091713606,2.041666667,1.094166667,0.377196712,0.3387654321,5.228843577,0.071278826,0.02188333333,-0.5185708697,0.07245773566,-0.03386782787,12.88139624,1.198201388,-2.366666077,0.6376624065,0.2845487246,-0.7882961459,15.22924111,111.4725695,0.0,3.183277389,0.0,2.34,0.000175,16.47624748,2.490706047,0.0,6.260327211,0.0,4.620469972,5.052628794,7.211522207,1.65,0.5253775377,0.2140761751,0.8925580713,44.90876884
6.420216403,3.431192661,0.6696428571,0.8600118525,0.2542886346,80.64015974,13.9790527,-6.1984,0.4398503739,0.00233,0.4922483201,0.9778942015,7.008271469,-4.16,0.0,12.70012204,25.13591149,11.33678588,14.45770443,0.04678417383,0.9886093634,0.8792207831,1.180094038,0.9330119543,1.068579533,1.086583941,1.102839335,1.576388889,0.6216666667,0.2849899219,0.2500154321,4.99856294,0.06718346253,0.01554166667,-0.5446602296,0.08948502374,-0.1393061523,10.36511981,1.500672542,-2.53167326,0.5379259473,0.5899027679,-0.6396500628,4.794537184,113.9918604,0.0,6.639652932,0.0,5.64,2.31e-05,14.79051451,2.483395363,0.0,2.897630052,0.0,4.386364923,5.752987422,1.857327904,3.1,0.2749716524,0.3319273053,0.7727998196,37.46216708
6.71219827,2.766233766,0.652173913,1.007078672,0.1836231201,62.6425527,8.186775266,-1.454346238,0.4384222879,0.0745,0.3792650187,1.734223195,3.046910785,-4.06,0.0,0.0,5.835619786,12.39368714,4.992404733,0.04268168322,0.8723425979,0.9577570423,1.247870648,1.276563092,1.435587489,0.8770825645,1.159800764,1.0,0.6597222222,0.07306626354,0.0225,3.813145574,0.05079365079,0.02061631944,-0.5649659201,-0.001361911724,-0.004686814693,6.332486322,0.9240683243,-1.64655331,0.2877989147,0.138908524,-0.5671370622,4.983978521,34.05672018,0.0,3.847961756,0.0,3.43,9.33e-06,10.63357721,2.441492375,0.0,3.365952145,0.0,4.128881734,8.050240693,4.299852608,3.15,0.2194160968,0.0,0.3880585814,54.32737274
7.397940009,5.834074074,0.65625,0.9572573777,0.2022214977,49.61697204,9.610442604,-3.844953174,0.4262237182,8.09e-06,0.4165903853,0.992888764,3.041832401,-7.11,0.0,0.0,20.09053325,28.78086617,46.40375956,0.02019520985,0.5846429941,1.047725877,0.9606450851,1.153933692,0.9368131868,1.113154136,1.127272727,2.263888889,1.132777778,0.1728395062,0.1625,3.873235826,0.07777777778,0.04045634921,-0.5138705267,-0.1803827414,0.07073666988,9.158745986,4.825956686,-1.557533857,1.720294592,0.6489139289,-0.3425198847,0.0,44.08779962,0.7472530864,5.422759883,0.0,6.58,1.7e-06,0.0,2.499718172,0.0,0.0,0.0,4.249168262,7.59371682,1.827653359,6.68,0.4118661866,0.1924500897,0.9039451225,67.78066644
7.229147988,5.440677966,0.6354166667,1.082568992,0.1723870095,85.2828526,8.321909885,-1.699050402,0.4380185126,0.0336,0.3939997149,0.9938719867,8.001917987,-4.3,0.0,5.817220841,11.25737949,30.59278835,0.0,0.04616591067,0.835603608,0.9293592126,0.741774305,1.174447392,1.011133603,0.8923068656,0.9551955398,1.368055556,0.5766666667,0.1839490426,0.05530864198,4.309880054,0.07207207207,0.01696078431,-0.2319565314,-0.05462112231,-0.01519665213,7.879637421,1.274253882,-1.65460158,0.279329633,0.3513965923,-0.8307165736,15.06663885,221.2269284,0.0,4.088822166,0.0,4.88,1.58e-06,0.0,2.438964785,0.0,0.0,0.0,4.376840904,7.182250094,5.210220847,3.16,0.3559047457,0.1178511302,0.5183302655,51.92059549
8.1,7.063829787,0.6666666667,1.093148184,0.1708787285,105.0823435,7.75632666,1.387755102,0.433463331,0.0349,0.4247310126,0.9929434621,8.002958195,-4.13,11.63444168,5.563451492,11.38131427,30.59278835,0.0,0.04440518404,0.8368997701,1.014361302,1.089008379,0.9315510049,0.9153846154,0.9791559722,0.8920945025,1.5,0.4894444444,0.1597222222,0.14,4.514718017,0.0701754386,0.01631481481,-0.3324012605,-0.02169575001,-0.1081313449,8.191064404,0.6789827158,-2.136900752,0.4039750615,0.07917260982,-0.7740210525,15.06663885,97.3913209,1.484493371,0.8684125251,0.0,3.97,5.27e-06,5.316788604,2.418348561,0.0,3.209803949,0.0,4.527285573,10.0397995,4.821923051,2.91,0.3003491901,0.1178511302,0.6300052608,45.98540298
4.709965389,3.496031746,0.63,1.045718155,0.2024891453,69.16305479,12.26192507,-11.47619048,0.426131127,0.0547,0.4190694894,0.9685373377,7.014207244,-3.97,9.837253136,0.0,4.895483476,12.13273414,5.098681808,0.03325924235,1.135467489,0.925310936,0.8767575996,1.095719662,0.9441030218,0.9286010659,1.187325428,2.069444444,0.8411111111,0.4238000756,0.1996990741,4.499227542,0.07936507937,0.02273273273,-0.2456306312,0.2624800041,-0.121282804,7.746935681,1.958722018,-2.170402474,0.7322180087,0.8716503981,-0.1030529687,9.665781456,10.05838765,0.0,5.799885492,0.0,2.97,0.000284,0.0,2.533386305,0.0,0.0,0.0,4.178865078,4.723065437,5.320165443,2.62,0.7153728633,0.1964185503,0.7966578997,48.31310623
6.91721463,2.092105263,0.6413043478,0.9555802056,0.2042675015,63.23795837,9.201441785,-7.9525,0.433013519,0.0403,0.3895731845,0.9878632894,3.513557971,-4.19,0.0,0.0,0.0,7.109797541,9.835544762,0.04156603479,0.9975457326,0.9090461351,0.8317885182,1.008977273,1.081483688,0.9818039775,1.257850959,1.569444444,0.6605555556,0.1768864953,0.09031635802,4.43418372,0.06606606607,0.01887301587,-0.2284308993,0.0100156216,-0.07079465754,7.746935681,0.4320660674,-1.715121593,0.43463328,0.3992095628,-0.7134927165,9.665781456,79.23985106,0.0,7.059662875,0.0,3.7,0.000352,4.736862954,2.530454796,0.0,0.0,0.0,4.024228194,4.781466286,4.258602372,3.36,0.2823601614,0.1964185503,0.8139167982,43.99955858
8.034798299,4.612612613,0.6833333333,1.048430577,0.2082598057,107.2989672,10.97385598,-7.8464,0.4314657775,0.029,0.4137662936,0.992943462,8.001919069,-4.17,5.817220841,11.85970361,23.75701689,12.40490243,4.983978521,0.05011381306,0.9564817584,0.9903619376,1.167312387,0.9509345794,1.080628088,1.121348594,1.215277778,1.604166667,0.9136111111,0.345946712,0.229382716,4.93366069,0.06481481481,0.02030246914,-0.4202252355,0.004326923077,0.005777815934,10.61792428,1.028934719,-2.151474605,0.5674930319,0.3424920767,-0.6294296932,10.43470392,327.5428108,0.0,3.456045648,0.0,3.13,5.61e-05,10.74258,2.490442419,0.0,6.396193674,0.0,4.555414393,5.201479277,7.402531227,2.78,0.3587108711,0.2140761751,0.8576887674,46.44748412
8.065501549,3.826241135,0.6696428571,0.8938416615,0.2405056069,83.84194442,15.72844069,-2.127659574,0.4352001174,0.000136,0.4971974104,0.9778532218,7.008273877,-4.75,6.093240071,12.64872279,5.824404498,22.67357176,9.720841475,0.04188420003,0.8494735194,0.8840345331,1.42349923,1.150491068,0.9880417397,1.131452663,1.068748119,1.826388889,0.6216666667,0.3162399219,0.3053240741,4.894598426,0.06565656566,0.01594017094,-0.7136435401,0.2170828951,-0.1803477634,11.30118547,1.803393642,-2.230653121,0.2011773843,1.04773413,-0.9379002644,0.0,35.61576529,2.075726759,5.080503178,0.0,5.86,4.09e-05,5.316788604,2.483449667,0.0,2.724611993,0.0,4.396690103,5.559915611,-0.6409053451,3.66,0.2749716524,0.3319273053,0.7727998196,40.93168864
