Molecule|SMILES|Formula_x|SpMax_A|VE1_A|AATS8dv|AATS8s|AATS2i|ATSC1dv|ATSC8d|ATSC0p|ATSC0i|MATS1c|MATS2s|MATS3s|MATS6s|MATS7s|MATS8s|GATS4c|GATS1dv|GATS5dv|GATS7dv|GATS6d|GATS7d|GATS2s|GATS3s|GATS2v|GATS3v|GATS1p|GATS6p|GATS3i|GATS6i|GATS8i|BCUTc-1h|BCUTd-1l|BCUTs-1h|RPCG|Xch-5d|Xch-7d|Xc-5d|Xc-5dv|Xc-6dv|AXp-1d|SdssC|SaasC|SaaaC|SssssC|SsNH2|SssNH|SsOH|SssO|SdS|SddssS|MAXaaCH|AETA_beta_s|AETA_eta_L|AETA_eta_F|ETA_epsilon_5|IC1|IC2|CIC2|ZMIC1|PEOE_VSA1|PEOE_VSA2|PEOE_VSA9|SlogP_VSA1|SlogP_VSA2|SlogP_VSA10|EState_VSA1|EState_VSA2|EState_VSA3|EState_VSA6|EState_VSA9|VSA_EState3|VSA_EState7|VSA_EState8|MDEC-33|TopoPSA(NO)|GGI3|GGI5|GGI6|GGI7|GGI8|GGI9|JGI2|JGI5|FPSA3|RPCS|Mor02m|Mor03m|Mor06m|Mor08m|Mor11m|Mor13m|Mor16m|Mor23m|XLOGP3|Silicos-IT_Log_P|ESOL_Log_S|ESOL_Solubility_(mg/ml)|Ali_Log_S|Ali_Solubility_(mg/ml)|Silicos-IT_Solubility_(mg/ml)|pIC50
12j_a30|Cc1cccc(n1)c1nc(sc1C1=CN2[C](C=C1)N=C[N]2)NCc1ccc(cc1)C|C23H20N6S|2.478903901|4.498947703|4.253968254|2.624514991|152.4625167|65.80248889|-7.512|13.68585075|88.63630452|-0.5396822277|0.08951957786|-0.09124840464|-0.1430123923|0.1327928165|0.06403548674|1.092274391|0.5158019987|0.9759848525|0.9614940538|1.047207447|1.105769231|0.8517694067|1.067511624|0.8173616901|1.033535669|0.8589312009|1.154267523|1.086848239|1.048958227|0.9825877972|0.3974983444|0.9929414619|3.057284777|0.1034121956|0.2140761751|0.8910669595|0.2749716524|0.1146045727|0.0|0.4309705789|1.034437062|7.0906703|0.0|0.0|0.0|3.472360166|0.0|0.0|0.0|0.0|2.137416788|0.6583333333|0.2262521845|0.9390733007|0.7731182796|3.657096983|4.643074189|1.000782|53.35132066|5.316788604|4.983978521|10.57107519|10.74258|21.31540493|5.13155848|0.0|0.0|0.0|22.68423376|9.967957042|6.115521358|8.383151436|4.806526545|8.797257867|67.51|1.479166667|0.7225|0.5723809524|0.5755385488|0.2590230537|0.211882716|0.06481481481|0.01720238095|0.04054699953|74.69962134|26.91080039|-4.505178157|1.311168992|-2.528190752|1.055772919|-1.018908046|0.3388759581|-0.5827358211|4.23|4.35|-5.15|0.00291|-5.66|0.000912|4.02e-05|8.057991947
12l_a30|Cc1cccc(n1)c1nc(sc1C1=CN2[C](C=C1)N=C[N]2)NCc1ccc(cc1)OC(F)(F)F|C23H17F3N6OS|2.478994092|4.543847834|5.227272727|3.494360269|159.5265694|61.60096544|-1.868512111|14.25744495|154.1265422|-0.6984026067|0.5912033734|7.36e-05|-0.155376727|0.03039864361|-0.03971518149|0.9626836859|0.4244423789|1.05840778|0.8352209648|0.9704887742|1.159037559|0.2529257445|0.3871434431|0.832824665|1.022126234|0.896288091|1.027192833|0.7707414967|0.8370299167|0.7004801479|0.6306620563|0.9893221672|8.007392488|0.2073156125|0.2140761751|0.8666591913|0.2749716524|0.1146045727|0.0|0.4299329235|0.9125078508|4.429866719|0.0|-4.715741119|0.0|3.257575468|0.0|3.921625561|0.0|0.0|1.929647687|0.6764705882|0.2197295168|1.047244544|0.8821768707|3.952768709|4.887344949|0.7850803925|56.74038786|10.05365156|4.983978521|10.57107519|15.47944295|27.67776379|18.30280362|6.362358859|5.749511833|11.67631489|17.14164666|4.983978521|5.607393984|3.240689369|2.296012004|8.797257867|76.74|1.979166667|0.8683333333|0.7740136054|0.6380385488|0.2837144117|0.291882716|0.06060606061|0.01772108844|0.03654217479|0.9115917462|35.42207038|-6.637416851|1.631311381|-3.132514591|1.260533931|-1.300924333|1.003585513|-0.9415403323|5.05|4.43|-5.92|0.000579|-6.7|9.63e-05|3.19e-05|7.215382707
12m_a30|N#COc1ccc(cc1)CNc1sc(c(n1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2|C23H17N7OS|2.478945707|4.515688836|4.913461538|2.949163105|152.1513151|57.13605442|-5.022074136|12.91990639|90.4192685|-0.6073493088|0.1205217592|-0.04343329749|-0.1814411939|0.03600768055|-0.009548465603|1.003288518|0.482965531|0.9992378577|0.9708833922|1.09932443|1.193552239|0.48491251|0.6755036392|0.8472927869|0.988472387|0.8664787891|1.096530471|1.017383643|0.9275517081|0.9290011136|0.4629522313|0.9110327857|6.027292383|0.1169798303|0.2140761751|0.8666591913|0.2749716524|0.1146045727|0.0|0.4358612357|0.9906123051|5.923431206|0.0|0.0|0.0|3.398538045|0.0|4.831347783|0.0|0.0|1.985492358|0.671875|0.2122861542|1.025183581|0.804040404|3.881085338|4.894623874|0.7200859697|53.01509167|10.05365156|4.983978521|10.57107519|15.47944295|21.31540493|5.13155848|0.0|0.0|12.29426824|34.73371419|14.98273303|14.5504966|9.910335271|2.554008745|8.797257867|100.53|1.479166667|0.8127777778|0.6123809524|0.5755385488|0.2590230537|0.211882716|0.06222222222|0.0180617284|0.04896865863|222.3405821|29.00652177|-4.150028188|0.9371990656|-2.771538024|0.9773429474|-1.216640198|0.2293197516|-0.5899337688|3.89|3.4|-5.01|0.00427|-6.0|0.000444|0.000165|7.511449283
12n_a30|Cc1cccc(n1)c1nc(sc1C1=CN2[C](C=C1)N=C[N]2)NCc1ccccc1F|C22H17FN6S|2.47928888|4.532313648|5.080808081|2.882528994|152.9376697|53.44389115|-8.263467632|12.99265248|107.0934377|-0.5421141324|0.007980142595|-0.03846509994|-0.03992551166|0.04617324888|0.005659529623|1.053900759|0.4799405025|1.008623135|0.8697081344|1.019269342|1.1506354|0.647665381|0.975034481|0.8491981352|0.9642331378|0.8375250905|1.090339368|1.067783993|0.8647535292|0.9148333759|0.399703052|0.9929587008|8.00191904|0.1007609488|0.2140761751|0.8910669595|0.3928227826|0.1368763429|0.0|0.4314657775|0.9608775825|4.496671594|0.0|0.0|0.0|3.253730159|0.0|0.0|0.0|0.0|1.966128637|0.6666666667|0.2191672101|0.9872055643|0.80906298|3.789746282|4.702693107|0.851895745|51.865686|5.316788604|4.983978521|10.57107519|10.74258|21.31540493|9.521973528|0.0|5.817220841|17.23976638|17.14164666|4.983978521|5.684136112|8.140916798|2.302354718|9.552500172|67.51|1.729166667|0.7780555556|0.5331972789|0.5538548753|0.3386558327|0.204691358|0.06944444444|0.01852513228|0.04247493338|82.99528497|27.28997042|-4.361159556|1.7984029|-2.907937062|0.780888856|-1.249691312|0.730705269|-0.6161053671|3.97|4.25|-5.01|0.00405|-5.39|0.00171|5.26e-05|7.982966661
12o_a30|Cc1cccc(n1)c1nc(sc1C1=CN2[C](C=C1)N=C[N]2)NCc1ccccc1Cl|C22H17ClN6S|2.47928888|4.532313648|4.578002245|2.658477782|151.7288371|50.75638941|-8.263467632|13.36390641|83.86680723|-0.5500871673|0.02539862953|-0.0541985343|-0.1565955768|0.1461998154|0.00749201876|1.080456295|0.5425277764|0.9937762926|0.9803203803|1.019269342|1.1506354|0.9157282471|1.033387616|0.8152846252|0.946674458|0.7812320436|0.9825130978|1.032714404|0.9566521811|0.9739428997|0.3980577946|0.9929587008|3.057283131|0.105185964|0.2140761751|0.8910669595|0.3928227826|0.1814198832|0.0|0.4314657775|1.008888556|6.210695602|0.0|0.0|0.0|3.409285714|0.0|0.0|0.0|0.0|2.005472344|0.6666666667|0.2225489405|0.9631792984|0.7952380952|3.789746282|4.702693107|0.851895745|52.81114793|5.316788604|4.983978521|10.57107519|10.74258|21.31540493|5.13155848|0.0|0.0|6.544756406|22.68423376|16.58491841|6.715029686|8.300851503|2.572416447|9.552500172|67.51|1.729166667|0.7780555556|0.5331972789|0.5538548753|0.3386558327|0.204691358|0.06944444444|0.01852513228|0.03936461796|75.91040616|25.97269447|-4.845901052|1.042583429|-2.444869854|1.115873792|-0.8517102122|0.3200450616|-0.667993767|4.49|4.47|-5.44|0.00156|-5.93|0.000514|2.61e-05|7.809668302
12p_a30|Cc1cccc(n1)c1nc(sc1C1=CN2[C](C=C1)N=C[N]2)NCc1ccccc1C|C23H20N6S|2.47928888|4.532313648|4.333333333|2.622574956|152.4625167|66.80248889|-13.592|13.68585075|88.63630452|-0.539803825|0.07476923267|-0.06437228715|-0.07320256189|0.1226247219|0.00583168256|1.06669906|0.510750619|0.915953726|1.01072166|1.026442308|1.130043363|0.866224745|1.029392362|0.8173616901|0.9921594294|0.8589312009|0.9867819404|1.058065158|0.9290504638|0.9965439617|0.3975099043|0.9929587008|3.057284841|0.1034278285|0.2140761751|0.8910669595|0.3928227826|0.1735301378|0.0|0.4314657775|1.034951657|7.141165778|0.0|0.0|0.0|3.493730159|0.0|0.0|0.0|0.0|2.137416788|0.6583333333|0.2262827549|0.9403223748|0.7731182796|3.657096983|4.587976439|1.05587975|53.35132066|5.316788604|4.983978521|10.57107519|10.74258|21.31540493|5.13155848|0.0|0.0|0.0|22.68423376|9.967957042|6.140389556|8.3876732|4.843749363|9.552500172|67.51|1.729166667|0.7780555556|0.5331972789|0.5538548753|0.3386558327|0.204691358|0.06944444444|0.01852513228|0.04031800933|61.89766848|25.50493039|-4.649181623|2.502270774|-2.698585342|0.8765195999|-1.097826129|0.4940211169|-0.6267550537|4.23|4.35|-5.15|0.00291|-5.66|0.000912|4.02e-05|7.772113295
12q_a30|Cc1cccc(n1)c1nc(sc1C1=CN2[C](C=C1)N=C[N]2)NCc1ccccc1OC(F)(F)F|C23H17F3N6OS|2.479730606|4.635891784|6.037383178|3.384042921|159.5265694|62.60096544|-1.667820069|14.25744495|154.1265422|-0.6938305658|0.5870090014|0.007062451292|-0.2014359679|-0.08735311021|0.0269820317|0.9931304377|0.4207064557|1.029096212|0.9627276077|0.888534331|1.01396933|0.2570378739|0.3812124874|0.832824665|0.9936526418|0.896288091|0.9630610398|0.7708844985|0.9341855356|0.8058014839|0.6306835545|0.9893222081|8.007392488|0.2059561938|0.2140761751|0.8666591913|0.3583049857|0.1386608339|0.0|0.4303759959|0.8635750113|3.684406019|0.0|-4.769379377|0.0|3.131717687|0.0|4.152619427|0.0|0.0|1.902018178|0.6764705882|0.2197679059|1.065356767|0.8821768707|3.952768709|4.794111861|0.8783134808|56.74038786|10.05365156|4.983978521|10.57107519|15.47944295|27.67776379|18.30280362|6.362358859|12.29426824|28.24864157|17.14164666|4.983978521|5.334641582|3.047054113|1.995789187|9.552500172|76.74|2.104166667|1.076666667|0.6940136054|0.6788548753|0.4061712648|0.3187654321|0.06464646465|0.02031446541|0.03658012274|1.147010912|31.47027505|-6.542851636|1.458894288|-3.136195111|1.087954058|-0.944383886|0.8072715114|-0.9415613491|5.05|4.43|-5.92|0.000579|-6.7|9.63e-05|3.19e-05|7.444905551
12r_a30|Cc1cccc(n1)c1nc(sc1C1=CN2[C](C=C1)N=C[N]2)NCc1cccc(c1F)F|C22H16F2N6S|2.479665346|4.592143098|5.727272727|3.106995885|153.9753421|55.14073739|-5.918967859|13.12962953|128.7701358|-0.5088455435|-0.008068502838|0.1615835453|-0.05698237828|0.04028000862|0.006463140817|1.048930552|0.4385985993|1.094296231|0.8142847182|0.9884558235|1.079192979|0.6209469118|0.7722307286|0.8361368736|0.9623167871|0.8367681157|1.083668941|1.005342419|0.8117000099|0.8781389542|0.4206632128|0.9925445055|8.003004566|0.09490509593|0.2140761751|0.933003347|0.5072794607|0.1442023177|0.0|0.430872001|0.9016594755|2.280654181|0.0|0.0|0.0|3.114285714|0.0|0.0|0.0|0.0|1.927216792|0.6693548387|0.2166534607|1.027240781|0.8404761905|3.903869513|4.81512316|0.7394656915|51.47683571|5.316788604|4.983978521|10.57107519|10.74258|21.31540493|13.91238858|11.63444168|12.1082079|10.82548647|11.07527959|4.983978521|5.38578738|7.945697676|2.029999908|11.14244263|67.51|2.041666667|0.7780555556|0.614829932|0.5538548753|0.3699058327|0.284691358|0.07555555556|0.01809431525|0.04149068343|80.15096319|28.29158396|-4.816288815|0.8443464473|-2.583451918|1.175768706|-1.535375826|0.4027773184|-0.6130626846|4.07|4.67|-5.17|0.00291|-5.49|0.00141|3e-05|7.53165267
12s_a30|Cc1cccc(n1)c1nc(sc1C1=CN2[C](C=C1)N=C[N]2)NCc1ccc(c(c1)F)F|C22H16F2N6S|2.479157266|4.547174271|5.501683502|3.148335204|153.9753421|54.14073739|-4.259393391|13.12962953|128.7701358|-0.515865464|0.006837669697|0.1426419292|-0.095686846|0.01568214022|0.0205884353|1.086498797|0.4430017085|1.023776961|0.8852389883|1.023757817|1.112656327|0.6063578918|0.7904416242|0.8361368736|0.9868625979|0.8367681157|1.074461088|0.9730770244|0.7917893075|0.8453855099|0.4188419729|0.9925253549|8.003004632|0.09550592285|0.2140761751|0.933003347|0.441638319|0.1265093346|0.0|0.430390951|0.9256321781|2.835813151|0.0|0.0|0.0|3.210466742|0.0|0.0|0.0|0.0|1.940282091|0.6693548387|0.2166113565|1.020150511|0.8404761905|3.903869513|4.81512316|0.7394656915|51.47683571|5.316788604|4.983978521|10.57107519|10.74258|21.31540493|13.91238858|11.63444168|0.0|17.23976638|11.07527959|4.983978521|5.565470688|8.011817111|2.242262636|10.43192897|67.51|1.791666667|0.7225|0.6540136054|0.5755385488|0.2902730537|0.291882716|0.07111111111|0.01680232558|0.04062145812|82.86228557|29.41357405|-4.743395586|1.212270998|-2.390219741|0.9152922748|-1.555837465|0.151381107|-0.8488190828|4.07|4.67|-5.17|0.00291|-5.49|0.00141|3e-05|8.129011186
12t_a30|Fc1cc(CNc2sc(c(n2)c2cccc(n2)C)C2=CN3[C](C=C2)N=C[N]3)cc(c1)F|C22H16F2N6S|2.47919456|4.548122311|5.666666667|3.126075571|153.9753421|53.14073739|-4.259393391|13.12962953|128.7701358|-0.5376742661|0.03598751821|-0.1386815457|-0.09491617076|0.05164021434|0.009572478241|1.081111078|0.4474048177|1.156148328|0.8524908636|1.023757817|1.079192979|0.5778282529|1.065779493|0.8361368736|0.9995091245|0.8367681157|1.076638462|1.02585155|0.8122309652|0.8781389542|0.4070083021|0.9929188504|8.002961739|0.09759523029|0.2140761751|0.933003347|0.2749716524|0.1146045727|0.0|0.4299099009|0.9154223356|3.154837548|0.0|0.0|0.0|3.174007937|0.0|0.0|0.0|0.0|1.934558389|0.6693548387|0.2165514338|1.022102659|0.8404761905|3.861316321|4.81512316|0.7394656915|52.38439031|5.316788604|4.983978521|10.57107519|10.74258|21.31540493|13.91238858|11.63444168|6.544756406|10.69500997|5.008912524|4.983978521|5.495451352|7.98291635|2.165769906|10.56715887|67.51|2.166666667|0.6669444444|0.696462585|0.5130385488|0.3023904006|0.324691358|0.05777777778|0.01551033592|0.04023394184|79.1519404|27.48782268|-4.410404488|0.6940619003|-2.541873193|0.5423020925|-1.006514612|0.1203656052|-0.5396658437|4.07|4.67|-5.17|0.00291|-5.49|0.00141|3e-05|8.049635146
12u_a30|Cc1cccc(n1)c1nc(sc1C1=CN2[C](C=C1)N=C[N]2)NCc1cccc(c1Cl)Cl|C22H16Cl2N6S|2.479665346|4.592143098|4.721661055|2.658893461|151.557677|50.07495152|-5.918967859|13.77521224|82.92231238|-0.5510266584|0.03570756593|-0.05676367781|-0.1706667212|0.1530544293|0.00770168487|1.09295423|0.5469634356|0.9982373461|0.9677522754|0.9884558235|1.079192979|0.910910994|1.039092956|0.7716695576|0.9132075623|0.7334721328|0.9814963969|1.030177631|0.9609831321|0.9707367128|0.3992540624|0.9925445055|3.057284315|0.1043911678|0.2140761751|0.933003347|0.5072794607|0.2652567651|0.0|0.430872001|0.9885593383|6.315435587|0.0|0.0|0.0|3.377865961|0.0|0.0|0.0|0.0|1.986362542|0.6693548387|0.2231987453|0.9791817856|0.8136904762|3.903869513|4.81512316|0.7394656915|54.57783238|5.316788604|4.983978521|20.61634182|10.74258|21.31540493|5.13155848|0.0|0.0|16.59002303|22.41206547|28.1858583|6.976674677|8.239770156|2.478628369|11.14244263|67.51|2.041666667|0.7780555556|0.614829932|0.5538548753|0.3699058327|0.284691358|0.07555555556|0.01809431525|0.03620784968|75.8094695|24.97943563|-6.028441237|2.61516228|-2.870715089|1.185441845|-0.4960510249|0.2750137459|-0.336537619|5.12|5.11|-6.04|0.000427|-6.58|0.000123|7.39e-06|7.46470588
12w_a30|Clc1cc(CNc2sc(c(n2)c2cccc(n2)C)C2=CN3[C](C=C2)N=C[N]3)cc(c1)Cl|C22H16Cl2N6S|2.47919456|4.548122311|4.661054994|2.677973147|151.557677|48.07495152|-4.259393391|13.77521224|82.92231238|-0.5639096994|0.05960508486|-0.08190658202|-0.1838478193|0.1561153769|0.02981585367|1.139895606|0.5577950567|1.003962481|0.9729737687|1.023757817|1.079192979|0.8875219329|1.069471767|0.7716695576|1.021494377|0.7334721328|1.073851902|1.040671983|0.9608471305|0.9707367128|0.3988491283|0.9929188504|3.057284185|0.1061757301|0.2140761751|0.933003347|0.2749716524|0.1146045727|0.0|0.4299099009|0.9932001134|6.554068393|0.0|0.0|0.0|3.390057319|0.0|0.0|0.0|0.0|1.988570735|0.6693548387|0.2230967184|0.9765803699|0.8136904762|3.861316321|4.81512316|0.7394656915|55.48538698|5.316788604|4.983978521|10.57107519|10.74258|21.31540493|5.13155848|0.0|0.0|16.59002303|22.41206547|28.1858583|7.137043735|8.2511919|2.522903371|10.56715887|67.51|2.166666667|0.6669444444|0.696462585|0.5130385488|0.3023904006|0.324691358|0.05777777778|0.01551033592|0.03704297276|72.97783821|23.34742244|-6.351946957|3.606553481|-3.023133789|1.281576757|-0.6447662102|0.8184013274|-0.9364041722|5.12|5.11|-6.04|0.000427|-6.58|0.000123|7.39e-06|7.821023053
12x_a30|Cc1cccc(n1)c1nc(sc1C1=CN2[C](C=C1)N=C[N]2)NCc1cccc(c1C)C|C24H22N6S|2.479665346|4.592143098|4.243243243|2.599432766|152.953981|81.47213322|-11.82093272|14.49845539|92.45590102|-0.5428470777|0.1183527433|-0.05168153558|-0.04421719233|0.1551323848|-0.008346954601|1.04577762|0.4882031345|0.8279600872|0.9950776967|0.9127065254|1.095567238|0.8251203022|1.005386896|0.7802333168|1.006014742|0.8784713593|0.8916076221|1.07367116|0.8505227006|1.017725006|0.3976871463|0.9925445055|3.057287729|0.1023880699|0.2140761751|0.933003347|0.5072794607|0.2378043927|0.0|0.430872001|1.03573355|8.505745493|0.0|0.0|0.0|3.520952381|0.0|0.0|0.0|0.0|2.158250121|0.6532258065|0.2304076644|0.9319424862|0.7708333333|3.661171563|4.623593568|1.104326887|53.44131801|5.316788604|4.983978521|10.57107519|10.74258|21.31540493|5.13155848|0.0|0.0|0.0|22.68423376|9.967957042|6.172823137|8.399409502|7.024931908|11.14244263|67.51|2.041666667|0.7780555556|0.614829932|0.5538548753|0.3699058327|0.284691358|0.07555555556|0.01809431525|0.03964039563|65.75638207|26.28547732|-4.858695856|2.618849551|-2.772526122|0.869459529|-1.272680654|0.5910665981|-0.4893930086|4.6|4.87|-5.46|0.00148|-6.04|0.00039|1.76e-05|7.655607726
13a_a30|Cc1cccc(n1)c1nc(sc1C1=CN2[C](C=C1)N=C[N]2)NCc1cccc(c1)C(=O)N|C23H19N7OS|2.479111826|4.547271052|4.897196262|2.912253375|152.3722909|55.63018497|-3.081122645|13.56880932|92.45596396|-0.6293819649|0.13369072|-0.05853809873|-0.1512546114|0.02386987861|0.04325218121|1.019760883|0.5078511369|1.006367067|0.9159459738|0.932869947|1.065674349|0.5446149243|0.9479475022|0.8393745447|1.006611013|0.8155005584|1.055859992|1.070344177|0.8881469904|0.97436227|0.4067070855|0.9729364532|7.00827662|0.0932935088|0.2140761751|0.8558461486|0.441638319|0.1342464278|0.0|0.4323245357|0.5298872603|5.679449305|0.0|0.0|5.397661056|3.366929327|0.0|0.0|0.0|0.0|1.976031598|0.6640625|0.2179363445|1.023281562|0.7752380952|3.913553022|4.862930979|0.809494363|52.50129632|11.05045608|9.778515705|10.57107519|16.47624748|27.22258466|5.13155848|5.907179729|0.0|12.1082079|17.14164666|10.717646|5.859298427|8.187719321|2.470996887|10.43192897|110.6|1.854166667|0.8475|0.614829932|0.5755385488|0.2711404006|0.2940740741|0.06535947712|0.01842391304|0.04785299888|90.39807769|28.88620299|-4.969960076|1.389778678|-3.064570286|0.9185109312|-1.373155783|0.5727119777|-0.5935852821|2.74|3.04|-4.3|0.0221|-5.01|0.00427|0.000288|7.866461092
13b_a30|Cc1cccc(n1)c1nc(sc1C1=CN2[C](C=C1)N=C[N]2)NCc1ccc(cc1)C(=O)N|C23H19N7OS|2.478998053|4.531737251|4.584097859|2.79533356|152.3722909|55.63018497|-4.282199154|13.56880932|92.45596396|-0.6302646196|0.1324729269|-0.05397991054|-0.05169907773|0.005767519995|-0.02261969407|1.004024422|0.5078511369|0.9885072594|0.9998426399|1.088348271|1.090964493|0.5458088391|0.9434786902|0.8393745447|1.006611013|0.8155005584|1.129322574|1.070344177|1.003844652|0.9321528286|0.4064642962|0.972936617|7.00827662|0.09330061666|0.2140761751|0.8558461486|0.441638319|0.1342464278|0.0|0.4323245357|0.5475823573|5.825396003|0.0|0.0|5.318228602|3.385412887|0.0|0.0|0.0|0.0|1.980954997|0.6640625|0.2179363445|1.01699684|0.7752380952|3.913553022|4.902146665|0.7702786768|52.50129632|11.05045608|9.778515705|10.57107519|16.47624748|27.22258466|5.13155848|5.907179729|0.0|12.1082079|28.47843254|10.717646|5.905390308|8.212963268|2.52847988|9.905992134|110.6|1.729166667|0.9030555556|0.6131972789|0.5755385488|0.3084057697|0.211882716|0.0697167756|0.0205239899|0.04813019629|92.16356724|30.12978517|-4.488477433|1.265419788|-2.442619558|1.158076518|-1.447384538|0.5252566033|-0.7717788264|2.74|3.04|-4.3|0.0221|-5.01|0.00427|0.000288|7.590066877
18a_a30|Cc1cccc(n1)c1sc(nc1C1=CN2[C](C=C1)N=C[N]2)NCc1ccccc1|C22H18N6S|2.478793984|4.473770881|4.373737374|2.653385709|151.8999972|51.29797294|-9.028972386|12.85516249|84.79436911|-0.5346896222|0.02063624676|-0.1244660296|0.08087769283|-0.1624160067|0.06593033089|1.090981359|0.5385371777|0.9098965566|1.204227924|1.094129555|1.231608073|0.9153877665|1.104618072|0.8623184619|0.9868779623|0.8383316469|1.420758523|1.116183697|1.126138283|1.003608145|0.397478727|0.9938424863|3.057263684|0.1044615368|0.2140761751|0.8209768448|0.2749716524|0.1073021503|0.0|0.4320955403|0.9771455866|5.893955708|0.0|0.0|0.0|3.452896825|0.0|0.0|0.0|0.0|2.100379751|0.6637931034|0.2218371014|0.946755682|0.7755555556|3.584304619|4.533861863|1.020726988|54.57724258|5.316788604|4.983978521|16.26500318|10.74258|21.31540493|5.13155848|0.0|0.0|0.0|22.68423376|9.967957042|6.077889556|8.292417093|2.719077411|8.195794628|67.51|1.416666667|0.6669444444|0.5331972789|0.5130385488|0.2398904006|0.164691358|0.05797101449|0.01626693767|0.04273522406|74.4015347|25.92276692|-5.02556226|1.837179578|-2.96510097|0.7484530338|-1.380770186|0.4185455964|-0.6254337812|3.87|3.84|-4.85|0.0056|-5.28|0.00208|9.21e-05|7.610833916
18b_a30|N#Cc1cccc(c1)CNc1nc(c(s1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2|C23H17N7S|2.479015615|4.520309251|4.96369637|2.85606894|151.4131156|52.30864198|-4.57421875|12.71693028|89.29566889|-0.534469659|0.007354266045|-0.04856010877|-0.05644050626|-0.1211845011|0.05625935585|1.079781584|0.4981370573|0.9616662427|1.161690389|1.023437312|1.167701863|0.577404318|0.7667824437|0.8340867552|1.010419693|0.8249962609|1.416589106|1.11736851|1.053888665|0.9713617994|0.4000619568|0.9113366495|6.027276383|0.1001055623|0.2140761751|0.8666591913|0.2749716524|0.1073021503|0.0|0.4340286995|0.9371148075|6.108027334|0.0|0.0|0.0|3.394801587|0.0|0.0|0.0|0.0|2.0022553|0.6612903226|0.2145229825|1.01649212|0.7833333333|3.815220818|4.808208073|0.7767544274|52.66568821|5.316788604|4.983978521|27.89767599|10.74258|21.31540493|5.13155848|0.0|0.0|12.1082079|22.41206547|15.2298486|15.04194062|8.167796294|2.553858816|9.113837606|91.3|1.729166667|0.7294444444|0.614829932|0.5130385488|0.2711404006|0.269382716|0.0589569161|0.01657828283|0.04076071143|83.06668144|28.89842334|-4.486433074|0.8282217775|-2.325355846|0.7125648658|-1.045158246|0.3562841817|-0.5431504472|3.59|3.87|-4.8|0.00666|-5.49|0.00137|8.47e-05|7.600326279
6a_a31|NC(=O)c1ccc(cc1)c1nc(c([nH]1)c1ccc2c(c1)OCO2)c1nccs1|C20H14N4O3S|2.494860584|4.585936561|4.953488372|3.025265576|149.0046466|32.2436382|-2.244897959|11.70435507|72.50901465|-0.5685004066|0.08152655303|-0.03354439741|0.06234065606|0.1342905211|-0.07385391958|0.989678964|0.5305959149|0.9556283104|0.9001592193|1.228044332|0.9070667614|0.6261114289|0.8985827776|0.8214741451|1.041559954|0.7882021252|1.021747823|1.168137123|0.9779253842|0.9818215117|0.4923694617|0.9730025181|7.008275784|0.0906617452|0.3584137424|0.8366628452|0.5249716524|0.1175920237|0.0|0.4277085371|-0.4624829717|6.705520273|0.0|0.0|5.324205886|0.0|0.0|10.90563433|0.0|0.0|1.956449172|0.6785714286|0.1994588156|1.057362289|0.7956989247|3.828255888|4.57311809|0.8191993323|48.33617507|20.19137191|4.794537184|5.693927995|15.20739338|27.6520576|0.0|5.907179729|6.792942306|17.13736782|18.32957771|20.19137191|2.720661619|1.749436657|0.2207955615|12.11288487|103.12|1.381944444|1.038333333|0.506122449|0.314271542|0.3442066641|0.208441358|0.07729468599|0.02662393162|0.05700467706|101.0997443|26.52607008|-3.649593437|1.058598812|-2.25801377|0.5501311811|-1.208820013|0.9302140494|-0.8652572053|2.8|4.68|-4.34|0.0178|-5.22|0.00238|4.32e-05|5.958607315
6b_a31|Cc1csc(n1)c1nc([nH]c1c1ccc2c(c1)OCO2)c1ccc(cc1)C(=O)N|C21H16N4O3S|2.499666132|4.648287414|4.642857143|2.916162761|149.7519182|51.52400549|-5.258271605|12.54668676|76.44144676|-0.5798369499|0.1296648383|-0.08081526867|0.03438429224|0.1153477416|-0.06843306856|0.992573891|0.4904298998|0.9430702129|0.9865534207|1.247653778|1.07257064|0.5842652197|0.9559796684|0.7877766182|1.018788713|0.8128047021|0.9867474199|1.140288069|0.986169258|0.9894601053|0.4923844481|0.9729396741|7.008275997|0.09007207278|0.3319273053|0.8850623719|0.5249716524|0.1175920237|0.0|0.4266824253|-0.4620429656|7.683923647|0.0|0.0|5.33835502|0.0|0.0|10.94047958|0.0|0.0|1.994807028|0.6724137931|0.2044752491|1.049728919|0.7927083333|3.919166431|4.621602886|0.8702502102|47.92598753|20.19137191|4.794537184|5.693927995|15.20739338|27.6520576|0.0|5.907179729|6.792942306|17.13736782|23.46952001|20.19137191|2.820198656|0.0|2.174727009|13.86918007|103.12|1.701388889|1.118333333|0.6580498866|0.4175878685|0.4306264172|0.274066358|0.0787037037|0.02727642276|0.05263512787|97.56525622|29.40271769|-4.195745916|0.9649864411|-2.472363962|0.6667659545|-1.373568903|0.7547390341|-0.6864679299|3.2|5.19|-4.66|0.00883|-5.63|0.000947|1.89e-05|7.26760624
