Molecule|SMILES|Formula_x|SpDiam_A|AATS5d|AATS7s|AATS8s|AATS1i|AATS2i|AATS3i|AATS4i|AATS6i|ATSC1dv|ATSC8dv|ATSC1d|ATSC7d|AATSC0v|MATS6s|MATS7s|MATS8s|GATS2c|GATS3c|GATS8c|GATS1dv|GATS3dv|GATS4dv|GATS6dv|GATS7dv|GATS8dv|GATS1d|GATS2d|GATS5d|GATS2s|GATS3s|GATS4s|GATS6s|GATS1v|GATS2v|GATS5p|GATS6p|GATS7p|GATS1i|GATS2i|GATS3i|GATS4i|GATS5i|GATS7i|GATS8i|RNCG|RPCG|Xc-3dv|Xc-5dv|Xc-6dv|AXp-0d|SdssC|SsNH2|SdO|SssO|SssS|SaaS|SddssS|MAXaaCH|AETA_alpha|AETA_beta_ns_d|ETA_dAlpha_B|ETA_epsilon_5|ETA_dEpsilon_D|IC1|CIC1|CIC2|ZMIC2|PEOE_VSA1|PEOE_VSA4|PEOE_VSA6|PEOE_VSA9|SMR_VSA1|SMR_VSA3|SMR_VSA4|SMR_VSA9|SlogP_VSA2|SlogP_VSA3|SlogP_VSA4|SlogP_VSA10|EState_VSA4|EState_VSA5|VSA_EState8|VSA_EState9|AMID_C|TopoPSA(NO)|GGI6|GGI7|JGI4|RNCS|Mor02m|Mor03m|Mor13m|Mor26m|Mor30m|Mor31m|MOMI-Z|MLOGP|ESOL_Solubility_(mg/ml)|Ali_Log_S|pIC50
22_a47|CNC(=O)n1ncc2c1c(ccn2)Nc1cc(ncc1C)c1cc(F)ccc1F|C20H16F2N6O|4.901125933|3.333333333|3.438155136|3.588333333|151.0770598|157.4928608|161.5167312|165.4801252|158.8700586|67.92|-31.28888889|12.7037037|-6.987654321|44.83319919|-0.06034190564|-0.0343190535|-0.07778711337|0.9861077441|1.086937327|0.9465385515|0.3797743056|1.005097518|1.084983498|1.014309764|1.030856918|1.095833333|0.6464552239|1.079793341|1.122695347|0.5793952149|0.9776988473|1.090092615|0.809851389|0.8555334806|0.7990447809|0.9164786116|1.159803855|1.030931222|1.070157862|1.042659927|1.102853439|0.9836083728|0.7726364|0.8841697273|0.9702446254|0.1508001707|0.1459692046|0.7590371604|0.1293264808|0.0|0.7083876247|-0.4120174526|0.0|12.11524822|0.0|0.0|0.0|0.0|1.700162562|0.4587848933|0.05172413793|0.04121510673|0.8482334869|0.037809206|4.027979697|1.4638734|0.6026536773|29.36086894|10.63357721|9.780484743|0.0|17.57815784|13.57536728|25.06523039|0.0|11.25737949|32.82722828|0.0|18.55817888|24.95013983|23.7625527|17.92631849|1.828852356|1.506095893|1.441695765|84.73|0.7918367347|0.5303996599|0.04369565217|7.093020615|26.45511908|-3.176556581|-1.753879269|-0.09593108939|0.3915319689|-0.2395620815|1662.438993|2.97|0.0164|-4.44|9.0
19a_a22|Cc1cccc(n1)c1nn(cc1c1ccc2c(c1)nccn2)CC(=O)Nc1cccc(c1)C(=O)N|C26H21N7O2|4.876842613|3.357142857|3.751093613|3.339409722|147.9003405|152.1227818|157.8531377|157.4943532|160.9941933|63.16326531|-13.84693878|10.62627551|-5.298788265|47.03783364|-0.09910240174|0.2803415695|-0.155892259|0.9664621086|1.033151395|1.093871046|0.4641843972|1.148787383|0.9841789416|1.052191308|0.9426910834|1.049534574|0.7283236994|1.167987605|1.05973025|0.5299635949|1.119457927|0.8704300807|0.996064676|0.8213282117|0.893086796|1.027727713|0.9195756437|1.051860552|1.151808408|1.234535355|0.9619457838|1.120474081|1.125474543|1.016443464|0.9894750379|0.1272154251|0.08639031007|0.9135631021|0.09093597025|0.0|0.6960923449|-0.8592702065|5.332157184|24.18998298|0.0|0.0|0.0|0.0|1.951451204|0.4704761905|0.01428571429|0.02952380952|0.7824561404|0.04135338346|3.75022456|2.057130362|0.9281101509|32.67214942|11.05045608|5.098681808|18.19910121|16.72732943|9.589074368|24.73242031|5.733667477|22.51475897|36.54677976|11.33929359|6.9237372|5.687386275|27.85423241|6.066367068|1.881381044|0.0|1.56152725|128.68|0.8637641723|0.536529195|0.03896226415|143.6088314|29.36219949|-4.65545639|-1.71832093|-0.3294924091|0.5997232725|-0.4032652484|2501.149705|0.98|0.0356|-4.38|7.318758763
15a_a50|OCCCn1cnc2c1cc(cc2)c1c2C=CCn2nc1c1cccc(n1)C|C22H21N5O|4.945775726|3.571428571|2.550091075|2.49287119|146.8809246|154.0059108|158.4253007|157.6103624|157.7118751|69.0|-82.0|14.52644731|-18.94335693|49.89633184|-0.04153354633|0.03142512963|-0.05167660946|1.212183216|1.017645946|0.9328925681|0.5006289308|1.046428571|1.096165192|1.105555556|1.081967213|1.116224189|0.5669759199|0.97280068|1.210980663|0.871467191|0.8817891374|0.8685572111|0.952715655|0.9017166089|0.8607828033|1.032098105|1.022675806|1.086543846|1.256039157|1.176067545|0.9736915247|0.9919899746|1.155965661|1.033233182|1.123066393|0.1946069796|0.1031396139|0.7510311384|0.1288113406|0.0|0.681686114|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.169660809|0.4761904762|0.0|0.02380952381|0.7816091954|0.01720032841|3.691555614|1.92315423|0.6613545297|25.45064953|9.673627043|5.098681808|18.20875424|35.29333391|5.106527395|24.31554143|0.0|22.51475897|36.02895079|13.08951281|6.9237372|0.0|58.02552921|0.0|3.696888189|0.0|1.650819965|68.76|0.7518367347|0.5216836735|0.03569444444|109.4258724|18.95695254|-2.71801813|-1.485059905|-0.3134356472|0.5088574899|-0.1854241924|2235.796084|1.87|0.0444|-3.6|7.387216143
9h_a24|c1ccc(nc1)c1n[nH]cc1c1ccnc(c1)n1cccn1|C16H12N6|4.797866366|3.414285714|2.847457627|2.833333333|150.0679784|153.9194824|159.3868522|155.9591169|162.4927314|29.15570934|16.01384083|6.211072664|-0.339100346|45.70914731|-0.06332288401|0.1633156387|0.1832896168|1.226162554|0.9584354375|0.9076725832|0.5180527014|1.089809913|1.003955125|1.040182868|0.8854137779|0.9641825932|0.5791103604|1.041127874|1.071354167|1.033672035|0.9545454545|0.8673197492|1.050470219|0.8034947067|0.9247869939|0.9921028173|1.016326401|1.067674364|1.114878099|1.242668863|0.9090941507|1.234467219|1.094298239|0.83990913|1.122448978|0.182185791|0.1212804598|0.3914235927|0.06953456841|0.0|0.6717186416|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.976481481|0.4727272727|0.0|0.02727272727|0.7869565217|0.02213438735|3.136921362|1.95054148|0.7136665443|25.94615458|0.0|10.19736362|6.066367068|5.693927995|0.0|29.9458054|0.0|28.33262175|29.9458054|0.0|0.0|0.0|28.33262175|0.0|0.0|0.0|1.526241476|72.28|0.2087528345|0.1927437642|0.02385416667|56.12759645|20.79991367|-2.494540355|-1.096020032|-0.0157224321|0.5093656477|-0.3064979401|921.8420309|1.07|0.166|-2.83|7.113509275
11_a27|Cc1cccc(n1)N1[N][C@@H]2[C@H]([C]1c1ccc3c(c1)c(=O)[nH]cn3)CCC2|C20H19N5O|4.976090825|3.572815534|2.636087768|2.748248248|146.94792|152.5312104|159.9369804|161.5140242|157.7866144|68.16345679|-11.20296296|10.88345679|-17.80049383|49.30967614|-0.09617441852|0.04674258288|0.0004611167629|0.7991332812|1.064684973|0.8392189399|0.4227900943|1.025702555|1.178381933|1.045881552|0.9651116528|0.996175354|0.6977861788|1.05397066|1.169392328|0.5312802104|0.8352204022|1.011175076|0.8109808117|0.8924210639|0.9502477462|1.037942051|1.040636805|1.164158622|1.21486115|1.172509348|1.103003927|0.9960623896|1.092462978|1.057080007|1.022566517|0.168103657|0.1387698918|0.7957274555|0.1458456799|0.0|0.679730678|0.0|0.0|12.21552075|0.0|0.0|0.0|0.0|2.044765684|0.4743589744|0.01923076923|0.02564102564|0.787654321|0.01875593542|3.670299879|1.821553217|0.7949875002|25.81328012|4.983978521|0.0|18.55355576|23.27208584|0.0|20.37772696|5.917906046|0.0|20.99377639|0.0|18.88348407|5.817862778|35.95872634|12.7481417|1.987411367|0.0|1.63025785|75.98|0.6661678005|0.5043579932|0.04253387534|43.01328283|24.49081827|-3.660197484|-1.241504586|-0.3071880361|0.4700211901|-0.04538118536|1935.60158|3.06|0.0326|-3.68|8.301029996
11_a15|Cc1cc(Oc2cccc(c2)Nc2ccccc2N2C=COC=C2)c(nc1C)c1ccccn1|C28H24N4O2|4.836858354|3.207142857|2.628635347|2.426436782|144.7680142|150.4389202|156.0753174|156.0088018|154.7087474|72.95005945|18.10344828|13.16646849|-7.212841855|50.43102803|-0.1074448338|-0.1381019172|0.02347894387|1.317401379|1.224890268|0.7356016986|0.5247946788|1.141471442|1.042550383|1.175142183|1.059636038|0.8975798645|0.6403366671|1.182003275|1.102085933|0.8868733007|1.146010755|0.9336623439|1.124266157|0.8862713143|0.9136421318|0.8997535814|1.010007671|1.10429917|1.239575284|1.250106768|0.9961488326|1.06239306|0.9536016528|1.003103415|1.009781294|0.178102575|0.06318435029|0.7981467736|0.13231011|0.0|0.6861721141|0.0|0.0|0.0|11.49256544|0.0|0.0|0.0|2.044216367|0.4784313725|0.02941176471|0.02156862745|0.7780952381|0.01406162465|3.327445119|2.530535876|1.319471121|36.31512168|19.69042424|0.0|24.26546827|17.06870054|9.473725908|9.967957042|0.0|22.88687966|9.967957042|4.736862954|13.8474744|17.06215882|39.7073943|0.0|4.021047397|0.0|1.711106054|59.51|0.786122449|0.4027777778|0.02962962963|136.9832619|26.78963053|-4.324671836|-2.237208544|-0.651205787|0.6307719264|-0.29252645|2484.329747|2.52|0.000357|-6.32|6.131355562
14q_a23|Cc1cccc(n1)c1nn(cc1c1ccn2c(c1)ncn2)C(=S)Nc1ccc(cc1)C(=O)N|C23H18N8OS|4.859076679|3.455357143|3.03894081|2.917866941|149.9215863|153.2231385|156.0873279|156.7402181|159.811369|61.56200607|13.88222479|10.8792772|-10.59207997|46.90235383|0.04857823646|-0.08990521132|0.06739460723|0.8132428522|0.992438935|0.6330643064|0.4712530987|1.122740841|1.001590804|1.038395451|1.033784504|0.9177407739|0.6951708023|1.152706687|1.038069374|0.5108919971|0.9676971736|1.006810245|0.4895083172|0.7696251407|0.8483334008|0.9767755275|0.9580830047|1.165863699|1.100146157|1.182124876|1.020155448|1.12448727|1.095328816|0.9975627089|1.054195681|0.140427677|0.09533335505|0.9407809356|0.1245317625|0.0|0.6954248033|-0.1191489073|5.309393804|11.30015538|0.0|0.0|0.0|0.0|1.945794737|0.4808080808|0.01515151515|0.01919191919|0.7842592593|0.04402356902|3.793728528|1.878696814|0.7310629905|29.89809159|11.05045608|10.19736362|6.066367068|5.693927995|4.794537184|29.36252149|5.733667477|22.51475897|40.3821381|0.0|6.9237372|5.687386275|28.16193619|6.327320075|1.934878506|0.0|1.464208038|116.02|0.734829932|0.7387329932|0.044138322|128.4215519|30.06621847|-4.158371024|-1.377038032|-0.299926762|0.3267209139|-0.3304276365|2624.044637|2.01|0.0183|-5.21|7.806875402
12a_a50|Cn1cnc2c1cc(cc2)c1c2C=CCn2nc1c1ccccn1|C19H15N5|4.933105502|3.768292683|2.549450549|2.420833333|146.5154789|153.69586|154.4824564|156.3614444|155.9861939|54.62984878|-60.50558843|11.82117028|-9.504273504|48.68718614|-0.2011455542|0.1363277034|-0.03075848675|1.479755545|0.8994308687|1.141602007|0.4655770391|1.059872436|1.148423363|1.058623428|0.9591910251|1.229550162|0.5210708725|1.011384089|1.249117632|0.9112127984|0.9309523064|1.154399846|1.148325263|0.843559247|0.7578813484|0.9871552647|1.075194469|1.135618409|1.233982263|1.058187476|1.042088171|1.018556236|1.098173712|1.048833616|0.9354415781|0.2065253099|0.07374049156|0.6597440455|0.1397268263|0.0|0.6706519733|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.179351852|0.4791666667|0.0|0.02083333333|0.7833333333|0.0|3.426930273|1.858471946|0.6770864604|25.00643644|4.567099648|5.098681808|18.20875424|35.29333391|0.0|24.31554143|7.047671983|22.51475897|24.31554143|13.59242839|0.0|0.0|45.78684481|0.0|0.8086522896|2.014978899|1.673129435|48.53|0.4170521542|0.4244614512|0.03484567901|6.629331589|23.38320668|-2.644903442|-1.225903154|-0.1097559832|0.3438174447|-0.3340264312|1675.99095|2.02|0.045|-3.16|7.124938737
A7701_a51|Cc1cccc(n1)c1n[nH]cc1c1ccnc2c1cccc2|C18H14N4|4.899567567|3.3125|2.633499171|2.324404762|145.2236585|149.1514683|154.0889835|152.6440717|161.9569224|43.41666667|-3.444444444|9.592592593|-5.24691358|49.49423033|-0.009073121504|-0.1330254378|0.005526650006|1.165050455|0.9818617667|0.8532268875|0.481025641|1.077631579|1.042631579|1.166075949|1.174328358|1.0|0.5547337278|1.016483516|1.092548077|0.8941783768|1.054548473|0.867221107|1.147146907|0.7998243965|0.8655335382|1.097782018|0.9568820966|1.042223191|1.001194482|1.144084148|0.9261065715|1.117415903|1.225300192|0.9251387058|0.830404064|0.2077652636|0.138308809|0.5306069401|0.09087175382|0.0|0.6791339464|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.081466837|0.4818181818|0.0|0.01818181818|0.752173913|0.02055335968|3.205229003|1.964695999|0.9308270835|27.50802119|0.0|5.098681808|24.26546827|11.21062871|0.0|20.16532066|0.0|22.51475897|20.16532066|0.0|6.9237372|0.0|39.1116119|0.0|1.983792569|0.0|1.72006025|54.46|0.3192290249|0.1518920068|0.03140522876|48.49656944|12.03307684|-2.806878962|-1.118763185|-0.2748183316|0.330003265|-0.1698428165|1298.743643|1.98|0.0195|-3.95|7.602059991
13n_a6|Cc1cccc(n1)c1[nH]c(nc1c1ccc2c(c1)nccn2)CNc1ccc(cc1)C(=O)N|C25H21N7O|4.874832568|3.276422764|2.811753903|2.867702448|148.1175792|151.9245659|158.2982398|158.7142069|160.9622936|58.86419753|-17.39506173|11.32441701|-7.820644719|47.983974|0.07858190873|-0.0857655266|-0.06477987286|0.9564493403|0.9477611338|0.9310138819|0.4928064814|1.166945373|1.077711223|0.9677810215|1.107493297|0.9779207528|0.688132401|1.176474588|1.047816783|0.5365422923|0.9752991795|1.010803683|0.470215668|0.808654492|0.9098394126|1.031479013|0.9233761513|0.9400205935|1.186259354|1.227336624|0.9725137957|1.133000167|1.12154183|0.9571533657|1.044340996|0.136145298|0.08943705519|0.8291328182|0.08505527698|0.0|0.6904812668|-0.4512985488|5.315399867|11.27950503|0.0|0.0|0.0|0.0|1.992308342|0.4737373737|0.01515151515|0.02626262626|0.7531531532|0.05492765493|3.632603077|2.122284425|0.9624846009|32.00740331|16.0344346|0.0|12.13273414|34.65994183|4.794537184|24.9198926|5.733667477|22.64523548|30.82707233|6.544756406|6.9237372|5.687386275|50.88435568|0.0|2.422112722|0.0|1.598161107|122.47|0.6140136054|0.6198625283|0.04393617021|32.36887641|31.90025358|-3.802374317|-1.637322059|-0.2143351318|0.503963354|-0.2822135665|2476.323799|0.81|0.0228|-4.64|7.124938737
19_a31|CCCC(=O)NCc1nc(c([nH]1)c1ccc(cc1)F)c1scc(n1)C|C18H19FN4OS|4.782522541|3.305882353|3.010198604|3.040196078|147.6606619|154.64466|163.5888857|162.2767769|160.4872522|67.47658402|-23.52800735|9.641528926|-13.37603306|50.76727958|-0.0203974743|0.01715333706|0.01985879814|0.9750356332|1.06810565|0.8995354701|0.42622798|1.118561244|1.04507822|1.048897097|1.016955088|0.9930200821|0.7402756041|1.054163571|1.123689511|0.5430004698|1.130821924|1.085026067|0.7125822492|0.908847825|0.9386461188|0.8489467275|1.17975814|1.117044226|1.11394938|1.135942566|0.8984430075|1.041720081|0.9137359688|1.049935806|0.9524929355|0.1706753545|0.1075556018|0.681984921|0.06542737998|0.0|0.7124476124|-0.005671073105|0.0|11.68415648|0.0|0.0|1.505444365|0.0|1.959476488|0.4820952381|0.02|0.0179047619|0.8091710758|0.04073368607|3.945131835|1.514299784|0.5343130683|25.40060836|10.30076712|0.0|6.9237372|12.2386844|9.184952232|20.26872417|0.0|21.95893118|20.85911529|11.33929359|12.74095804|4.390415048|28.3797528|23.46952001|4.203868702|0.0|1.477486721|70.67|0.5406349206|0.521789966|0.0427124183|15.79293262|21.45729|-2.730995998|-0.8155418155|-0.06155549106|0.07431723209|0.1671958509|2157.481791|1.68|0.0431|-4.67|5.744727495
12x_a36|CSc1cccc(c1)NCc1nc(c([nH]1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2|C23H21N7S|4.848683342|3.313559322|2.541629027|2.600173273|147.9609889|153.6858859|157.3723122|158.2847916|161.3962539|75.74556213|-19.08481262|12.75|-2.8125|50.24069857|-0.01507438131|-0.02037667222|0.08008636736|1.14525196|1.104223281|1.038133593|0.4858885136|1.134299115|1.036806387|0.9887735485|1.027397085|1.009299348|0.6275510204|1.099378882|1.140435835|0.7677770956|1.101451631|1.093347265|1.081734953|0.8419519833|0.8883641275|0.9966874993|0.920388143|0.818590741|1.202428832|1.170031011|0.9967102316|1.115373092|1.130021224|0.9392508828|1.026507014|0.1590730809|0.09303964791|0.877368674|0.06365387513|0.0|0.6841461785|0.9473948809|0.0|0.0|0.0|1.723645122|0.0|0.0|2.135101973|0.488172043|0.03225806452|0.01182795699|0.7686868687|0.0302378625|3.751632789|1.948806929|0.8084442311|29.27400652|10.30076712|5.425791397|18.20875424|23.62654039|0.0|25.38663948|4.992404733|11.38785599|32.55515263|6.544756406|13.08951281|5.687386275|46.02638289|4.895483476|2.559945921|0.0|1.551691863|83.3|0.614829932|0.5130385488|0.04176767677|31.87239538|28.83810036|-4.27403285|-1.305590239|-0.005907292768|0.4375679667|-0.2402819089|2480.208982|2.51|0.0132|-4.85|8.15490196
14h_a23|N#Cc1cccc(c1)NC(=S)n1cc(c(n1)c1cccc(n1)C)c1ccn2c(c1)ncn2|C23H16N8S|4.859112107|3.673267327|3.069279636|3.01016703|148.0204164|152.3036628|155.6241958|156.38011|158.8298829|57.61651235|9.116898148|9.277777778|-9.638888889|46.40783287|-0.1418998546|0.002369970634|0.1431020664|0.9978933536|1.126749375|0.8043402298|0.4601794321|1.063892821|0.991449361|1.12475115|1.016003688|0.9313135294|0.6778846154|1.125945643|1.120078287|0.5263290549|0.7653077486|1.009087887|1.002180955|0.7739194071|0.8461781675|1.012838732|0.9224867734|1.293880102|1.094092438|1.163808843|0.9937935412|1.105641658|1.096946365|1.013083517|0.9865388069|0.1536834849|0.09195694048|0.8818553705|0.1048899075|0.0|0.6899617195|0.3785173112|0.0|0.0|0.0|0.0|0.0|0.0|1.953568543|0.4854166667|0.015625|0.01458333333|0.7929292929|0.0154040404|3.786967448|1.797995053|0.7767544274|30.77061433|5.316788604|15.45925517|12.13273414|17.3266008|0.0|29.36252149|0.0|28.58398029|34.47495837|0.0|18.25485007|5.687386275|28.16193619|6.327320075|1.941264622|0.0|1.505162424|96.72|0.7772789116|0.6137329932|0.04255787037|33.40773965|26.70073695|-4.59435954|-1.107443043|-0.335460334|0.4681407602|-0.3277556437|1979.218291|2.39|0.00554|-5.68|8.346787486
18d_a25|N#Cc1cccc(c1)NC(=S)CCn1nc(c(c1)c1ccc2c(c1)cccn2)c1cccc(n1)C|C28H22N6S|4.874359498|3.346456693|2.56650663|2.564133987|144.2810228|149.0477527|155.1349513|156.1842024|155.9206171|63.32957149|5.185937553|9.907971684|-9.592797784|50.72670447|-0.1437418656|-0.02149330226|-0.03671628967|1.139088046|1.301041325|0.7336215192|0.5105410517|1.095117999|1.096440328|1.141138618|1.078575983|0.9501105924|0.7189443188|1.178081897|1.164607657|0.5307206788|0.7910136905|0.9831248793|0.9726240794|0.8082117581|0.8977825533|1.065264155|1.026131791|1.005808185|1.037282329|1.179466224|1.014697896|1.046565127|1.065255552|1.017396676|1.027989545|0.1654709228|0.0789735654|1.017758715|0.0761440227|0.0|0.6914312962|0.6843980315|0.0|0.0|0.0|0.0|0.0|0.0|2.136266088|0.4923809524|0.01428571429|0.007619047619|0.762962963|0.01322751323|3.644663858|2.188226156|0.9784989037|32.07574041|5.316788604|10.36057336|36.48334172|27.83180362|0.0|19.74844179|0.0|28.58398029|24.73694389|6.544756406|18.25485007|5.687386275|44.79899817|0.0|2.588293539|0.0|1.67312449|79.42|0.7968707483|0.535643424|0.04284313725|15.77252385|29.2123942|-4.339824181|-1.552923209|-0.4308436379|0.3780573597|-0.3628585607|3586.584842|2.4|0.00136|-6.26|6.634512015
13c_a6|N#Cc1cccc(c1)NCc1nc(c([nH]1)c1cccc(n1)CC)c1ccc2c(c1)OCO2|C25H21N5O2|4.852763733|3.369747899|2.819333333|2.881018519|145.7399843|151.6176975|157.2517157|158.6214866|159.0802236|65.85938056|-52.67141331|11.41046636|-7.743681025|48.7992792|-0.08789543262|-0.04911403994|0.08541488505|1.191630292|0.8516917766|0.9522513535|0.4849390068|1.043200668|1.083811977|0.9866575168|1.066937327|1.074240463|0.6426382412|1.083304464|1.165312201|0.6428460608|0.7215789145|1.059323526|0.9117261125|0.8535014844|0.894064931|1.028010687|0.9930206748|0.9284735004|1.181960564|1.120570244|0.9958436832|1.149643081|1.153994611|0.979682613|0.9246652909|0.1656998431|0.08431228547|0.7211465865|0.06263564417|0.0|0.6848636974|0.0|0.0|0.0|11.0125403|0.0|0.0|0.0|2.018617256|0.4739583333|0.015625|0.02604166667|0.7803921569|0.0300245098|3.709658437|2.018262017|0.9429088387|31.0661429|19.77449303|5.261891555|19.05647134|35.25921319|9.473725908|14.95193556|0.0|40.21348046|21.74487787|12.96557803|11.33111287|5.687386275|52.0212877|0.0|2.783400981|0.0|1.640540121|95.85|0.614829932|0.5538548753|0.04082125604|155.2055286|30.53157844|-3.154877816|-1.840477807|-0.5391049505|0.4722204238|-0.3878206079|3260.296642|1.5|0.00229|-5.95|7.13667714
3b_a32|Cc1csc(n1)c1nc([nH]c1c1ccc2c(c1)scn2)C|C15H12N4S2|4.824530955|3.7|2.368285101|2.052408618|143.8726478|149.5000864|154.5685514|152.9375133|154.1866516|49.35047444|30.98836853|9.917355372|-7.950413223|51.8213122|-0.1776278867|-0.08011290272|0.09433505833|0.9990935483|1.295347656|0.4239261481|0.4843804974|1.249672509|0.980423144|1.258661257|1.095207972|0.7689507446|0.5951690821|1.024613117|1.237101449|0.8161906091|1.361337442|0.8285287195|1.307866288|0.7366999171|0.7415862613|0.9572247846|1.321295438|0.9111080556|1.055363266|1.115515568|0.8787143251|1.08998115|1.108303255|0.9649527905|0.9901672174|0.2364748214|0.1161568039|0.8208949336|0.1110709264|0.0|0.6855703213|0.0|0.0|0.0|0.0|0.0|3.277053125|0.0|2.156663832|0.5126984127|0.0|0.0|0.7787878788|0.0227994228|3.752600468|1.291793651|0.6746867426|29.96628288|4.983978521|0.0|6.066367068|21.4210879|0.0|19.93591408|0.0|21.95893118|19.93591408|0.0|13.8474744|0.0|38.99396439|4.699919916|3.973463276|0.0|1.499561742|54.46|0.5258956916|0.2395833333|0.04252873563|22.4351938|22.38909565|-4.565095883|-0.4387439456|-0.2175322567|0.1221352753|0.1041704129|1363.706046|1.45|0.00697|-5.73|8.236572006
16_a20|N#Cc1cccc(c1)Cc1[nH]c(c(n1)c1ccc2c(c1)cccn2)c1cccc(n1)C|C26H19N5|4.87862781|3.518181818|2.851364522|2.794001967|143.0263923|147.2379897|153.7283912|156.6873333|157.9621341|54.56|-27.08|9.9336|-10.3024|49.59300473|-0.1119247403|0.1267220834|-0.08504151787|1.002611425|1.157469684|0.8636708116|0.480081826|1.092054264|1.084749553|1.092894629|1.064565483|0.9542344104|0.6667444211|1.178708887|1.075450092|0.5120748762|0.7913634388|0.9574627346|1.067443475|0.8006899081|0.9096887762|1.019252084|0.8713394097|0.9366248321|1.063024221|1.122396289|1.04526311|1.068405771|1.164393103|0.8596356559|1.004579115|0.1793978374|0.0886063362|0.8235086609|0.07026332943|0.0|0.6841461785|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.109014669|0.4838709677|0.0|0.01612903226|0.75|0.01451612903|3.358962553|2.284893636|1.11548875|31.44058453|4.983978521|5.261891555|30.33183534|34.23115751|0.0|19.93591408|0.0|28.71445679|19.93591408|6.420821623|18.25485007|0.0|50.62994439|0.0|1.981682321|0.0|1.764174135|78.25|0.7356462585|0.4462514172|0.03880434783|25.51876313|31.31991702|-3.097626129|-1.657906649|-0.3905481873|0.4828985212|-0.3199275181|2090.993894|2.2|0.00087|-6.06|7.585026652
12bf_a36|Fc1cc(NCc2nc(c([nH]2)c2cccc(n2)C)C2=CN3[C](C=C2)N=C[N]3)cc(c1)F|C22H17F2N7|4.84886367|3.553398058|3.353853854|3.257281553|150.6227588|156.2364618|163.3449994|163.4525293|164.4285678|58.5|-7.75|7.703125|-5.22265625|45.31563466|-0.1237997762|0.1377172351|-0.05519198601|1.051252339|1.157188033|1.016191495|0.4239468864|1.116874711|0.8878481581|1.020054945|0.8740669241|0.9245723532|0.7400360833|1.103524395|1.120831349|0.562934599|1.076103525|0.504034136|0.8679392472|0.8323516745|0.8946434032|1.018994129|0.9199051196|0.8922500697|1.066141587|1.095035408|0.9983393525|0.8528479536|0.9836531333|0.6555403972|0.987788197|0.1523272844|0.08912626148|0.7992326864|0.06365387513|0.0|0.6894086529|0.8292649282|0.0|0.0|0.0|0.0|0.0|0.0|1.926934145|0.46359447|0.04838709677|0.03640552995|0.8281385281|0.03407345343|3.843633148|1.741329353|0.7240601563|30.43903568|10.30076712|5.425791397|12.14238718|23.62654039|8.780830095|25.38663948|4.992404733|11.38785599|26.29938345|6.544756406|24.72395449|14.46821637|34.8870312|18.4712695|2.161954189|0.0|1.493656184|83.3|0.696462585|0.5130385488|0.04419753086|30.05378148|29.32968931|-3.09886858|-1.755738297|0.1233723003|0.3863099827|-0.05888017382|2306.778916|2.78|0.0201|-3.99|8.22184875
11g_a5|c1ccc(nc1)c1n[nH]cc1c1ccnc(c1)c1ccc(cc1)OCCn1cncc1|C24H20N6O|4.818141123|3.094827586|2.709876543|2.687134503|147.0512604|153.298533|156.1439246|155.2239887|159.1124828|42.68319877|-22.8769704|7.98615917|-3.813148789|48.51601673|0.08922032047|0.05678877165|-0.0753821893|1.411693982|0.9917209535|0.8696566776|0.5717269661|1.142848717|1.003537061|0.9344976561|0.9230159947|1.032606284|0.6499575191|1.171505828|0.9330688044|1.094830353|1.065979522|0.9966995856|0.8165135332|0.8670340307|0.8997839579|0.9596107075|0.9400515136|1.081529766|1.228519539|1.067066962|0.9167204453|1.137439012|0.9905744916|1.028564315|1.097846121|0.2060016448|0.07931789153|0.5972872317|0.0761440227|0.0|0.6736212297|0.0|0.0|0.0|5.829180599|0.0|0.0|0.0|2.061706428|0.4752688172|0.01612903226|0.0247311828|0.7864583333|0.0156922043|3.502965363|2.169459979|0.7946926473|29.22376832|9.303962602|5.098681808|6.066367068|24.25993247|4.736862954|29.71639883|0.0|39.52165029|36.32328079|6.544756406|0.0|0.0|46.0664067|0.0|1.342149728|0.0|1.62492247|81.51|0.4251247166|0.2830569728|0.02094315245|58.60524924|29.97570609|-3.466205219|-1.430672584|-0.1871286353|0.5062090867|-0.2306665933|1149.515575|1.06|0.0199|-4.12|7.522878745
