Molecule|SMILES|Formula_x|SpDiam_A|AATS3d|AATS2s|AATS3v|AATS1i|AATS2i|AATS3i|AATS4i|ATSC8dv|ATSC1d|ATSC8d|ATSC0i|AATSC0c|MATS1c|MATS2s|MATS7s|GATS1c|GATS2c|GATS5c|GATS7c|GATS8c|GATS2dv|GATS5dv|GATS7dv|GATS8dv|GATS1d|GATS3d|GATS5d|GATS6d|GATS7d|GATS8d|GATS2s|GATS6s|GATS6v|GATS3p|GATS5p|GATS1i|GATS6i|BCUTs-1h|BCUTs-1l|BCUTi-1h|BCUTi-1l|RPCG|Xch-6d|Xc-5d|Xc-3dv|Xc-4dv|AXp-1d|SsCH3|SdCH2|SdsCH|SsssCH|SaaNH|SdsN|SsOH|SssO|SdS|SaaS|SddssS|MINaasC|AETA_alpha|AETA_beta_ns_d|ETA_epsilon_5|ETA_dEpsilon_C|IC2|ZMIC2|PEOE_VSA1|PEOE_VSA2|PEOE_VSA3|PEOE_VSA6|PEOE_VSA7|PEOE_VSA11|SMR_VSA5|SMR_VSA6|SlogP_VSA2|SlogP_VSA3|EState_VSA1|EState_VSA2|EState_VSA3|EState_VSA6|VSA_EState7|AMID_C|TopoPSA(NO)|GGI5|GGI7|GGI8|GGI9|JGI3|TSRW10|TASA|Mor02m|Mor10m|Mor11m|Mor12m|Mor16m|Mor21m|Mor22m|Mor23m|iLOGP|Silicos-IT_Log_P|pIC50
6_a47|Clc1ccc(c(c1)c1ncc(c(c1)Nc1ccnc2c1c(O)ccc2)C)F|C21H15ClFN3O|4.886982113|3.72826087|3.442043896|240.9425199|144.7466367|148.2792307|154.279897|160.5926569|-32.63422077|9.566326531|3.540816327|88.26596571|0.01896584207|-0.4599345185|0.00727953253|-0.007804002732|1.349977198|0.7767273408|1.31879839|0.8939503508|0.9818894429|0.8054682645|1.099758723|1.052872619|1.162167732|0.6899442979|1.20996329|0.9938984169|1.135883905|1.131723158|0.8519129288|0.5996075563|0.7286122309|1.043687002|1.058988482|0.9183407814|0.9429593304|0.8967573813|8.001918802|1.304328257|17.42477223|10.93671042|0.1505199244|0.272165527|0.471796088|0.8605297946|0.0|0.4341625714|1.899483952|0.0|0.0|0.0|0.0|0.0|10.24228874|0.0|0.0|0.0|0.0|-0.394714435|0.4827160494|0.07407407407|0.8022988506|-0.09877777778|4.707677244|28.2131722|10.423316|9.967957042|4.390415048|17.66730696|54.95175817|0.0|6.9237372|5.316788604|15.07448444|0.0|5.817220841|5.749511833|32.87032401|42.72552249|3.332765438|1.634467225|58.04|0.8888888889|0.4149305556|0.271101033|0.184375|0.04891304348|62.52258069|496.7781105|22.41741267|1.004453667|0.6197391839|1.69747146|-0.2558404487|-0.408724095|-0.3202543885|-0.7187827141|2.94|5.24|7.9
7_a47|CCc1cnc(cc1Nc1ccnc2c1c(O)ccc2)c1cc(Cl)ccc1F|C22H17ClFN3O|4.894186103|3.613861386|3.296929408|230.8414329|144.7216271|148.7218822|155.5442346|158.9492957|-65.41360159|11.09037037|-8.288395062|92.08050735|0.01779936019|-0.4610514897|0.01567474988|-0.04737028428|1.360256577|0.7746283939|1.440593427|0.8973705473|0.8617572637|0.7487266547|1.132578952|1.042623384|1.157519187|0.663755887|1.207936335|0.9209837781|1.135146366|1.2433281|1.055655934|0.5920619779|0.6773374447|0.9670787497|0.9786834688|0.8868389574|0.9638311356|0.8523927065|8.001918968|1.304326965|17.42477241|10.93671034|0.1468055473|0.272165527|0.4372782912|0.8182542999|0.0|0.4375123208|2.017820977|0.0|0.0|0.0|0.0|0.0|10.29948396|0.0|0.0|0.0|0.0|-0.3897186867|0.4833333333|0.07142857143|0.7988888889|-0.09397639398|4.808411152|28.03448816|10.423316|9.967957042|4.390415048|24.59104416|54.44884259|0.0|13.34455882|5.316788604|15.07448444|6.420821623|0.0|11.56673267|32.87032401|42.72552249|4.137254823|1.647829141|58.04|0.9513888889|0.4930555556|0.3408919123|0.215625|0.046875|63.65159291|516.0064459|21.66335514|0.9981352607|0.5403472184|1.70183324|-0.0896806384|-0.1594094661|-0.3414844626|-0.7684211434|3.6|5.63|7.6
9_a47|Cc1ccc(c(c1)c1nccc(c1)Nc1ccnc2c1c(O)ccc2)F|C21H16FN3O|4.864588|3.608695652|3.466820988|230.5259049|144.9044843|148.4765403|154.7277747|159.3972822|42.85714286|9.503401361|3.206349206|89.15266053|0.01898525196|-0.4477815531|0.01221177113|-0.09457652411|1.342261376|0.7890149473|1.363262334|1.052159668|0.9040035769|0.8131389853|1.141185036|0.998046875|0.816796875|0.6757125155|1.16548812|1.066914498|0.880204461|0.8977695167|0.8573420074|0.594488226|1.21680931|1.033087734|1.04973432|1.019929959|0.946620824|0.976771779|8.00191865|1.381899406|17.42477199|10.93671087|0.1494411664|0.2874574786|0.3539449579|0.7050412072|0.0|0.4349721911|1.913615089|0.0|0.0|0.0|0.0|0.0|10.18764651|0.0|0.0|0.0|0.0|-0.3127265288|0.4738095238|0.05769230769|0.781462585|-0.08023809524|4.599836172|26.67117399|10.423316|9.967957042|4.390415048|17.69618563|49.38830668|0.0|6.9237372|5.316788604|15.07448444|0.0|0.0|11.56673267|22.16030442|54.85825662|3.300703945|1.693850743|58.04|0.7222222222|0.2864583333|0.2302847065|0.184375|0.05087209302|61.2653587|468.1974283|22.41989402|0.9940593919|0.252506525|1.767059098|-0.1909803943|-0.1627466229|-0.4715608112|-0.8289668641|2.78|4.61|7.6
11_a47|Fc1ccc(c(c1)c1nccc(c1)Nc1ccnc2c1c(O)ccc2)c1cccc(n1)C|C26H19FN4O|4.894812669|3.752212389|3.471590909|234.6008388|144.3883249|148.005064|155.5053319|155.116866|-8.664359862|11.06843522|5.00461361|104.7620402|0.01720817351|-0.4513845054|0.02880841363|-0.03139278588|1.340356809|0.7798679662|1.217253788|0.9039943173|0.9255995694|0.83050309|0.983004827|1.022591265|1.101725217|0.6678500757|1.155768076|1.021985572|1.002651557|0.9300025188|0.8842829706|0.587489822|0.8370462385|1.038742741|0.919282232|0.9937483748|0.9679550334|1.052322885|8.001919866|1.381898438|17.42477326|10.93671007|0.1305729684|0.3707908119|0.3813168503|0.8126320977|0.0|0.4327922232|1.92057956|0.0|0.0|0.0|0.0|0.0|10.33705855|0.0|0.0|0.0|0.0|-0.3457264764|0.4755952381|0.046875|0.7788515406|-0.07757219949|4.696455979|30.28035517|10.423316|14.95193556|4.390415048|12.13273414|67.58740788|0.0|6.9237372|5.316788604|20.05846296|0.0|0.0|11.56673267|27.84769069|36.65915542|3.34677797|1.712707257|70.93|1.055555556|0.4722222222|0.3247669438|0.205625|0.0474537037|68.35723961|551.4029768|27.49003623|1.345271041|0.4198524754|2.322007198|0.1506020025|-0.1724022778|-0.4860435534|-0.9175478109|3.15|5.58|7.4
12_a47|Clc1ccc(c(c1)c1nccc(c1)Nc1ccnc2c1[nH]nc2)F|C17H11ClFN5|4.80790263|3.743243243|3.618415638|236.2806524|149.0738663|151.5858126|159.5580486|162.3869416|33.22577979|4.346938776|1.387755102|83.30648146|0.01689550317|-0.3268469775|-0.04065562264|-0.1153212037|1.292788995|1.117554139|0.9463792176|0.9697570867|0.975790641|0.8728711905|1.111793778|1.089995582|0.8676302751|0.7277613047|1.177769319|0.9936619718|0.9153846154|0.8920945025|0.962840875|0.6620328294|0.7903949803|1.079016455|1.029342703|1.001416548|0.953667127|0.9702854514|8.001917973|1.304330736|17.42477203|10.95005729|0.1084435744|0.3707908119|0.3003491901|0.6628070546|0.0|0.433463331|0.0|0.0|0.0|0.0|2.903215905|0.0|0.0|0.0|0.0|0.0|0.0|-0.3713708848|0.4791666667|0.0625|0.8153846154|-0.1280148423|4.629003731|27.41639004|5.316788604|15.06663885|4.390415048|11.60093989|36.39820241|0.0|0.0|5.316788604|20.16532066|0.0|0.0|5.817220841|16.2800128|36.78963192|4.960433881|1.501922875|66.49|0.4894444444|0.2395833333|0.1597222222|0.14|0.04054054054|72.39247401|457.2745924|22.99855746|0.3556637354|1.094367482|1.371605785|0.05355558839|0.03955594675|-0.3568952343|-0.7745893489|1.66|4.19|8.2
13_a47|Cc1ccc(c(c1)c1nccc(c1)Nc1ccnc2c1[nH]nc2)F|C18H14FN5|4.80790263|3.6125|3.4503367|225.9422621|148.9012077|152.5881706|158.0143341|162.5978919|32.39058172|7.869806094|2.166204986|87.72633947|0.01556156345|-0.3165637934|-0.005322717866|-0.08847060717|1.300891446|1.133421396|0.9469357792|0.9537288474|1.138598455|0.8491135529|1.087827353|1.041625441|0.8624096074|0.6672514956|1.139887972|1.122835562|0.8626179245|0.9457713261|0.8882243935|0.6336425488|1.491209274|1.057989085|1.089803933|1.038576845|0.9827788868|1.057844257|8.001917991|1.417757826|17.42477196|10.9452934|0.1061151607|0.3707908119|0.3003491901|0.6404914847|0.0|0.433463331|1.92756137|0.0|0.0|0.0|2.920663104|0.0|0.0|0.0|0.0|0.0|0.0|-0.2869264403|0.4702380952|0.04166666667|0.789010989|-0.09905094905|4.662015342|25.24352369|5.316788604|15.06663885|4.390415048|11.62981856|37.25557254|0.0|6.9237372|5.316788604|20.16532066|0.0|0.0|5.817220841|11.25737949|30.72326485|5.035625475|1.575475435|66.49|0.4894444444|0.2395833333|0.1597222222|0.14|0.04054054054|72.39247401|460.6542443|21.66864452|0.4594685554|0.6497819196|1.339232145|0.06764118773|0.1809357351|-0.348815087|-0.7864226082|1.75|4.06|7.8
14_a47|Fc1ccc(c(c1)c1nccc(c1)Nc1ccnc2c1[nH]nc2)F|C17H11F2N5|4.80790263|3.743243243|4.062037037|229.8172279|150.3940387|153.258031|162.5512898|164.5912769|10.85061224|4.346938776|1.387755102|105.0823435|0.0182639437|-0.3324012605|-0.02169575001|-0.0715585851|1.275091863|1.069622565|0.8840639609|0.9095661276|1.005143915|0.8254487423|0.9315510049|1.08450463|1.008157239|0.7277613047|1.177769319|0.9936619718|0.9153846154|0.8920945025|0.962840875|0.6202766102|0.8378158588|1.096486807|1.010818991|0.9791375787|0.9053093647|0.9791559722|8.002958195|1.417758105|17.42581399|10.95058279|0.1033284893|0.3707908119|0.3003491901|0.5368188969|0.0|0.433463331|0.0|0.0|0.0|0.0|2.871076328|0.0|0.0|0.0|0.0|0.0|0.0|-0.5269264403|0.4613095238|0.0625|0.8318681319|-0.136761198|4.514718017|28.92622508|5.316788604|15.06663885|8.780830095|0.0|36.39820241|0.0|0.0|5.316788604|20.16532066|0.0|11.63444168|5.563451492|11.38131427|30.59278835|4.821923051|1.501922875|66.49|0.4894444444|0.2395833333|0.1597222222|0.14|0.04054054054|72.39247401|394.1111944|21.3750784|0.7019382687|0.4039750615|1.579665978|0.07917260982|0.2626443235|-0.30401598|-0.7740210525|1.54|3.97|8.1
15_a47|Clc1ccc(c(c1)c1ncc(c(c1)Nc1ccnc2c1[nH]nc2)C)F|C18H13ClFN5|4.842909832|3.75|3.423307146|237.9213693|148.7279603|152.3729238|157.4992747|163.9760886|-14.21743442|7.864958449|3.747922438|86.99878328|0.01554013594|-0.3326541045|-0.01206801754|-0.03266702409|1.311149891|1.117540489|0.9151700206|0.9246558|0.9427804769|0.8428425873|1.043067884|1.082673062|1.196234605|0.6850924447|1.199625416|1.056184186|1.19145394|1.063082686|0.8540510544|0.6407214295|0.7632976463|1.092562201|1.100122423|0.9181425559|0.9777620708|1.010657095|8.001918144|1.304329657|17.4247722|10.9497222|0.1069538921|0.3554988603|0.4182003203|0.7959800722|0.0|0.4326497693|1.929352149|0.0|0.0|0.0|2.922679246|0.0|0.0|0.0|0.0|0.0|0.0|-0.3689143466|0.48|0.06|0.8111111111|-0.1204570792|4.764650461|26.99347139|5.316788604|15.06663885|4.390415048|11.60093989|42.81902403|0.0|6.9237372|5.316788604|20.16532066|0.0|0.0|5.817220841|16.2800128|30.72326485|5.059829195|1.516083216|66.49|0.7116666667|0.3863024376|0.1801303855|0.14|0.0390625|73.67574327|479.9344848|22.71180821|0.7207081383|1.123916513|1.723966556|0.1994542751|0.1898238713|-0.2782671131|-0.8074977213|2.1|4.69|7.8
16_a47|Fc1ccc(c(c1)c1ncc(c(c1)Nc1ccnc2c1[nH]nc2)C)F|C18H13F2N5|4.842909832|3.75|3.826599327|231.9427017|149.9515347|153.8931223|160.2680228|165.8692236|-22.03878116|7.864958449|3.747922438|108.7269982|0.01680054182|-0.3379683978|0.001429565675|-0.02565176909|1.29273489|1.069163823|0.8541586071|0.871123162|0.9449710545|0.7932331713|0.8810425768|1.034225358|1.19636194|0.6850924447|1.199625416|1.056184186|1.19145394|1.063082686|0.8540510544|0.6005374979|0.7976412166|1.113256994|1.094137998|0.9051123745|0.9278699292|1.00263596|8.002958535|1.417579067|17.42581434|10.95023129|0.101975147|0.3554988603|0.4182003203|0.6699919145|0.0|0.4326497693|1.881341175|0.0|0.0|0.0|2.890539668|0.0|0.0|0.0|0.0|0.0|0.0|-0.5244699022|0.4628571429|0.06|0.826984127|-0.1286988374|4.659387304|28.45279785|5.316788604|15.06663885|8.780830095|0.0|42.81902403|0.0|6.9237372|5.316788604|20.16532066|0.0|11.63444168|5.563451492|5.693927995|24.65689778|4.921318365|1.516083216|66.49|0.7116666667|0.3863024376|0.1801303855|0.14|0.0390625|73.67574327|416.3439297|22.7292878|0.8420190651|0.5401173757|2.114734144|0.3867814634|0.1706677059|-0.2002625309|-0.7804859615|1.95|4.47|9.0
17_a47|Cc1ccc(cn1)c1ccccc1c1ncc(c(c1)Nc1ccnc2c1[nH]nc2)C|C24H20N6|4.87766704|3.710280374|3.01010101|231.1718102|146.5848451|150.9993864|153.9030399|157.1466954|-18.2752|13.5904|-0.7408|85.45061881|0.01253073148|-0.3004189439|0.003776737968|-0.06227097396|1.300736533|1.163891621|0.8850518013|1.029188072|0.9216026026|0.9359872415|0.9730140736|1.086338366|1.068978717|0.5920584046|1.234498562|1.053392745|1.133988294|1.124093632|0.9707840237|0.8823111631|0.8759846547|1.062014857|1.030093549|0.9265306434|1.100843407|1.097596811|3.064263404|1.416858932|14.69089473|10.9385382|0.09496034849|0.4541241452|0.4455722127|0.837044925|0.0|0.4319609761|4.032904156|0.0|0.0|0.0|3.011740664|0.0|0.0|0.0|0.0|0.0|0.0|0.8973941799|0.48|0.01666666667|0.75|-0.06542324247|4.62346519|30.87725908|5.316788604|20.05061737|0.0|30.33183534|43.17347859|0.0|13.8474744|5.316788604|25.14929918|0.0|0.0|0.0|0.0|12.39368714|7.300753032|1.67954842|79.38|0.8783333333|0.547760771|0.2945168808|0.185625|0.03571428571|79.60673722|544.8037885|20.16252531|1.144853057|1.153247505|1.869014511|0.7492739099|-0.221401368|-0.2798215864|-0.9438925014|2.38|5.12|8.3
18_a47|Fc1ccc(c(c1)c1ncc(c(c1)Nc1ccnc2c1[nH]nc2)C)c1ccc(nc1)C|C24H19FN6|4.897228625|3.775700935|3.306818182|234.9510616|147.3823156|151.9781002|155.6800251|158.3074695|-30.5472|12.7136|-1.9572|107.5092402|0.01343840673|-0.3228000325|0.02913836642|-0.01096821808|1.292924811|1.100315439|0.8271002994|0.949994729|0.9572071973|0.8770561022|0.8587726729|1.110145098|1.11001512|0.6379744689|1.183046766|1.03566814|1.156481929|1.116394515|1.006607302|0.6180201803|0.9950191571|1.037780258|1.028221108|0.9260310725|1.012168143|1.159062981|8.001919377|1.414391819|17.42477341|10.93838451|0.09173459259|0.4388321936|0.4455722127|0.9000390038|0.0|0.430872001|3.908153641|0.0|0.0|0.0|2.969619451|0.0|0.0|0.0|0.0|0.0|0.0|-0.3157340641|0.4737327189|0.03225806452|0.7822510823|-0.0881512605|4.805533251|28.93697156|5.316788604|20.05061737|4.390415048|12.13273414|55.30621273|0.0|13.8474744|5.316788604|25.14929918|0.0|0.0|5.817220841|11.25737949|30.85374135|6.989208302|1.627714791|79.38|1.045|0.6224135488|0.3643077601|0.225625|0.03553921569|80.8009901|524.4067401|22.63086333|1.17768599|1.719252285|2.174291098|0.5761813738|-0.1181766863|-0.2928377419|-0.814837498|2.5|5.53|8.6
19_a47|NC(=O)Cn1ncc2c1c(ccn2)Nc1ccnc(c1)c1cc(F)ccc1F|C19H14F2N6O|4.861352741|3.7|4.220679012|225.3886755|151.6958674|155.4356208|164.3691282|163.579493|40.77777778|6.537414966|4.410430839|115.2841378|0.02216603691|-0.4391655622|0.03790659903|-0.1082080105|1.435669422|0.9879732454|1.127569737|1.126417538|0.7806419591|0.8376247066|0.9415186773|1.059100291|0.8839957554|0.7570743405|1.066786571|1.068843838|1.012520753|0.8276792359|0.890952991|0.5669738872|0.7503067784|1.116901805|0.8998531456|0.9999086453|0.9936344724|0.9230647003|8.00296162|1.402889494|17.42581605|10.95058274|0.09716042898|0.4110544159|0.3309330933|0.6842646078|0.0|0.4357432384|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.5723276749|0.4573129252|0.05357142857|0.8353302611|-0.1527537938|4.576492125|33.04621867|11.05045608|19.44429716|8.780830095|0.0|36.39820241|0.0|6.544756406|5.316788604|25.65562151|11.33929359|17.54162141|17.80213589|22.40817398|24.39594478|4.611065914|1.434219361|98.72|1.0175|0.3802083333|0.2418587805|0.224375|0.05050505051|77.47703206|420.222543|22.95959006|0.90996284|0.3531650752|1.708641997|-0.1862520163|0.3262461937|-0.403681998|-0.7516337811|1.72|2.49|7.3
21_a47|CCNC(=O)n1ncc2c1c(ccn2)Nc1ccnc(c1)c1cc(F)ccc1F|C20H16F2N6O|4.878952975|3.618556701|3.959401709|217.5189962|151.0770598|156.9170066|165.3013645|163.9796706|13.91111111|9.925925926|4.864197531|118.9327669|0.01969915471|-0.5406500135|0.02809184585|-0.05267629567|1.55876196|0.9596658522|0.8771640838|0.9274130221|1.11485204|0.6656519157|1.115970882|1.068343749|0.9456052691|0.6765|1.053278351|1.1055|1.11375|0.9797938144|0.8292705882|0.5765902495|0.8450155763|1.093425255|0.8451337454|0.8985643203|1.070157862|0.9792253151|8.002961833|1.408713027|17.42581641|10.95058272|0.1448172087|0.3985685897|0.4169635037|0.6258641428|0.0|0.4394650608|1.810561774|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.5725327673|0.4587848933|0.05172413793|0.8482334869|-0.1448450064|4.669196429|32.75194674|10.63357721|9.967957042|13.57536728|0.0|43.32193961|0.0|6.9237372|11.86154501|32.3243127|0.0|11.63444168|17.288494|28.95293039|24.39594478|4.569538871|1.443062416|84.73|0.7986111111|0.3368055556|0.2584876543|0.24125|0.04787234043|78.65807904|447.6703406|23.11897397|1.000159685|0.2561620578|1.805840317|0.1709804911|0.07926496429|-0.382199436|-0.4874789732|3.32|2.94|8.3
24_a47|CNC(=O)n1ncc2c1c(ccn2)Nc1ccnc(c1)c1cc(Cl)ccc1F|C19H14ClFN6O|4.877473763|3.806818182|3.771519204|235.6568397|150.4109527|155.8700809|161.0048466|162.5714088|54.67626886|9.346938776|5.219954649|93.97687081|0.01993550183|-0.5404631453|0.01128590817|-0.09479822489|1.569890389|1.016498021|0.8272567308|1.018159849|0.9784340439|0.7421291996|1.15235137|1.073955079|0.8313528749|0.6710431655|1.126226292|1.109802158|1.049580336|0.8358710759|0.8591332414|0.6052485204|0.8463744849|1.139678493|0.9356508578|0.9775411469|1.123170687|1.020939688|8.001919628|1.304328602|17.42477307|10.95005721|0.1532468896|0.3985685897|0.4169635037|0.7518523005|0.0|0.4375123208|1.521821937|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.4184770474|0.4726190476|0.05357142857|0.8388888889|-0.1451007326|4.653756708|31.75786126|10.63357721|9.967957042|9.184952232|11.60093989|36.39820241|0.0|0.0|12.36446059|32.82722828|0.0|5.817220841|6.031114512|38.68818678|30.59278835|4.681348312|1.426901074|84.73|0.7986111111|0.3211805556|0.2380794911|0.24125|0.04619565217|77.55900808|498.7532824|24.50168415|0.2342358519|1.105106427|1.57792771|-0.1227245037|0.1637811328|-0.5450665582|-0.6873477765|3.32|2.78|8.5
26_a47|Clc1ccc(c(c1)c1ncc(c(c1)Nc1ccnc2c1n(nc2)C(=O)N)C)F|C19H14ClFN6O|4.896512341|3.875|3.898834019|243.1195682|150.5810552|154.0910693|159.2360913|162.7832731|-36.77229081|10.34693878|0.716553288|93.97687081|0.02049448396|-0.5899218285|0.08640758777|-0.02264704753|1.610005546|0.8154914939|0.7409554869|0.7829806569|0.98956975|0.7517698173|1.047792325|1.053949709|1.174013005|0.6879041249|1.137114244|1.064851589|1.079849498|1.110483527|0.924416616|0.5284335078|0.8847677711|1.067357324|0.9934784317|0.9702176092|1.048958782|0.9573327214|8.001919692|1.304328272|17.42477306|10.94972213|0.1498252464|0.3832766381|0.5746723526|0.8920863993|0.0|0.4334051853|1.858344811|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.4261023886|0.4726190476|0.05357142857|0.8215053763|-0.1451007326|4.907447709|28.13070029|11.05045608|9.967957042|9.184952232|11.60093989|42.81902403|0.0|6.9237372|5.316788604|25.7795563|0.0|11.84833535|5.563451492|33.12473529|24.52642128|4.671612862|1.429123673|98.72|0.8852777778|0.5026218821|0.2584876543|0.23125|0.04654255319|77.68138529|469.6547721|22.70510792|0.9414487904|0.9950579025|1.474556874|0.5352135003|0.1714694851|-0.479141367|-0.4441463694|2.66|2.84|7.9
27_a47|Clc1ccc(c(c1)c1nccc(c1)Nc1ccnc2c1n(nc2)CC1CCNCC1)F|C23H22ClFN6|4.867349407|3.223880597|2.893315875|193.7623718|148.6684509|154.6095184|162.0157313|164.0819914|27.13288416|7.826272695|1.533641865|107.859061|0.0129263941|-0.2809442213|0.02664829511|-0.1220117078|1.330948691|1.245809697|1.179191274|1.249634785|0.9664339287|0.8226982914|1.137550659|1.122404982|0.8895213664|0.7677131808|1.0309195|1.032320205|1.179794521|1.003344314|0.9102604364|0.604574093|0.7340306196|1.042079736|0.951460781|0.7778208109|1.141316461|1.004362752|8.00191915|1.216250059|17.42477348|10.95005714|0.07729420917|0.5131164885|0.3309330933|0.9310435774|0.0|0.4334238981|0.0|0.0|0.0|0.5932762928|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.3607410569|0.4806451613|0.04838709677|0.803030303|-0.1018788411|4.878494983|30.13556166|10.63357721|14.64975998|4.390415048|11.60093989|68.24726451|0.0|19.38639965|18.40630142|32.8379546|6.544756406|0.0|5.817220841|22.19791885|24.65689778|7.510092183|1.566831522|67.66|0.9133333333|0.3368055556|0.2574798438|0.18875|0.04407596372|81.02813348|577.314436|23.31022179|0.5416512231|1.646126291|1.336815108|0.03012748366|-0.1413225415|-0.2741483018|-0.6397582985|3.52|4.18|5.6
28_a47|Fc1ccc(c(c1)c1nccc(c1)Nc1ccnc2c1nn(c2)CC(=O)N)F|C19H14F2N6O|4.837243589|3.6|4.241512346|221.9577835|151.6958674|155.4356208|164.6616636|164.6938987|-20.77777778|5.537414966|3.181405896|115.2841378|0.02225064749|-0.4354855026|0.04180016019|-0.002019496567|1.435372209|1.006220632|1.13839954|0.8241117144|1.192844811|0.8331132629|0.9935791218|1.012764085|1.022240058|0.7914868106|0.9807553957|1.065774439|1.002010157|0.9725719424|0.8539859289|0.562716927|0.6970083708|1.141719693|0.9247523289|0.97047805|0.9936344724|0.9878453589|8.002961619|1.420165358|17.42581605|10.95058275|0.09718800562|0.4110544159|0.3003491901|0.6952035878|0.0|0.4352001174|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.5670867609|0.4573129252|0.05357142857|0.8353302611|-0.1527537938|4.832560875|29.54628285|11.05045608|19.44429716|8.780830095|0.0|36.39820241|0.0|6.544756406|5.316788604|25.65562151|11.33929359|17.54162141|17.80213589|22.40817398|30.59278835|4.701148846|1.433890506|98.72|0.8094444444|0.3620323129|0.2431342908|0.210316358|0.05103359173|77.4304137|414.6825361|26.18100388|0.8397485586|0.3503479212|2.093177045|0.5301394183|-0.004124978304|-0.3858428508|-0.8186525216|2.03|2.49|7.6
30_a47|Clc1ccc(c(c1)c1nccc(c1)Nc1ccnc2c1nn(c2)CC(=O)N)F|C19H14ClFN6O|4.837243589|3.6|3.871827846|227.2721547|150.5810552|154.0421055|162.2005542|162.9059378|0.07270233196|5.537414966|3.181405896|93.97687081|0.02111028038|-0.437060804|0.05444204158|0.004237622539|1.454789109|1.034637314|1.193746438|0.860894509|1.198113161|0.8743396772|1.143880609|1.023266727|0.9513858219|0.7914868106|0.9807553957|1.065774439|1.002010157|0.9725719424|0.8539859289|0.5563065477|0.6303220586|1.120374443|0.9335152884|0.9784844493|1.048958782|0.9953460827|8.001919688|1.304327883|17.42477306|10.95005723|0.1007507946|0.4110544159|0.3003491901|0.8211917454|0.0|0.4352001174|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.4115312053|0.4726190476|0.05357142857|0.8215053763|-0.1451007326|4.92779897|28.15030706|11.05045608|19.44429716|4.390415048|11.60093989|36.39820241|0.0|6.544756406|5.316788604|25.65562151|11.33929359|11.72440057|6.544756406|38.68818678|36.78963192|4.839659676|1.433890506|98.72|0.8094444444|0.3620323129|0.2431342908|0.210316358|0.05103359173|77.4304137|480.413|26.10006957|0.7981474195|0.9833098645|1.790751324|0.2635431475|-0.06774520566|-0.3137347761|-0.6966060975|2.12|2.71|7.9
31_a47|NC(=O)Cn1cc2c(n1)c(ccn2)Nc1cc(ncc1C)c1cc(Cl)ccc1F|C20H16ClFN6O|4.866139689|3.614583333|3.687242798|229.2024499|150.1913944|154.5191771|160.3197527|164.1691686|-69.11857948|8.925925926|0.0987654321|97.63449566|0.01968476476|-0.4416425722|0.07120268835|0.03555197036|1.468684484|1.032849883|1.148219457|0.7712539656|1.13524297|0.8513119761|1.080308087|1.058220005|1.210399162|0.7541977612|1.023554104|1.104400677|1.155366783|1.086044776|0.9315379624|0.5419240977|0.6123213401|1.128506494|1.004715484|0.9149651895|1.067146242|1.031941672|8.001919859|1.304326813|17.42477323|10.9497221|0.09972222505|0.3957624643|0.4182003203|0.954364763|0.0|0.4344339763|1.886428001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.4090746672|0.4735632184|0.05172413793|0.8177083333|-0.1375810839|5.03930803|27.74923521|11.05045608|19.44429716|4.390415048|11.60093989|42.81902403|0.0|13.46849361|5.316788604|25.65562151|11.33929359|11.72440057|6.544756406|33.00080051|30.72326485|4.93905499|1.448444074|98.72|1.031666667|0.5400014172|0.263542454|0.250316358|0.04906400966|78.67951119|504.625627|26.65239785|0.8876466278|1.192804381|1.905927676|0.5214326832|-0.2412454613|-0.35029768|-0.8117492453|2.38|3.23|7.8
