SpMax_A,VE1_A,AATS8dv,AATS8s,AATS2i,ATSC1dv,ATSC8d,ATSC0p,ATSC0i,MATS1c,MATS2s,MATS3s,MATS6s,MATS7s,MATS8s,GATS4c,GATS1dv,GATS5dv,GATS7dv,GATS6d,GATS7d,GATS2s,GATS3s,GATS2v,GATS3v,GATS1p,GATS6p,GATS3i,GATS6i,GATS8i,BCUTc-1h,BCUTd-1l,BCUTs-1h,RPCG,Xch-5d,Xch-7d,Xc-5d,Xc-5dv,Xc-6dv,AXp-1d,SdssC,SaasC,SaaaC,SssssC,SsNH2,SssNH,SsOH,SssO,SdS,SddssS,MAXaaCH,AETA_beta_s,AETA_eta_L,AETA_eta_F,ETA_epsilon_5,IC1,IC2,CIC2,ZMIC1,PEOE_VSA1,PEOE_VSA2,PEOE_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA10,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,VSA_EState3,VSA_EState7,VSA_EState8,MDEC-33,TopoPSA(NO),GGI3,GGI5,GGI6,GGI7,GGI8,GGI9,JGI2,JGI5,FPSA3,RPCS,Mor02m,Mor03m,Mor06m,Mor08m,Mor11m,Mor13m,Mor16m,Mor23m,XLOGP3,Silicos-IT_Log_P,ESOL_Log_S,ESOL_Solubility_(mg/ml),Ali_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml),AATS1i,AATS3i,AATS4i,AATS5d,AATS6i,AATS7s,AATSC0v,AETA_alpha,AETA_beta_ns_d,AMID_C,ATSC1d,ATSC7d,ATSC8dv,AXp-0d,CIC1,EState_VSA4,EState_VSA5,ETA_dAlpha_B,ETA_dEpsilon_D,GATS1d,GATS1i,GATS1v,GATS2c,GATS2d,GATS2i,GATS3c,GATS3dv,GATS4dv,GATS4i,GATS4s,GATS5d,GATS5i,GATS5p,GATS6dv,GATS6s,GATS7i,GATS7p,GATS8c,GATS8dv,JGI4,MLOGP,MOMI-Z,Mor26m,Mor30m,Mor31m,PEOE_VSA4,PEOE_VSA6,RNCG,RNCS,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SaaS,SdO,SlogP_VSA3,SlogP_VSA4,SpDiam_A,SssS,VSA_EState9,Xc-3dv,ZMIC2
2.478936865,4.51049676,4.116071429,2.575975529,153.6858859,75.74556213,-3.75,14.00398565,93.37712654,-0.4995143091,0.185352577,-0.06027119327,0.1012664571,-0.09900995601,0.01430089297,1.312093286,0.4858885136,0.8903736318,1.118813672,1.015037594,1.115763547,0.7708239048,1.089916386,0.8883641275,0.9783077638,0.8697089075,0.8209208128,0.9967102316,0.9921134398,1.097062228,0.3962348021,0.9878601675,3.057289002,0.09315111428,0.2140761751,0.8666591913,0.2749716524,0.06365387513,0.0,0.4340286995,0.9473422502,6.662891981,0.0,0.0,0.0,3.441633335,0.0,0.0,0.0,0.0,2.107141054,0.6693548387,0.2293193753,0.9765140263,0.7686868687,3.751632789,4.930457026,0.7699826926,53.27622952,10.30076712,4.983978521,23.62654039,10.74258,32.55515263,5.687386275,0.0,0.0,6.544756406,23.10933284,9.967957042,5.194296877,10.30863816,2.560241685,8.797257867,83.3,1.479166667,0.785,0.5723809524,0.5755385488,0.2590230537,0.211882716,0.06349206349,0.01825581395,0.041435723,82.16736547,30.21533539,-4.041919824,1.699242867,-2.036631265,1.008356152,-1.414465064,0.3656077369,-0.7394638663,3.19,3.33,-4.51,0.0132,-4.85,0.0061,3.83e-05,202.19476567798174,244.29313442133878,227.11967786148304,-0.8540623494533399,244.36186814010307,0.7653451241484195,40.18537074790742,0.2864742012370939,0.04697656841053251,0.3759195605757708,62.60044531280367,16.534790925536935,-505.55154854478536,0.7457903525766828,6.048190106479696,423.8853297783448,48.87686527189306,0.20677916689285228,0.1318284862130839,1.322525798478019,4.654656996304299,2.6863794840567747,4.971320924753968,1.409338028843286,1.2271434616372596,1.0665618366940577,1.0109746536595454,-0.5628066650013288,0.25962044427474784,-0.7571506786545048,0.08024575575217252,1.6535380223968614,1.6487470482865072,0.02290308124985385,1.104886511877773,0.46676602288258706,-0.7946191776466496,2.5163518587260443,1.5418299770850212,0.06569466959818322,-8.249415469075645,13384.201518944865,0.2501266858513904,0.6776639805164231,-0.18717519276911798,22.50860371127926,-176.8025033550273,-0.7392828572191497,-240.96819781264813,43.56967735987125,177.21380076733732,26.329255356409625,5.675790337540221,-1.7562806910287638,35.243238933331526,129.98004843486507,-4.640335562468158,5.44234294153059,-1.6065499554848002,17.47851345633714,3.3903757228349427,49.10836137168647
2.479665346,4.592143098,5.601941748,3.170981661,156.2364618,60.5,-4.06640625,10.57944554,126.7583443,-0.4735516832,-0.003021478251,0.1705660726,0.009471852089,0.03749536636,-0.02644778536,1.17204491,0.4153388278,1.054946833,0.9305233805,0.9250451041,1.047273286,0.608092821,0.7508930421,0.8946434032,0.9581582932,0.9471633203,0.9190060888,0.9328077585,0.8162745172,0.9614630423,0.4315417132,0.9925445055,8.003004674,0.08568957784,0.2140761751,0.933003347,0.5072794607,0.08760231951,0.0,0.430872001,0.8155020681,1.775581902,0.0,0.0,0.0,2.893697772,0.0,0.0,0.0,0.0,1.919592548,0.685483871,0.206097908,1.080595088,0.8281385281,3.885299815,4.860902344,0.7240601563,50.98871461,10.30076712,4.983978521,29.31392667,10.74258,26.29938345,14.46821637,11.63444168,12.23214268,11.51833249,5.008912524,4.983978521,4.557895017,7.794033608,2.084286042,11.14244263,83.3,2.041666667,0.7780555556,0.614829932,0.5538548753,0.3699058327,0.284691358,0.07555555556,0.01809431525,0.04384414594,92.90611593,30.97009812,-3.835582536,1.055461367,-2.573080398,1.075240333,-1.587851179,0.2604904114,-0.915551887,2.88,3.55,-4.32,0.0201,-3.99,0.0424,3.17e-05,202.45221927366404,243.8172982733211,224.7148356039533,-0.5307371923838589,242.46896465648047,1.7445902864338105,36.975555421004344,0.28071568037986155,0.05551642542725838,0.27347290590230555,57.36103471883884,19.34732258491079,-467.8949929617022,0.7563010884255281,5.296673931159437,379.88742099094435,46.60053836927609,0.2112350196829276,0.15707461953589352,1.3670490376856996,4.382209095713302,2.5120622387019176,4.5915518503079555,1.409716440807169,1.1785226627850858,0.8371179967387505,1.0062968420182303,-0.48132311569165553,0.3868395936541599,-0.7520993711952271,0.17003461600555114,1.5766122248552816,1.6638258428130235,0.007524680133364159,0.7326145943688342,0.4915104817033556,-0.8201465564861758,2.4328202742488787,1.5617643458201278,0.07210741240973204,-8.851158930261601,13175.660778899623,0.05712959121443345,0.7717269745093382,-0.33496772038283334,23.448152074568654,-180.0480962696202,-0.7349650133737233,-182.6750553216601,49.57422600390461,166.9050972425147,25.63661325781844,13.406140558739784,-1.1903564241628661,34.808934856035116,124.207058716186,5.219329845835698,5.350262874247353,-1.8089947829156805,15.663607821538415,3.2029112912589404,48.77031579497024
2.477060554,4.55375734,4.619834711,2.997704316,150.0388206,57.71377714,-2.418298327,11.92201463,87.14913321,-0.3650620415,0.03788342654,-0.1598515607,-0.08316251675,0.1068993061,-0.08564338622,0.966223695,0.5020611259,1.111519675,1.063160372,1.11814346,1.146050842,0.6260982147,1.242412419,0.9291826201,0.9673682524,0.9180063141,0.9416155241,0.9610070018,1.09375006,1.027583128,0.4122082109,0.97795332,7.008272423,0.1120478328,0.09622504486,0.76403551,0.2749716524,0.0761440227,0.0,0.4348055467,-0.1419325105,5.095236687,1.975771616,0.0,0.0,2.908301157,0.0,0.0,0.0,0.0,2.090301687,0.640625,0.1838961498,1.166691595,0.7717171717,3.330305299,4.541871326,1.186049129,65.41691288,5.316788604,19.44429716,11.21062871,5.316788604,25.65562151,5.687386275,0.0,12.45193614,0.0,10.87864651,5.098681808,8.689804809,3.689419282,2.053586189,9.281050037,72.7,1.972222222,0.9380555556,0.7413151927,0.474029195,0.4323664651,0.264066358,0.05333333333,0.01995862884,0.03739062829,60.29828757,29.8329492,-3.145451125,2.000183774,-2.921958736,0.8255223115,-1.916783334,0.1473571538,-0.7829290354,4.16,4.44,-5.29,0.00215,-5.39,0.00169,1.08e-07,200.08742544891675,239.57120172214945,222.3744217192508,-0.5672645448082001,236.21081602389498,1.516131419115142,38.48222062146988,0.2906073347128801,0.05686830436551752,0.29359843515469186,56.86455564539746,20.697602774544084,-391.7911773387299,0.7598193841111746,5.107615498560516,355.2671192247429,48.55537744520427,0.20149246086717434,0.14361375014306943,1.311617905797999,4.227163723135945,2.5041129353187177,4.419074266480296,1.3478761935181072,1.1257149700941866,0.9494859533696446,0.9504307785015236,-0.4074004521436658,0.39281129616865185,-0.519899834117169,0.16574279438636486,1.3849351021017484,1.5017885785307052,0.0824199726206658,0.9775284700604352,0.5934403171003637,-0.44793504889996916,2.2040977451707118,1.3835129064625213,0.06135073351580512,-7.334592538926563,11645.280783584563,0.20267355659159736,0.6151748942458262,-0.09234816707770868,24.8084331450638,-169.70681352398844,-0.6764135702680021,-144.98233436971694,54.30388910240724,161.06921368681105,25.565374935745695,8.505094924989805,-0.7657629650246176,40.17250217193312,114.28969041268842,-1.4430656078588004,5.338414226484221,-1.9662939170982554,15.746611088115007,3.138354649783091,45.91697019387939
2.355558733,4.827861254,3.717592593,3.0208762,150.7416113,29.57821674,-2.333333333,12.9721988,72.39067622,-0.5716861687,0.4196841878,-0.1100179011,0.1080888137,-0.04694719601,0.04242407765,1.179333421,0.6286803578,0.9431134218,1.028730843,0.7731884058,1.004938272,0.4426392357,1.038183447,0.9359687193,1.023310233,1.191785503,0.8320992009,1.047694528,0.8590622216,1.038862585,0.4499408153,0.9684575887,7.014213094,0.1149386659,0.0,0.4026386479,0.5508638321,0.1565980496,0.01964185503,0.4395957733,0.0,4.749176086,0.0,0.0,5.104226329,3.201210921,0.0,5.907962727,0.0,-3.694652026,1.900281955,0.6153846154,0.1871033944,1.069395666,0.7885057471,3.387336998,4.186762964,1.305090132,54.93104544,10.05365156,4.983978521,10.58941147,15.1926253,13.40177551,11.37477255,10.02329115,4.895483476,11.49902367,12.13273414,9.875836691,8.30543725,0.0,3.83331744,4.918766216,94.31,1.8125,0.6597222222,0.5053061224,0.40625,0.3124212648,0.20125,0.07222222222,0.02274904215,0.03715825698,19.27238645,28.97317221,-3.39035269,2.162414317,-2.676872075,1.156508286,-1.68320399,0.08833317236,-0.494476765,3.29,2.36,-4.39,0.0152,-5.12,0.00279,2.69e-05,199.30115854073114,234.0440342681836,216.84946057037192,-0.557847556117685,226.98913895966072,2.4322688138843858,34.52273103845523,0.28545099379016337,0.032542737375142586,0.1595792233643809,50.27135118251074,32.43764408996932,-208.06656598084814,0.7951126710520143,4.695916265751622,301.3644879831837,39.4327446389339,0.2011336737717849,0.2283574773280548,1.5861667173576168,3.8680534232265456,2.221616552460395,3.4496312638129667,1.582100801418093,1.266552138949542,0.677974299815645,1.1074650997357198,-0.3456874679838682,0.6769635507344169,-0.5990901533997242,0.16157960022147488,1.178129794556041,1.3435629519189816,0.1404222805194295,0.21120781829712465,0.5885958586395674,-0.4876176149091498,1.2788519089710344,0.8919020757511553,0.07118595857852583,-10.140961874687989,11580.484578017913,-0.2270143702836916,0.6439472603455239,-0.31779406458654613,21.703320500948568,-181.62479718366615,-0.7178329768400344,56.5956647832851,73.59642628914338,141.96315577728495,34.306514306644644,33.17682216516673,-0.0654904169153982,67.65500978172867,103.36397381463765,4.060252105572463,5.194904522979866,-2.761066220029375,8.228329065000258,3.4346923846857274,54.25043266169512
2.54695347,4.500490354,2.906666667,2.356851852,157.0659101,87.92125773,-18.13571621,13.69710277,97.51704162,-0.2256811218,-0.005937840983,-0.01372955574,-0.09549743874,0.04486605515,-0.1399436338,0.7050656235,0.523310367,0.9080881519,1.110190759,1.032227575,1.311390341,1.032345239,1.051809535,0.861293852,0.92777316,1.125335128,0.8983688641,0.9500488211,0.9490612384,1.166991385,0.4014102777,0.993840093,3.510026325,0.05118396501,0.2926435952,1.185573759,0.4184429249,0.1288113406,0.0,0.4278724429,0.0,6.296793905,2.193763306,0.0,0.0,0.0,0.0,5.464938818,0.0,0.0,2.264264141,0.6893939394,0.2455859152,0.9458827197,0.795959596,3.522681072,4.874895174,1.055842163,52.47138201,9.303962602,14.56569119,48.50709783,0.0,62.06348431,0.0,0.0,0.0,0.0,0.0,14.81952328,4.923479803,7.401129124,8.628129919,9.917457191,61.0,2.111111111,0.8097222222,0.7975056689,0.5755385488,0.2653533636,0.186257716,0.06172839506,0.01587690632,0.0418715081,114.461692,30.89935649,-4.743265555,0.4853697671,-2.894746311,0.9127104968,-2.014742732,0.1922801137,-0.7191453266,2.86,3.59,-4.43,0.0165,-3.8,0.0698,7.08e-05,199.6446155803353,246.2165408973475,228.5772498564843,-0.6035416402087463,247.1666863650081,0.8555323482353789,43.34453142408004,0.2927956886820974,0.02363368450136677,0.7124512570887599,69.06217824628044,-3.4251410487610805,-714.5253274035139,0.7135388651946808,7.213215698590318,490.5902495791493,56.68331798772446,0.20619371652764382,0.056991150909002655,1.1428343731331732,4.905982888332906,2.913037427344853,6.185862315295237,1.1034425837632826,0.9665318414514853,1.101604069219172,0.6653610210982748,-0.5899098525169446,-0.05879139589001814,-0.5467842245116805,0.11160129536653618,1.7395216358801753,1.5945758656234057,0.19471192085837552,1.6905113216092027,0.6679360567639807,-0.7725007952670229,3.0280190440073573,2.1368902584843994,0.05779172654931447,-7.050368826524741,14235.94168783494,0.33077055305812253,0.576534776892551,-0.0043439981462043975,22.98548738429083,-180.46074185850185,-0.6592491550943571,-380.8021711048912,34.62806231347233,188.08358864039323,11.96837629388469,16.41116271598429,-2.4737406410511107,11.19857019559294,143.90553416412394,-28.410503470575026,5.692025291831012,-1.9442717089881296,24.807387092846966,3.1625131601507896,49.1032382344047
2.462826447,4.212044087,3.169811321,2.660027952,146.1972284,24.16224529,-3.702422145,9.851108671,61.6294254,-0.6047044758,-0.06694110223,-0.008230873435,-0.1651971555,-0.08863812657,-0.03983490638,1.042887281,0.5702390063,1.074027301,1.053396268,1.142449852,1.092588694,0.8584584357,0.9025139029,0.8845688677,0.8952842616,0.7125133302,1.20123519,1.022169339,1.113479189,0.9577689896,0.400199853,0.9938486659,4.005274287,0.1115493625,0.09622504486,0.6126064166,0.2749716524,0.1097114615,0.0,0.4323865235,0.0,3.9235255,2.07135708,0.0,5.918594262,0.0,0.0,0.0,0.0,0.0,2.065256992,0.6477272727,0.1853179454,0.9910013254,0.7444444444,2.932804578,3.990868356,1.096594486,53.06631725,5.733667477,4.983978521,21.7817039,5.733667477,14.95193556,5.13155848,0.0,0.0,5.13155848,6.196843572,10.717646,1.633087994,1.752450922,0.0,8.047178597,64.69,1.222222222,0.6288888889,0.3257142857,0.2951743197,0.09448223734,0.0425,0.06349206349,0.02096296296,0.04664547043,72.85070457,20.73935905,-3.635476281,1.605275138,-1.720318506,0.247951908,-0.9535260692,0.281349613,-0.6070092993,4.03,4.34,-4.84,0.0044,-5.68,0.000629,3.95e-05,194.68655736066967,229.85397243002987,210.7387172642252,0.5674614324554219,221.49748002092272,3.4739365539538953,35.19943337240397,0.30272828922574335,0.0304757082590312,0.3311956014823507,46.812168854700545,9.50492608110072,-340.3055737476317,0.7710390821726658,3.7988446832358904,257.3658337536185,47.645127600553025,0.19046982430287326,0.17874121306659133,1.3186858407155846,3.5117414699110223,2.1018478506271094,3.5889217845348433,1.1116890703291755,0.8864801536699929,0.38476300707847155,0.7417247299861291,-0.07166276420077367,0.5424560920046415,-0.21867961868860153,0.5478600274604867,1.2045881648514065,1.4187328920261777,0.30832563181065786,0.6006681943710703,0.9161058204740472,-0.20087671763417636,1.9071123530004404,1.4988596108777728,0.06944107392523434,-8.032251971804282,10404.136895570155,-0.048939986772733285,0.3879393192764289,-0.025527872034102922,24.058285949358062,-165.04833030359526,-0.5718122983360152,-24.521388960633622,62.347269242764256,129.90538328242658,23.24138002113412,25.400673008112463,0.4786379711237818,42.26316659032689,98.97423476772035,0.12541690859369758,5.31506537474415,-2.1897114266143056,12.880384617083118,2.7680723189185525,43.48081171132091
2.497208695,4.513463657,2.408099688,2.134100612,150.6081336,53.42883379,-7.609504132,15.20804651,77.84575342,-0.4356589511,-0.02481822452,-0.1044291348,-0.08288693757,-0.1037634672,-0.01801649578,1.248419574,0.5442672477,1.077433294,1.114437299,1.446023742,1.210008098,1.054924927,1.109217122,0.8553382836,0.9181363196,0.808607547,1.097481016,0.9801117935,1.047569839,1.035341044,0.4017147202,0.993844579,3.51001883,0.09032972377,0.3319273053,0.8477628922,0.3583049857,0.1433457877,0.0,0.4258663194,0.0,6.191205856,2.22272854,0.0,0.0,0.0,0.0,5.512646588,0.0,0.0,2.192696995,0.6730769231,0.2643470353,0.7862905977,0.7925925926,3.819909676,4.743300369,0.7161312501,41.43348934,9.720841475,0.0,21.4210879,0.0,33.14967801,0.0,0.0,0.0,5.917906046,22.67357176,9.720841475,3.046624858,2.022162383,3.632463227,11.50557439,63.69,1.388888889,0.8822222222,0.5275283447,0.3281604308,0.2693609851,0.136257716,0.06718346253,0.02321637427,0.03732102711,121.6114302,27.72436245,-4.435268544,1.730692214,-2.447051409,0.6351978727,-1.089864842,0.8407406097,-0.9189985796,3.74,6.71,-4.91,0.0047,-5.96,0.000424,4.19e-05,197.08028508715623,238.4838748513992,219.89002692037235,-0.32606316297654336,233.85214302019972,1.6526355148919538,39.831108079047766,0.2990165531996055,0.03607217034494395,0.42180815728820886,57.50937094617392,14.474758555122389,-444.21471175087623,0.7449409291687706,5.320689719739956,375.62815892447975,46.82396780760797,0.1972823790780938,0.12647151493215267,1.2309729768473074,4.244890413004672,2.5463445123247554,4.6508186517898515,1.1142520662239372,0.9764819307986646,0.7878970447227909,0.7734794153340051,-0.33659145811551294,0.34145200617579796,-0.2716920676860566,0.25923318731477085,1.4184103239532344,1.4600865011706057,0.16146881388374879,1.2425281113946016,0.7176928589292215,-0.3778464492183531,2.318112053978139,1.588277438679828,0.06097297768906125,-7.631528842508887,11979.8820241248,0.19949710631260809,0.46462974412802005,0.05530398337058731,23.68706997150927,-173.23476545067223,-0.6204325622269999,-123.40622572034303,54.7736131606019,156.88373666591755,19.231251073194485,22.537532641585674,-0.27045528141245684,33.28780197767431,120.33638126420956,-12.103227029011713,5.438160863459858,-2.1081036232057584,17.754251812777632,2.9380086246452013,46.24933388670803
2.55375461,4.413009073,2.737288136,2.440442561,152.5658165,60.87630154,0.5872553103,10.72872352,82.70574452,-0.4214781845,0.01220900912,0.0391236265,-0.03286935977,0.0008746537024,0.01281360394,0.9056908435,0.4671563858,1.112418374,1.014105932,1.154889396,0.9420724095,0.6434882595,0.9208676707,0.9271276023,0.8266972972,0.9148275744,1.104875933,0.8538887858,1.102314322,0.9437620712,0.4024372182,0.9776566619,7.008271822,0.1089572074,0.1964185503,0.8994900549,0.3957624643,0.130682846,0.0,0.4315610527,-0.229261984,5.873888382,1.819785,0.0,5.401903658,2.786465574,0.0,0.0,0.0,0.0,2.030837585,0.6637931034,0.2132966268,1.066637448,0.7614583333,3.825106079,4.887128529,0.7275813154,46.26446953,11.05045608,19.44429716,17.75538512,11.05045608,32.20037792,5.687386275,0.0,12.45193614,5.687386275,12.39368714,10.83234929,8.673653371,5.674389572,0.8699774822,12.01007066,98.72,2.006944444,1.035277778,0.6271201814,0.3802083333,0.2454018644,0.162816358,0.06146572104,0.01990918803,0.04521456549,67.86264466,24.63086343,-3.602195323,1.001958965,-2.453202462,0.3691730813,-1.715484973,0.3755674872,-0.4850896078,1.38,2.77,-3.3,0.193,-3.06,0.338,2.51e-05,204.7299166505613,243.74666125635073,224.431747443833,-0.9074570252814729,240.8305425924102,0.8275895759193133,36.9856242667178,0.2765388943105296,0.03303558124534717,0.24885122476469146,59.607657630768614,28.902911579924503,-348.69487618322455,0.7584474096299901,5.812605670802052,402.53771357876633,48.93200318682797,0.2139553295213277,0.1899664653917864,1.3953156802404654,4.47441906083967,2.549497872420601,4.393593930027842,1.4753161418410672,1.3939991437815837,0.9019614596292959,1.1304090853683242,-0.5091094349424241,0.41038130661948236,-0.795902152929256,0.10651459907504823,1.5325480805363365,1.5791299603279199,0.0584433514007463,0.7918174822517648,0.3394066329436126,-0.8137065984580372,1.9154810555673711,1.1401806762236566,0.06792365615539801,-10.220705043208882,12900.755949831717,0.33847942422727684,0.5663883461117256,-0.25150190359723135,21.457707148281525,-192.04791380437646,-0.7729355413094074,-152.65257912209057,52.485436740355425,176.60269385773765,34.164606151818646,10.889377044016447,-1.579114612103329,57.82075770269453,122.96441117106156,-10.214438587266851,5.3921730036506075,-2.0772353260167793,13.55206441193053,3.353085716528094,51.43873049687312
2.390735094,4.331820604,3.623655914,2.631421744,155.6689747,81.49312786,0.5293627655,11.27506112,71.18533849,-0.3449783119,-0.05150798815,0.01644019467,-0.1521256224,0.1076273212,0.08861506779,0.954704852,0.5088812892,1.34535056,0.7710199051,0.8911566344,0.8111243857,1.156934711,1.079287308,0.7482852695,0.9737389541,1.195749679,1.152345814,1.089983256,1.1434127,0.9110015727,0.4580307598,0.9871941861,3.517547361,0.07428232473,0.0,0.4172448689,0.2539338937,0.05040857505,0.0,0.4530652259,0.0,5.651997356,0.0,0.0,0.0,3.334270676,0.0,22.09108738,0.0,0.0,1.950540675,0.6481481481,0.1887004935,1.062088074,0.8238095238,3.192907997,4.169934589,1.444775255,57.89757831,24.26424042,4.983978521,27.02332062,24.26424042,26.31337114,11.37477255,0.0,0.0,22.99804733,27.5262362,18.94745182,3.334270676,1.740695932,1.910063424,7.352550885,61.84,2.125,0.7708333333,0.4644897959,0.3333333333,0.2421264802,0.156875,0.06267806268,0.02141203704,0.0486800147,8.90461098,23.42228331,-2.606005119,0.9113398695,-2.331147937,0.2158373764,-1.906405281,-0.3080488765,-0.7020800298,4.24,3.9,-4.81,0.00562,-5.25,0.00206,9.86e-06,195.1393639168639,242.02656195954063,227.38363409469227,-0.643483475050429,238.5485295922852,1.9310380072325326,40.75223284936217,0.28356898679099485,0.05258729371313469,0.5394980195387302,60.57953624925979,7.736482109460286,-583.5136051782982,0.742574883686122,5.680527571315926,410.8138393660216,33.39064264061544,0.2095289622393603,0.09531113903445887,1.271042513299109,4.58870040519229,2.7774984342722204,5.222331304597292,1.1584632081370243,0.8273925409899003,0.8623277066859271,0.6824212817265094,-0.4337502498379264,0.2532687009202206,-0.2052308307687074,0.23067413037668116,1.5449495305545735,1.5163608320838755,0.005646219381286066,1.1744454981965202,0.8245013849858579,-0.4351361573675039,2.7797731797015883,1.862178436000782,0.06628086291489159,-7.135928411346361,14015.43095322881,-0.4277992843479318,0.9043324538327275,-0.1748208982175671,23.805788650030998,-179.88557138417184,-0.6470572826334557,-55.82284111720235,62.584773830249276,147.329919067169,8.72862110449891,41.83749812693627,-0.6992823129145596,11.7729529722785,136.8676762427047,0.6629151568408371,5.450852195223384,-2.256214994073115,20.598063217640266,3.0746700734823182,47.80531384447235
2.478998053,4.531737251,4.628318584,2.8726647,154.5195576,61.86686391,-3.443786982,10.98400966,91.56728906,-0.5901936955,0.1515404183,-0.08000600361,0.07628768031,-0.09643419108,-0.06103801497,1.14576586,0.4800952104,0.9103608847,1.120359591,0.9914672766,1.088669951,0.5161077978,0.9691654607,0.8958724057,0.999197121,0.9184859638,0.9256875831,1.027639584,0.9771343654,1.079807087,0.4066858765,0.972936617,7.008276699,0.08658969209,0.2140761751,0.8558461486,0.441638319,0.08329573016,0.0,0.4323245357,0.4458248827,5.400919907,0.0,0.0,5.306778772,3.313609904,0.0,0.0,0.0,0.0,1.973330752,0.6796875,0.2076933912,1.06902788,0.7657407407,3.874524318,4.944974093,0.7554656253,52.24429655,16.0344346,9.778515705,23.62654039,16.47624748,32.20656318,5.687386275,5.907179729,0.0,12.1082079,17.14164666,10.717646,5.031545353,8.061299199,2.416194775,9.905992134,126.39,1.729166667,0.9030555556,0.6131972789,0.5755385488,0.3084057697,0.211882716,0.0697167756,0.0205239899,0.05114040995,102.0346816,30.89542096,-3.476888686,1.101518949,-2.201926963,0.9018592594,-1.537392054,0.3953957612,-0.8992168894,1.55,1.92,-3.45,0.152,-3.52,0.129,0.000305,207.66810770459773,245.922096629693,225.96649657886002,-1.3184571873751416,244.974894382399,0.2408213364145979,36.13796828330911,0.26717737950340964,0.010397847310069258,0.19434369684665054,61.68465512066024,37.86845142187222,-310.1152732251647,0.7618312657772285,6.541137644640692,445.08826537689515,41.47503710567184,0.219120832929254,0.23641298197106486,1.553321035281914,4.720884957704632,2.5609367322102057,4.267384840194002,1.7415223059849618,1.677587625097953,0.8712008294134089,1.3740240976810116,-0.6534162270959973,0.5224448745782533,-1.1323011363561348,-0.04815400286943028,1.7122026975379119,1.6646524455791025,-0.022653400729154116,0.4521138496282764,0.12911085702463543,-1.2203485168382877,1.604508232768088,0.8918651018471289,0.07590540069268714,-13.023579140500768,14410.838030227642,0.24307265004553347,0.6556118293452323,-0.5140926351325482,18.240543088282635,-202.69657953728316,-0.8824296546865535,-133.4505704499351,51.155987946988745,187.81108653807684,42.41055695167093,21.293494680985244,-2.1369857896186675,73.63645707003084,130.85606495278643,-9.937606482291343,5.372067988034418,-2.2147014763415083,9.94650889451607,3.765919833730509,60.29218040493079
